"Ctrl_1"	"CD_1"	"Ctrl_2"	"CD_2"	"Ctrl_3"	"CD_3"
"hp1108"	6.92093821965937	4.68855498121405	7.02294448874068	7.051947687693	7.23478444254015	7.36036914980721
"hp1110"	8.14743054174095	7.74470302871624	8.07327847564363	7.97435653869414	8.09197149653915	8.27535971527954
"hp1112"	7.30189627102255	5.59979057187863	7.54158858393948	7.77710040197573	8.02985532372552	7.76743852363885
"hp1113"	5.08648165431929	5.74240120755332	5.37170805756916	5.52667817095175	4.5	5.45158593590426
"hp1115"	5.09592409557332	4.5	4.67335853475267	4.8084169655555	5.2641996941478	4.88572266398563
"hp1119"	5.67403236259813	4.86754593664269	4.5	4.5	5.06743526164001	5.09115814389021
"hp1120"	4.5	4.5	5.1780229356439	4.5	5.04774986264978	5.06866042414313
"hp1121"	5.53124451601293	4.5	5.8115385789186	5.78861130673141	5.5681055927334	5.63060788125881
"hp1123"	4.5	4.51515291374892	4.5	4.60750141846128	4.5	5.2166788612581
"hp1124"	6.32342757252935	6.0650934523455	6.23653786534862	6.06162500131395	5.87766184174783	5.95141649753772
"hp1125"	4.5	5.09686416699553	5.54310329628608	6.01842900976777	4.84789089784058	6.7419331090285
"hp1127"	4.5	4.5	4.50064594507228	4.5	4.5	4.5
"hp1130"	4.5	4.9802422015977	4.5	4.5	4.5	4.7463124200961
"hp1134"	4.8618192118571	4.5	4.5	4.5	4.57193607811158	4.60642512198016
"hp1136"	6.32625177723778	5.31648193658685	6.3358033318313	6.30170281091719	6.44078374501427	6.40497038732355
"hp1137"	5.19981944410623	4.5	4.82343961096667	4.84301734839233	4.90638115617483	4.75766702882664
"hp1140"	4.56687656690779	4.74959201825035	4.5	4.5	4.74858019306789	4.5
"hp1142"	4.69151272272364	6.75490423820036	4.7758237417014	4.5	4.84033918606899	4.5
"hp1143"	4.5	4.65274546822998	4.5	4.5	4.5	4.80972599656363
"hp1145"	4.93700555145607	4.5	4.5	4.5	4.5	4.5
"hp1146"	5.56909914698592	4.5	6.26827721097112	6.06223181884949	6.00694871871854	6.09555005646853
"hp1152"	4.65884332708063	4.5	4.5	4.5	4.5	4.5
"hp1153"	7.20800970597458	6.99668286443074	6.47147911570426	6.12238069701344	6.26870925127043	6.79796680850287
"hp1154"	4.5	4.5	4.5	4.5	4.56170315719866	4.5
"hp1155"	5.08731369772205	4.5	4.5	4.5	4.5	4.5
"hp1157"	5.01649798627617	4.5	4.5	4.5	4.52635479904953	4.5
"hp1159"	5.14751250452941	4.5	4.5	4.61730020847058	4.56255242100403	4.5
"hp1160"	6.85755297454843	6.69135481887679	6.61523694744981	6.55678722246881	6.39854693649373	6.48487946220875
"hp1161"	5.13278721392336	6.22448464010286	5.94348678428765	6.33978858858677	5.48274005293861	6.24953262180721
"hp1162"	6.96677449506814	6.93062030337191	7.25015197571682	7.24239736238256	7.18512156138052	6.93914566889152
"hp1164"	5.04332862450503	4.5	4.58792845333128	4.7182117459468	4.73140162799723	4.775804078374
"hp1165"	4.62613647783142	4.52948842934156	4.65790589546797	4.5	4.88210957873882	4.6811992465129
"hp1168"	4.54671298814946	4.5	4.51096373291765	4.5	4.5	4.5
"hp1169"	4.5	5.30380656345169	5.31951198623456	5.69690995795116	4.5	5.17837179516452
"hp1170"	5.48780647762262	5.41092840555681	5.05514750305589	4.97982431418462	5.01330962182162	4.89588918423232
"hp1171"	4.5	4.5	4.5	4.63400768204263	4.5	5.14140601073137
"hp1172"	7.05473512413912	4.70567128549067	7.75450026361602	7.7384690003484	7.5074329788977	7.7371464343254
"hp1173"	5.74252135843	4.5	5.11890784784505	5.09319345734982	5.4704641300108	5.62775770945361
"hp1176"	7.36909704872415	4.95922749861908	7.2720650287329	7.94007522711797	7.88328838955191	7.63936973906715
"hp1177"	4.5	4.73042934824808	4.80099988701256	4.67830206757526	4.84194626998844	4.5
"hp1178"	5.54145854027551	4.5	5.58193299439173	5.39643435237652	5.23352642414421	5.47493165045126
"hp1181"	4.57673713187498	4.5	4.87449813132924	4.76126655593711	5.00665840054383	4.5
"hp1183"	4.9485565619397	4.58911767904284	4.5	4.5	4.75711463882446	4.51481800128382
"hp1184"	5.15470094791217	4.5	6.64442028220441	6.80375472783389	6.18179408867405	5.59755744641262
"hp1185"	5.96526393334017	5.93388001536359	5.15366425709127	5.03506658244024	4.80249669616017	4.99181321254471
"hp1186"	4.92480836106855	4.77303250800255	4.5	4.5	4.5	4.5
"hp1187"	5.33957213139847	4.77429707468001	4.5	4.5	4.75953281753589	4.73579766873099
"hp1188"	5.3882569931676	4.54595647763159	4.68335787518457	4.56794434048419	4.97320215611619	5.06014384976173
"hp1190"	5.18823837778788	4.5	5.49723868812681	5.56677483408254	5.68650601339254	5.53472934701536
"hp1195"	4.65938736966614	4.5	6.77575696456308	6.56254431764265	7.34794657653531	6.32963982474815
"hp1197"	6.57533943857403	7.1130426802174	6.7339039358656	6.66694209894332	6.73278170733183	6.40226378455608
"hp1198"	7.286619332395	5.85018247896805	5.19640648744937	4.99714669321906	5.66913457730041	6.50915169693779
"hp1200"	5.08589945107182	4.5	4.5	4.5	5.54056525749928	5.51723951457111
"hp1202"	6.22761707876035	6.59708705092656	5.86378272714885	5.57281696998606	5.95381820533176	6.00345749869841
"hp1204"	5.57748014857505	6.76905659654169	6.16909412821683	6.50707980861455	6.10993764558108	6.70790514736525
"hp1205"	6.72371659800945	6.22611723942425	7.0284677724783	6.88369476023682	6.8661174543688	6.89668725964868
"hp1206"	4.78013618770666	4.66429745311928	5.33452490915206	5.18909537737039	4.94568089860497	4.5
"hp1207"	5.92769610339647	4.97090972535574	6.09485464162977	6.12564447715095	6.21319865043762	6.08277828547891
"hp1208"	6.93274213940525	6.59667080267909	6.98885946726828	6.99600440538095	6.95333030549169	6.90802174345284
"hp1209"	7.1749482510927	6.47671058244666	6.59941704317244	6.78670190484815	6.95977705942199	7.02544396197354
"hp1213"	4.68694396522077	4.5	4.5	4.5	4.5	4.5
"hp1214"	4.74062332265421	4.75317123674992	4.5	4.62602870167576	4.72692911346106	4.5
"hp1216"	5.01915340333282	4.5	6.22214076570833	6.06997530793145	6.11750581800631	5.49484409761452
"hp1218"	4.5	6.20401980748764	5.63553403336442	5.56439583245746	5.41730464485398	5.61982779439093
"hp1219"	4.53772461973258	4.5	4.5	4.5	4.65800907746001	4.5
"hp1220"	4.54491739494502	5.25605383366007	4.88547953188091	5.52461210160157	5.13057029290573	6.28085557796768
"hp1221"	6.19535272012523	6.50618538501923	6.35350323866803	6.43134434265153	6.04118483337608	5.61353323475216
"hp1223"	4.80126092328447	4.5	4.5	4.5	4.5	4.5
"hp1224"	7.95475260815034	8.48290897352521	8.5167632335406	8.6226424780608	8.41252826836132	7.95915085583183
"hp1225"	4.5	4.6119388987255	4.5	4.5	4.5	4.5
"hp1228"	4.89024009930726	5.71813766811307	4.51929835916938	4.5	4.70912657308062	4.5
"hp1231"	4.5	4.5	4.5	4.5	4.59974250675418	4.5
"hp1236"	6.47853301786976	4.5	5.71535538378458	6.01423265845383	6.37566469551646	6.7580960838552
"hp1237"	5.06658260189304	4.5	5.68057508722404	5.89368900801087	5.69923191663847	5.40185438999466
"hp1238"	6.05020606327193	6.62841158508597	6.72336979296441	6.38303381240011	6.45269098510758	6.13323596803106
"hp1240"	5.55341204793674	5.51987001990999	4.63703607774916	4.68258287169739	5.16044755163517	4.96991745165561
"hp1241"	4.5	4.5	4.69793353597182	4.5	4.5	4.5
"hp1243"	4.5	5.05927959423645	4.5	4.5	4.5	4.5
"hp1244"	4.5	4.77447350435389	4.5	4.86598636048388	4.5	4.5
"hp1249"	6.04078546692562	5.91412255489144	5.82000844340278	5.78221203378699	5.70708994807978	5.67105861148635
"hp1250"	4.88621258471096	4.5	4.51974417290376	4.5	4.5	4.57386542567329
"hp1253"	5.35328631963939	4.76344316146425	4.5	4.79102122913386	4.97897116879856	4.68110755352091
"hp1254"	8.06791597862341	8.79124361066844	8.59983405023175	8.19853413337787	8.33216172613629	8.43678678791928
"hp1255"	4.52497373423552	4.5	4.98762998074058	4.74229299638035	5.18266676860785	4.78730225000791
"hp1257"	4.7992174304529	4.5	4.56972617298689	4.77619098251307	4.5	4.51512297947915
"hp1259"	7.18652536750494	8.28860059857195	6.93566107646046	7.21033372934505	7.12396751181486	7.3099208172633
"hp1261"	4.73478604318553	4.5	4.59846816763433	4.81633034632415	4.5	4.5
"hp1262"	5.59746651033366	4.5	5.59209691552046	5.79326553305207	5.95580040002256	5.90334695712722
"hp1263"	6.53147474835305	6.89049063934681	6.91280685432816	6.78498410147214	6.84541442756351	6.58163642579793
"hp1264"	6.43171756970301	7.79346227932618	6.96369464201825	6.41678139647057	6.80679115682302	6.41640421024715
"hp1265"	6.99952637689323	6.7186777523292	6.3954868996581	5.95198063773358	6.69525244932355	7.167230452967
"hp1267"	6.33533145843128	6.52715640100319	6.35968559857064	6.38035969196732	6.54860481377749	6.26891547058365
"hp1274"	7.47159806080796	8.48566318233939	8.2820561296032	7.96816984373145	8.39047858252723	7.96560000839374
"hp1276"	5.68037834631631	5.3932779587534	5.81256464835274	5.68890567114898	5.84654612483939	5.74973449574481
"hp1277"	5.56887329231098	5.03152700345139	5.67717065203392	5.69461097432476	5.57005085320104	5.44242350361938
"hp1279"	4.5	5.25088556114319	4.5	4.5	4.5	4.5
"hp1281"	4.5	4.83449305753321	4.50537134059992	4.60096718103377	4.5	4.5
"hp1283"	4.5	4.74828568872883	4.5	4.5	4.5	4.5
"hp1284"	4.79531960085088	4.5	4.62646154020543	4.7592965448553	4.82902618214647	4.5
"hp1285"	7.07139035201501	6.67277989923047	6.55961120346512	6.93863914245027	6.7312909640296	6.60978585517692
"hp1286"	5.89846454947373	4.99804916857441	5.38805162234663	5.45696920266375	5.29149195866249	5.51012001536155
"hp1291"	4.5	4.5	4.5	5.0952314836902	4.5	5.07842396405496
"hp1292"	5.20573093259338	6.79257382657684	5.68654894746329	5.31374061737437	5.67786988076021	6.05889311790937
"hp1293"	5.77394607479226	5.49315418787387	5.38203556815262	5.40853117364009	5.25330967572569	5.26385891188191
"hp1294"	5.21942977855307	4.78738364943742	4.87830583944758	4.74133719482915	4.89010439236736	4.90994688462527
"hp1298"	7.56033154689122	7.45991868466082	7.74469490937863	8.00980855345092	7.6694960394463	7.4292355243185
"hp1299"	4.5	4.5	4.70658626468602	4.75487090870826	4.83365892453488	4.52461440610807
"hp1300"	5.11177971324686	4.98454677961803	4.5	4.50096018872741	4.7261702045073	4.5
"hp1301"	8.65247250964406	8.57123474591828	8.62755724909518	8.8832531918014	8.8632176629969	8.82833567752622
"hp1302"	6.17269668873822	8.48080391846498	5.51778746712793	5.04546946607269	5.68237928962755	5.61659124400917
"hp1303"	4.93695165633615	4.5	4.63027492068351	4.5	4.5	4.92678325406142
"hp1304"	4.5	4.5	4.5	4.58286934205371	4.5	5.357696247144
"hp1306"	6.67048099027926	4.85868033752115	6.95477692715382	7.08421907247971	6.74935919228316	7.08332352177233
"hp1307"	6.49155892963798	7.36106393858292	5.86734585636915	6.02814463274994	6.24381505703215	5.8025744685814
"hp1310"	4.5	4.77845481646334	4.77979750937366	4.65778956528287	4.5	4.55700793585988
"hp1311"	5.67095581286156	5.37106029030474	4.86130088908662	5.03897512985055	5.14052973570586	5.03674918485855
"hp1313"	6.33378647268575	5.73007889415566	4.61186730599932	5.11970654370083	5.06854667001381	4.98873368304474
"hp1314"	4.5	5.14694837315733	4.61219908389354	5.05940067362749	4.69695780554581	4.95164292381849
"hp1315"	4.62270251513336	4.5	4.5	4.5	4.5	4.5
"hp1316"	5.46955124688912	4.5	5.31835256888738	5.47063091385746	5.36440835759188	5.69938536635986
"hp1318"	4.89536617543508	4.5	5.2570576788035	5.22457624611835	5.00045241970079	4.79472120622689
"hp1319"	4.57061980294598	4.5	4.5	4.5	4.5	4.5
"hp1320"	4.5	4.5	4.5	4.5	4.5	4.60256201448079
"hp1321"	4.5	4.8326199661065	4.5	4.5	4.5	4.5
"hp1323"	4.5	4.90107917627301	4.5	4.5	4.5	4.5
"hp1324"	4.5	4.5	4.5	4.83658902436241	4.5	4.51848235582888
"hp1327"	5.19581533557644	4.5	4.7738912960122	4.71948674137005	4.82667375180543	5.02673742580634
"hp1328"	5.02395152752412	4.5	4.82061848701509	4.5	4.80292464944156	5.0845352387881
"hp1329"	4.69882384153447	4.70358922228571	4.5	4.5	4.5	4.5
"hp1331"	6.43592667393409	6.66798672073527	6.44440331240719	6.64962120017601	6.61265944412413	6.19230386823474
"hp1332"	4.5	4.5	4.5	4.5	4.51111542659563	4.5
"hp1333"	5.43195758440435	6.40620896295674	5.78428334071047	5.7371651919883	5.77106801561234	7.05993636770947
"hp1336"	4.5	4.5	4.73688878907844	4.77902784347721	4.68581995496108	4.5
"hp1337"	4.5	4.5	4.71343063846831	4.5	4.74380208481473	4.92022776806226
"hp1339"	7.16134808331566	7.44874833591291	7.00731585652863	6.89607065579763	6.76700013640366	6.91780563658345
"hp1340"	4.66494732646714	5.14195940500492	4.61471930772025	4.5	4.73888040301735	4.5
"hp1341"	4.5	4.5	6.48508805083122	6.66725283700695	6.72014056895013	5.56242137297466
"hp1342"	7.42997630304422	8.65542266036933	7.46247686397335	7.4115238771165	7.64006653231961	7.23883541501442
"hp1343"	6.01624053512695	6.22890945437296	5.56914292303007	5.32806229219697	5.31895822121478	5.524821898061
"hp1345"	5.70457315991243	4.5	8.31826006536471	7.87944028135247	8.5337977903879	8.71666502497898
"hp1346"	4.5	4.93167638012148	4.5	4.5	4.5	4.5
"hp1348"	4.69422300495014	4.5	4.5	4.5	4.5	4.5
"hp1349"	6.13011008315843	4.5	6.58253601509579	6.69392895458688	6.59743191228394	6.93451258500518
"hp1350"	4.71829186633951	5.42080489549531	4.97657957616801	5.32859216611626	4.69706742046337	5.29231352237958
"hp1352"	4.5	4.93578688105694	4.5	4.5	4.5	4.5
"hp1353"	5.14895093913642	5.7877707326867	4.5	4.5	4.52636738450882	4.57474713409482
"hp1354"	5.24663393044772	4.65876516277344	5.48179187603183	5.07696036364303	4.99320123378173	5.31231894684323
"hp1356"	4.51454670212315	4.5	4.5	4.5	4.5	4.5
"hp1357"	4.81781854260056	4.5	4.74338964355692	4.6297327199857	4.72989294423355	4.64058746660546
"hp1362"	4.89107080725713	4.77469152485512	5.53437384477212	5.35928879582584	5.58817791617522	5.1992994874146
"hp1363"	7.56306521773435	8.37119599978396	7.73006583865629	7.60688857600723	7.39988951385246	7.36393709896975
"hp1364"	4.5	4.82197415301919	4.5	4.64215871575282	4.5	5.43020070735639
"hp1366"	4.56281962569505	4.5	4.5	4.5	4.5	4.5
"hp1367"	4.95530968723591	4.70001245074531	4.81068902146488	4.66005980995255	4.82283200800419	4.74026156642163
"hp1368"	7.85654825679195	7.80280652255815	7.93179596184944	8.07046199226338	8.13715198524959	8.1165453440924
"hp1370"	5.18612347946161	4.5	5.0516449188488	4.78893857061493	5.08444729843213	5.38331106834933
"hp1373"	4.93009951202187	4.5	4.5	4.5	4.5	4.70294224926323
"hp1375"	4.73236253733584	5.30019360049547	4.59309355362314	4.5	4.680120928878	4.5
"hp1377"	6.93341328812084	5.72314643693553	5.59695957486422	5.99105687504579	5.6638080887791	6.11499626340295
"hp1378"	4.5848627756326	4.5	4.61919921539381	4.5	4.5	4.56675536996414
"hp1379"	7.00025895770448	5.34344316915133	10.4169262992132	10.2687713518528	9.86967867639474	9.36994604591168
"hp1380"	6.80239889092526	6.72488471090311	5.9661731939542	5.76885461495718	6.43966105746945	6.73307556301578
"hp1381"	5.3966132009631	4.99783948274636	5.20182828642432	5.28411007697437	5.6025731334609	5.4285104451939
"hp1382"	4.70738008849562	6.87964901221403	5.37592415124574	5.37957242716002	5.53076893590962	4.77063151341893
"hp1385"	4.5	5.25921942050803	4.5	4.50046036792945	4.5	4.5
"hp1387"	7.60568743208713	7.36974549471946	6.9072808220072	7.04200533324218	7.28254019622777	7.50522597371562
"hp1391"	4.61121966670082	4.5	5.02150983091124	4.98411644466594	5.29772707294	4.91690104668432
"hp1392"	4.5	5.02988345967465	4.7520273646178	4.5	4.5	4.76208568097693
"hp1393"	4.5	5.17706810063295	5.32357751454829	5.58559738244531	4.98971733766796	5.56403012836032
"hp1395"	5.47377608442448	5.19913014512602	5.51592995159019	5.47918774199635	5.50900075293804	5.4394121911108
"hp1396"	4.5	4.5	4.5	4.5	4.71431602936298	4.50576937652068
"hp1397"	4.5	4.5	4.62280879586973	4.83280385520048	4.8616667374751	4.5
"hp1398"	5.51458486265161	4.7362543240769	5.56028905871793	5.57407276550115	5.05707233065918	5.22342621325848
"hp1399"	4.55761117949285	4.513599985849	4.5	4.53679295096753	4.7488700621754	4.5
"hp1400"	4.694433474773	4.5	4.5	4.5	4.5	4.5
"hp1401"	4.5	4.5	4.5	4.75709583841365	4.8493067856139	4.52735358389228
"hp1402"	9.07554710560562	8.82677422802654	7.88580843159253	8.10913185989374	8.28481368760376	8.73994920584575
"hp1406"	7.32349929035407	7.09837726212909	7.23988330264102	7.22882888788209	7.5328816084851	7.68578574048018
"hp1408"	5.55796915008823	5.72345858408913	5.49790860653597	5.4331164936503	5.59279492712992	5.42288960925568
"hp1410"	4.5	4.5	4.5	4.5	4.5	4.91434481854224
"hp1412"	4.5	4.84008037153878	4.5	4.5	4.5	4.5
"hp1414"	4.86683571081343	4.5	4.74300111396724	4.78939794029521	4.72964869030874	4.6966130009142
"hp1416"	4.5	4.5	4.77524709709733	4.5	4.5	4.5
"hp1418"	6.64165151737676	6.14416983192273	6.73134414387744	7.34895554103691	7.67436525393693	7.01087964286141
"hp1419"	5.24143015533946	4.5	4.5	4.5	4.51638721572725	5.17533450625839
"hp1420"	5.20903467484171	4.55883264334567	4.86271314138231	4.89208210487509	5.34453845574795	5.31835762721282
"hp1424"	6.37744025130951	5.80896222824315	5.69146785701053	5.99718783674557	6.09588931122246	6.12917147049397
"hp1426"	5.56765944390619	5.09537604637629	5.31007500985518	5.32222384756031	5.07503665230148	5.20774813814429
"hp1428"	4.65054396308816	4.5	4.57624248256451	4.57068639358003	4.5	4.5
"hp1429"	4.68876056949852	5.20015470543823	5.22857189504763	4.85900417970097	4.99365671142384	4.59282111010481
"hp1431"	4.82473475788009	4.65825614695874	4.94032454650961	4.64718362530974	4.79394272405188	4.78600269605674
"hp1432"	7.24291253800325	6.39443597469118	6.09432050551957	6.78033274638666	6.29852325842745	6.35687700139652
"hp1433"	4.76011910197263	4.91538987857193	4.5	4.5	4.5	4.5
"hp1435"	4.95572812663823	6.39290232231873	5.25328025395581	5.35421556383896	5.57522729731003	5.41345400416637
"hp1436"	6.22546663958948	6.03640022099961	6.22052289944244	6.14452921370709	5.97438832083846	6.13769657713316
"hp1439"	7.08949301929063	4.956092608467	8.58555400970935	8.81275451205026	8.18939981201164	8.4655790667065
"hp1440"	4.5	4.58750223018162	4.5	4.5	4.5	4.5
"hp1443"	4.91496186076752	4.5	4.76803231142397	4.66210303417943	4.83807337587975	4.96876185535532
"hp1444"	5.93557055081268	6.27412389074326	5.55984914921808	5.5571659069008	5.86896891250242	5.70992905710269
"hp1448"	6.00692491458347	6.27763021972603	6.15766360967129	5.93398238657703	6.23968626246022	6.21018265056676
"hp1449"	5.81096982411143	5.46880271005501	6.00573429762994	5.72949104431855	5.45332256198501	5.78846819011888
"hp1451"	6.5779687245988	6.03372414197721	6.016547552454	6.27858510348405	6.01202689402919	6.17578795938856
"hp1452"	5.41796298444966	5.21884532079289	5.21506844234074	5.235634337423	5.56762720820495	5.44890653060773
"hp1454"	4.5	4.57153970978562	4.5	4.5	4.5	4.5
"hp1455"	4.84408219780329	6.1793570606015	5.32146288058368	5.39319475609129	5.30255651848456	5.26308053383585
"hp1456"	5.92725390138965	4.5	5.22798943976025	5.7629569813711	5.5881360992713	6.08486554641767
"hp1459"	5.84490859704037	5.8603458677347	5.64418193836742	5.62633974493522	5.8044771241546	5.75748550298745
"hp1460"	4.5	4.5	4.64922890867543	5.90683075113789	4.81970683281484	6.0549296249848
"hp1462"	4.87007785391884	5.41781312023218	4.81805080187516	4.5	4.8251868342319	4.92964678294552
"hp1463"	5.61537698935588	4.5	4.5	4.5	4.5	4.5
"hp1465"	6.26223355159181	6.27174287677493	5.69093602921649	5.65754421753976	6.19121891148783	6.24633354659301
"hp1468"	6.04066980523222	6.68200369713566	5.60603751856728	5.48822186436186	5.74272804265623	5.65315138148482
"hp1471"	4.5	4.89884176546682	4.86682713654584	4.83359250286672	4.5	4.91253895924229
"hp1472"	4.86506498292957	5.41734988395807	4.9124954784446	5.01670689897128	4.5	4.881178346026
"hp1474"	4.65278433280936	5.52420505107631	5.52544131881007	5.5296613254407	4.7757515250603	5.69983077950009
"hp1475"	5.00791335938397	5.77076971924771	5.45978134603851	5.45797922016005	5.08059883100028	6.14677653524626
"hp1476"	4.68797877512145	4.50183703607844	4.84531726481174	4.5	4.5	4.5
"hp1478"	4.5	5.3307603663825	4.56228479532202	4.5	4.67616363640222	4.73033074410832
"hp1479"	4.5	4.5	6.39612658003955	6.12309153362459	6.62955666802985	6.17223072325176
"hp1481"	5.38582754017929	5.54064046336525	5.60763796524375	5.67380281326436	5.50852077683697	5.16411521376647
"hp1482"	5.28329374327949	4.96332440591099	5.6914624350897	5.55381328520325	5.81189434092308	5.76275475761898
"hp1483"	6.7508417274919	6.48590404809529	6.6591509375407	6.81607810453363	6.77661330513596	6.80903003037901
"hp1484"	5.3366832589316	4.76280752054618	4.5	4.5	4.5	4.5
"hp1485"	4.5	5.36198070323207	4.5	4.5	4.5	4.5
"hp1487"	4.5	6.04468442585093	4.5	4.5	4.5	4.5
"hp1488"	4.5	5.19638437149205	5.007423100613	5.61833553350924	5.20032179074263	5.86828496690031
"hp1490"	5.47027797865125	6.36255377006052	5.13163536129218	5.28712001002172	5.45234184063189	4.78760482005742
"hp1492"	6.44867798439015	6.07025473177769	6.66093936151678	6.66134874593687	6.46399904897175	6.62816906636419
"hp1493"	4.50009182946058	4.5	4.5	4.5	4.52145766728735	4.5
"hp1494"	6.2592600558393	4.5	5.50284567993469	5.6045576387526	5.83689259327099	6.67509015787371
"hp1495"	5.58584757404064	6.50455810788936	5.82942590916411	6.0763138694959	5.84408466485948	6.40544208760968
"hp1496"	5.8969971523234	5.18939298828062	6.17994408977984	6.12046075375674	6.43399637443185	6.60929207367347
"hp1497"	5.31251293661592	6.31773757780688	4.97859604129779	4.97030943994202	5.19760118756792	5.35647631319793
"hp1498"	4.71425004316996	4.5	5.62099188706063	5.901030262477	5.79871047705081	5.51661878127484
"hp1499"	5.89337039216922	5.71010937766822	5.44024643792522	5.50572244192428	5.73779693884216	5.77783592414374
"hp1500"	4.5	4.5	4.5	4.50536063679069	4.67635066063569	4.5
"hp1501"	4.54780936718893	4.5	4.5	4.5	4.5	4.5
"hp1503"	5.04043165283603	6.19406279210758	5.37120520733895	5.42090202943767	5.83856107467989	6.46902751223394
"hp1504"	4.5	4.8144695891915	5.31979856258072	5.89839511962178	5.66954395700784	6.30101376471
"hp1505"	4.5	5.15151818254255	5.12095402744255	5.69682631444672	5.14274720328633	5.02279837116112
"hp1509"	5.22192743587475	4.54223568376737	4.5	4.70763703932849	4.84421289731502	4.82035303646425
"hp1511"	5.18667219532389	4.5	5.26581806022493	5.38526492775872	5.13913544264764	5.16044494969824
"hp1512"	5.8791844637909	6.80567602501446	5.85888430051179	5.93518726543179	5.63211343894446	5.99994076716957
"hp1513"	6.14242975838059	9.17359367406069	5.93380468470013	5.3906431152233	6.18135953322275	5.56820659215561
"hp1516"	4.93220534647013	4.85692913056723	4.5	4.5	4.51157631436711	4.58498490241741
"hp1517"	4.5	4.81370890038469	4.68489566554038	4.73836892102412	4.5	4.73582343219147
"hp1518"	7.07747768554948	7.96291011702484	6.55862672295853	6.64875850376769	6.73731096808275	6.5434445909853
"hp1519"	4.66038208304183	4.96636534560811	4.5	4.55993361183718	4.5	4.5137564507638
"hp1521"	4.69535020628318	4.5	4.56865542353785	4.73879009315224	4.7828283093766	4.5
"hp1522"	5.45452701765192	5.22842809439253	5.51811025310236	5.68882080499099	5.59008346307504	5.3952319334067
"hp1525"	5.20047996318475	5.46711449839598	5.26549110813796	5.24298344353494	5.31945875783054	5.0350908685839
"hp1530"	4.5	4.5	5.12560652846575	5.07986154727768	4.50157874710063	4.5
"hp1532"	4.5	5.57909498496357	5.1871431249427	5.1579465114045	5.1720663344882	5.24788630268795
"hp1535"	4.5	5.13745481788148	4.5	4.5	4.5	4.5
"hp1536"	4.70711748102553	4.98627318729254	4.88952922982957	5.42142512039889	4.72915903345336	5.85466770429389
"hp1537"	6.78915724307978	6.40225443631863	6.07337258541827	5.9808762870527	6.50935424393058	6.9508774718211
"hp1538"	5.09556635868702	5.78571048790282	4.86145182071965	4.93134854816528	4.9106802352754	5.49314824445777
"hp1539"	4.7097295669	4.7871471029953	4.65367207608777	4.74793637184028	4.82715511244932	4.5
"hp1540"	7.48984744782411	5.5687954809497	8.06471479873664	8.33292362816207	8.00476186334925	8.66181989493013
"hp1542"	6.25243603272909	5.98767620484697	5.91986683800221	5.9577410824981	5.55953763887318	5.83340549616012
"hp1543"	4.86200467946314	5.06803064994293	5.03539587655711	5.1855641020403	4.5	5.28167156721228
"hp1544"	4.7574340049641	4.5	5.30537657885961	5.31740841935582	5.13962470304746	5.03715790598761
"hp1545"	7.26303688145329	7.18375225740421	7.13598651239596	7.27510398305448	7.71344551221536	7.73015369111928
"hp1546"	4.57596812397439	4.5	4.68378218128459	4.61113986073984	4.74882444097535	4.73727661832914
"hp1548"	5.55466116650948	5.66033977963487	5.06027312557143	5.20725230947893	6.1196176955689	5.73466666404977
"hp1549"	4.5	4.5	4.59682501104814	4.5	4.5	4.5
"hp1552"	4.5	5.31427651290277	4.9950970190142	5.11424596063386	4.88220372491532	5.12154068631431
"hp1555"	4.5	4.5	4.5	4.5	4.58011655799072	4.5
"hp1556"	5.41652510194923	5.08595211676911	5.63264485473876	5.51391192046946	5.61396077656103	5.74492133856704
"hp1557"	4.88869677974318	5.29869808299148	5.39107648322801	4.89481104331883	5.33176640781382	5.24938502961955
"hp1558"	5.00344507924886	5.96444222859558	4.5	4.5	4.5	4.5
"hp1559"	4.71502614803453	5.64319936997377	5.02049205273023	4.92148613057983	4.7892428849919	5.23261825080826
"hp1560"	6.92740285714544	5.67307248539039	6.90970818366948	7.27570972985676	6.78231509892757	7.1868507597629
"hp1564"	4.90203155694106	4.5	4.88347434459806	5.17697131362317	5.23524612813605	5.16979830410981
"hp1565"	4.5	4.73207090794128	4.5	4.5	4.5	4.5
"hp1568"	4.5	4.5	4.5	4.5	4.65331257917796	4.60117616701399
"hp1569"	4.94315803309813	5.83261858052763	5.09520253663331	4.88127429357365	4.61142742836815	5.01748224141254
"hp1571"	4.5	4.5	4.5	4.5	4.5	5.05049750478232
"hp1573"	4.88762345964233	5.0698210929233	4.95451999514731	4.61043165852293	4.66373563837453	4.69623432413464
"hp1578"	4.79946602475749	4.5	4.5	4.5	4.5	4.5
"hp1581"	4.79172081535594	5.86312311702928	4.75198044925679	4.79890564311738	4.60040073462121	4.5
"hp1586"	5.38255536453596	5.31319856054492	5.12133652086508	5.5113304425531	5.67186898779287	5.23272466197235
"hp1587"	5.00655493067409	5.43739290647764	4.97545538807357	4.74457320531588	5.04498173727813	4.87191103200471
"hp1588"	4.85587369194081	6.42518970901313	6.04636724519224	6.01782756909205	6.10623694894826	6.3747823096307
"hp1589"	6.70013507927183	4.97830324065789	7.06897228545458	7.54778857478707	7.15040104950566	7.563914091688
"hp1590"	4.5	4.82105121207929	5.28139347626674	5.16361565183169	4.72693813595246	5.31387709260353
"hp1591"	4.5	4.5	4.5	4.5	4.57344444470198	4.5
