"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"f2672",0.239906035327559,12.1847012189012,9.49200436521228,1.69933457706517e-07,1.45432384228953e-05,7.71244295144246
"f51",-0.112928742451295,16.5910992656505,-9.4821800839514,1.72109330448465e-07,1.45432384228953e-05,7.69978489821022
"f1626",0.101126853279773,13.147563671206,9.44235470035078,1.81237284669177e-07,1.49411978060825e-05,7.64835946125996
"f504",-0.119823787917342,15.8106496140378,-9.43966974689529,1.818708777748e-07,1.49411978060825e-05,7.64488594215793
"f2075",0.181505300797044,12.65266630217,9.38300637600032,1.95805090686134e-07,1.57178397103526e-05,7.57138810586933
"f2877",-0.164678954028931,11.5771842008986,-9.37975180366034,1.96639076680658e-07,1.57178397103526e-05,7.56715542230946
"f901",-0.0882980075246227,13.9405798107156,-9.34639591494722,2.05407015056932e-07,1.619976658749e-05,7.52370462500565
"f4161",-0.151618788156313,12.9886167448078,-9.33420746883019,2.08713513895297e-07,1.62439530880353e-05,7.50779541831669
"f3251",-0.155697838942956,11.4732794058193,-9.29940260800518,2.18469967114515e-07,1.64635651950845e-05,7.46227108119733
"f2887",-0.171988940318643,11.0895725434984,-9.29928681254224,2.18503222504472e-07,1.64635651950845e-05,7.46211938782167
"f1541",-0.153532785995406,12.137188489021,-9.29449080930637,2.198853170603e-07,1.64635651950845e-05,7.45583520198249
"f912",-0.136992600824195,12.9549181734052,-9.2815967537739,2.23647247440631e-07,1.65359183576417e-05,7.43892692286132
"f5014",0.149773240127386,10.7361181408711,9.26252841046922,2.29336182537719e-07,1.66808017155332e-05,7.41388671912846
"f2012",0.112957927868973,13.7956248785592,9.25054531830975,2.32989635323706e-07,1.66808017155332e-05,7.3981290711101
"f643",-0.104473085101112,13.7050098820106,-9.247049516484,2.34067040133433e-07,1.66808017155332e-05,7.39352897124027
"f965",0.104924895167709,14.6288130113465,9.20496835981027,2.47459126754086e-07,1.74252468422669e-05,7.3380426324421
"f1152",-0.0992286140445344,13.0231810664004,-9.18304904819117,2.54754485817588e-07,1.76360638688396e-05,7.30905864611469
"f1126",-0.23298939187074,12.7033099282057,-9.17679114474338,2.56878883715446e-07,1.76360638688396e-05,7.30077344468364
"f969",-0.17048128329338,13.7412645497231,-9.16188941378159,2.62013617401724e-07,1.76360638688396e-05,7.28102563742459
"f3080",-0.181853511693332,10.631376950847,-9.1608399563661,2.62379310305643e-07,1.76360638688396e-05,7.27963390898286
"f3248",-0.14813510588899,10.208732208753,-9.10052817603074,2.84332049760354e-07,1.87026802693967e-05,7.19943361365949
"f5681",0.292504597598304,9.30341651884865,9.0998975086089,2.84571635544497e-07,1.87026802693967e-05,7.19859270339789
"f4666",0.214698555912625,10.0331967049399,9.07845853541457,2.92844763905475e-07,1.89591573034516e-05,7.16997865163185
"f4615",-0.120129431230801,10.983489472844,-9.07327111320775,2.94884610636948e-07,1.89591573034516e-05,7.16304693157363
"f1110",-0.120715497794786,15.0198703422145,-8.98044025123827,3.34051444811133e-07,2.11794355125487e-05,7.03845876497274
"f666",0.0918368768708184,14.5781964636849,8.97485065129816,3.36579364020217e-07,2.11794355125487e-05,7.03092405605802
"f433",-0.146952263569142,15.4213970842756,-8.95339342048633,3.46473367091598e-07,2.15725259615453e-05,7.00196511652009
"f4694",-0.224935466314605,8.75285371709592,-8.91981560951521,3.6257964134989e-07,2.23401935269229e-05,6.95653683386512
"f2193",-0.147462535251588,11.2135846380721,-8.85021121321418,3.9854796698673e-07,2.41853527955784e-05,6.86193298683903
"f212",0.116336830783556,14.2805214405443,8.84625258123162,4.00704069985915e-07,2.41853527955784e-05,6.85653487990178
"f3581",0.160537621969778,10.3034578728367,8.83028255081056,4.0952857957334e-07,2.44682984664273e-05,6.83473830225015
"f471",-0.0880902104428465,14.3564432823701,-8.77179501439855,4.43645763864697e-07,2.62416469325968e-05,6.75464620318122
"f1478",-0.11922390474467,10.7877988493812,-8.74783188176305,4.58482198597755e-07,2.68507148980764e-05,6.72171038492907
"f122",-0.0854358691670996,16.1205118330179,-8.70286150073876,4.8776181534836e-07,2.8285403311623e-05,6.65971075114132
"f1639",-0.129039776058418,13.2624738195888,-8.68968350799099,4.96712236444631e-07,2.84551665733315e-05,6.64149529158912
"f53",-0.118853368684178,16.7932300152616,-8.6844562141792,5.00310621069564e-07,2.84551665733315e-05,6.63426384699281
"f1828",-0.153782086989533,10.6750293289131,-8.66376752683573,5.14825510876068e-07,2.90018371126852e-05,6.60560990823287
"f787",0.088417136860981,13.64629717017,8.60597491721814,5.57784956524698e-07,3.11254529985244e-05,6.52528534998507
"f1091",0.0811989395819843,13.4994007608578,8.57446391205451,5.82792900967913e-07,3.22170094320112e-05,6.48131367598928
"f553",-0.130718914840317,15.6187652910875,-8.53133980256422,6.1895801004956e-07,3.38994132355847e-05,6.42093526869727
"f1121",-0.0950525342474347,13.7753314606162,-8.52325457093564,6.25999083399137e-07,3.39705007184027e-05,6.40958909875746
"f134",0.0998062917009328,15.3581584572906,8.48251554969522,6.62789971497823e-07,3.56400243764511e-05,6.35229405309128
"f4195",-0.110083412315543,10.3974145188585,-8.47587332556275,6.6900232810751e-07,3.5649988925729e-05,6.34293264303771
"f48",-0.100045209760495,16.4441071388161,-8.46732109563773,6.77091981355505e-07,3.57589202653376e-05,6.33087110569583
"f1128",-0.102728416048869,14.3079275592832,-8.43909570942562,7.04533566854727e-07,3.68789030791656e-05,6.29099812195023
"f7014",0.422516697015942,8.62654056050686,8.4316934795959,7.11923380452817e-07,3.69388315384071e-05,6.28052455926903
"f2226",-0.103499937472543,11.9138545248626,-8.39622039694004,7.48493118449816e-07,3.8498580831571e-05,6.23023645787083
"f1923",0.102631174189533,12.6046401471147,8.37607873773076,7.70137657004946e-07,3.92703813895195e-05,6.20161157597539
"f71",0.1103698454127,15.138067749178,8.36884648125065,7.7807031742019e-07,3.93357771584652e-05,6.19132063729815
"f1288",0.135079659639047,12.1989301166477,8.35591578822816,7.92469528423822e-07,3.97242140731094e-05,6.17290463183171
"f3275",-0.106373470653242,11.8847561075692,-8.34054265973718,8.09956288967243e-07,3.99583534226295e-05,6.15098229588052
"f4270",-0.131393983612192,9.90835894330582,-8.3399389355783,8.10651295133649e-07,3.99583534226295e-05,6.15012075856594
"f29",0.0845123089338102,17.7111332647731,8.33365353274866,8.1792463371099e-07,3.99836711438059e-05,6.14114847966539
"f4978",-0.354341100657274,9.72615954909467,-8.32508594453918,8.27950259054433e-07,4.01420146090735e-05,6.12891028446098
"f1958",-0.0851015443574248,11.5061280244958,-8.31558846679954,8.39216149127396e-07,4.035742700885e-05,6.11533281744039
"f1841",-0.141608842079489,14.0404347031703,-8.29511687244303,8.6405470273624e-07,4.1216802957136e-05,6.08602755379323
"f1219",-0.0964347678078514,13.2078696937511,-8.25683397693391,9.12614639917424e-07,4.31849247608925e-05,6.03108070006278
"f18",-0.118837309131642,17.831448893615,-8.2451806065867,9.27963143239269e-07,4.35627142242879e-05,6.01431731510323
"f3348",-0.323339621332593,9.89837199119179,-8.22412012094855,9.5639840264946e-07,4.45440673359965e-05,5.98397731311575
"f6063",-0.262170837147288,8.03997462361345,-8.19961522067624,9.90648382478942e-07,4.57787904872105e-05,5.94860304425303
"f3604",0.102181890611114,10.3450816699216,8.18791499819344,1.00745686318795e-06,4.61946305872615e-05,5.93168564415264
"f1788",0.108498525038524,13.1879691548997,8.16583313351048,1.0400067048452e-06,4.71103506476901e-05,5.89970897979576
"f1594",0.121421616030435,12.9384421145519,8.16182604417605,1.04603164494283e-06,4.71103506476901e-05,5.8938995377618
"f1555",-0.0929747059893238,14.5306628016839,-8.15722010413753,1.05300262381107e-06,4.71103506476901e-05,5.88721930787636
"f647",0.195869187338049,15.8026437322199,8.15309603578737,1.05928599089481e-06,4.71103506476901e-05,5.88123561920242
"f2444",-0.118522523282195,12.3471457857308,-8.11618504799477,1.11732044319933e-06,4.93205255337616e-05,5.82758211277965
"f4148",-0.116196947700555,11.1579134687768,-8.10937156630287,1.12839587795706e-06,4.94404564304888e-05,5.81765865968929
"f2590",-0.0959060809906607,12.1497046855502,-8.1003716819775,1.14320358067963e-06,4.97209498508822e-05,5.80454153640653
"f1707",0.140198865425562,11.2162761789814,8.0929812242054,1.15551686139723e-06,4.98896513515666e-05,5.79376219613871
"f4278",0.1799267157865,13.5120751259834,8.06610866383609,1.20148446076589e-06,5.14984100393496e-05,5.75450699730063
"f2391",-0.184113850788833,11.8076758640751,-8.05996946556285,1.21225487061675e-06,5.15862414366768e-05,5.74552562895554
"f5148",-0.40243836895343,10.0992008841301,-8.04196901561158,1.24442671104603e-06,5.25770285416946e-05,5.71916326894736
"f3889",0.514599238755364,8.84096099983229,8.02341502242156,1.27853417907609e-06,5.32927496295605e-05,5.69194565414688
"f2589",-0.166800132076254,11.2058522368897,-8.02295816076042,1.27938638163949e-06,5.32927496295605e-05,5.69127489365175
"f993",0.0869495751742484,13.3853385527797,7.96168888064705,1.39929770248912e-06,5.78800413302318e-05,5.60107048258641
"f1003",-0.165657939072073,11.6563018310355,-7.91724801903824,1.49367538362721e-06,6.13547909316314e-05,5.53533121663382
"f2977",0.298514412170668,10.4556241227723,7.90922138014899,1.51142681246515e-06,6.16557903153886e-05,5.5234298483209
"f1388",0.206260495256249,13.3274548625647,7.89945188591495,1.53333392834645e-06,6.2121028672392e-05,5.50893273475812
"f517",0.0814893142128401,14.1661376115196,7.88008758608085,1.57775401588296e-06,6.2867904429642e-05,5.48016019830034
"f2425",-0.143218389007368,11.7263200364398,-7.87812309903588,1.58233574313651e-06,6.2867904429642e-05,5.47723846598256
"f138",-0.100283764510024,17.8675855543721,-7.8775586744351,1.58365473542124e-06,6.2867904429642e-05,5.47639891632781
"f4811",0.123603392787844,11.2084266869729,7.86113415604597,1.62255002754306e-06,6.39825560861148e-05,5.45194977407458
"f26",0.111272291274476,14.2636466593567,7.84340575113005,1.66566801466482e-06,6.52478563360425e-05,5.42551929837673
"f2104",-0.148754161743778,9.13619445431973,-7.81322591700368,1.74187721579557e-06,6.71012814819279e-05,5.38042891038867
"f3018",-0.200553511519622,11.570113145166,-7.80834109956433,1.75455456291234e-06,6.71012814819279e-05,5.37311925063385
"f3775",-0.147051173817461,11.1072650258077,-7.80076260279199,1.77441594186731e-06,6.71012814819279e-05,5.36177242933573
"f2063",-0.117315007493181,12.943505332499,-7.79712102187059,1.78404396956474e-06,6.71012814819279e-05,5.35631737304375
"f1205",-0.0779430664838898,13.3837801664583,-7.79602801248973,1.78694454696695e-06,6.71012814819279e-05,5.35467970753718
"f124",-0.0797392974318907,14.4356816659929,-7.79127710376038,1.79961028673891e-06,6.71012814819279e-05,5.34755951712964
"f2521",-0.133504147570777,11.8287788275849,-7.79097503996296,1.80041877650409e-06,6.71012814819279e-05,5.34710671149542
"f2239",0.126360689798197,12.8990691871566,7.78973683891766,1.8037368986689e-06,6.71012814819279e-05,5.34525047096113
"f392",-0.0955190594137978,15.3280522555508,-7.77683383579133,1.83870112784291e-06,6.79744823199426e-05,5.32589477508458
"f3144",0.117837306928623,10.0763521119006,7.73478567077401,1.95769594313419e-06,7.17084216072497e-05,5.26266331742663
"f2067",0.112831962092704,11.6880950594073,7.73062006519373,1.96991945451461e-06,7.17084216072497e-05,5.25638617532885
"f3289",0.119950931558058,12.3303206706465,7.72853328475541,1.97607315671711e-06,7.17084216072497e-05,5.25324073082172
"f426",-0.0657187669948485,14.726429181305,-7.70365575088981,2.05101807492997e-06,7.36950518165773e-05,5.21569708647263
"f677",0.0818090591337732,15.0205955744779,7.70212163278178,2.05573686386057e-06,7.36950518165773e-05,5.21337915414557
"f120",-0.114303457815479,15.4960791122048,-7.69640381681717,2.07342550100218e-06,7.38813966170355e-05,5.2047371801598
"f1047",-0.148837363720173,12.9117359018149,-7.68777892340682,2.10041213371088e-06,7.42386715244326e-05,5.19169305319443
"f536",-0.102734779192913,14.1227585925215,-7.6851997578686,2.1085539841259e-06,7.42386715244326e-05,5.18779041742024
"f1021",0.101850102034049,13.1914067785798,7.67896404308459,2.1283767211277e-06,7.44931852394696e-05,5.17835119578773
"f2154",0.217432009284678,12.2684708586336,7.67469284021773,2.14206793368345e-06,7.4531363692574e-05,5.17188268799208
"f2687",-0.109295336052401,11.597985955214,-7.67029597318763,2.15625912437174e-06,7.45863901792914e-05,5.16522128821175
"f2500",-0.123325455406958,14.273535462112,-7.65192709693582,2.21662822608595e-06,7.60026378611265e-05,5.13736349826083
"f1213",0.0973422693628461,12.8952183849611,7.65004895780008,2.22290048182162e-06,7.60026378611265e-05,5.13451258036214
"f2797",-0.18223132039429,11.922500678642,-7.6402996057508,2.25576196030763e-06,7.66829425012624e-05,5.11970587854421
"f678",-0.080641899201499,14.9748588244022,-7.63640914845867,2.26901805694024e-06,7.669281032458e-05,5.11379369566382
"f1631",-0.10748487963324,12.2639899741603,-7.62057972187377,2.32380814192859e-06,7.80984384062933e-05,5.08971710585965
"f1389",-0.0948323391320809,11.5185133275023,-7.61564744357293,2.34116413817858e-06,7.82372083464763e-05,5.08220814157574
"f1155",-0.117111710791034,14.7345722059628,-7.59386062293505,2.41948212894492e-06,8.00349555012147e-05,5.04900000329422
"f158",-0.102011131143023,16.3912712501618,-7.59316673053177,2.42202147670624e-06,8.00349555012147e-05,5.04794128938752
