"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"f665",0.259477733143349,12.7800559772348,29.2316180457495,5.31141432907315e-14,1.4960483693556e-11,22.5778453741491
"f412",0.331177251966395,14.1261328362295,28.9501360488016,6.07350331770905e-14,1.57890951357433e-11,22.4451226671656
"f2864",-0.846342573020152,10.4376818701674,-28.9275739793734,6.13946218296022e-14,1.57890951357433e-11,22.4344221658994
"f56",0.504182966038684,15.887045077323,28.7591308493055,6.6567936493586e-14,1.64062226816484e-11,22.3542402625653
"f619",-0.613104912239839,14.9465849125346,-28.5078892948432,7.5169649559924e-14,1.75857663340132e-11,22.2336707958999
"f637",-0.370346865717655,14.9560548448681,-28.4170736835572,7.85652904509818e-14,1.75857663340132e-11,22.1897988101281
"f793",0.319980266702165,13.1289829772448,28.3729718022259,8.02731514823934e-14,1.75857663340132e-11,22.1684376794939
"f1220",-0.564605620188841,14.3244207493065,-27.7140909539177,1.11122276901536e-13,2.27072796797896e-11,21.8448678573009
"f3080",-0.549154175002725,10.631376950847,-27.6635488736328,1.13964206607958e-13,2.27072796797896e-11,21.8196982094087
"f3314",-0.797969112634226,10.2574066722302,-27.6425462492124,1.15167944276194e-13,2.27072796797896e-11,21.8092241754353
