"Ctrl_1"	"CD_1"	"Ctrl_2"	"CD_2"	"Ctrl_3"	"CD_3"
"hp92"	12.3089823425246	14.0828844517838	12.0086983919602	12.165146756934	12.0111036124629	12.1191747620616
"hp93"	9.05672687480518	10.0959169054828	9.06628909688537	9.21082458442704	8.96575218493271	8.80166363506237
"hp94"	4.5	5.39093236966407	4.5	4.896726926864	4.5	4.5
"hp95"	15.5223886211958	15.9256362589393	16.1547868468868	15.4886694265181	15.6299329149907	14.9904423119067
"hp97"	11.1036493808566	13.1424317120813	10.9761540038166	11.0165680534029	10.7811858804946	11.2760840936522
"hp98"	6.8961930436157	7.26707750771216	7.11514907014217	6.75219465535157	6.85001773547726	6.41831735991224
"hp100"	8.40487736668011	7.95374680033658	8.15145175624596	7.51714912775353	8.62225189999247	7.89188833115531
"hp101"	5.16467703142838	5.26447899372551	5.38545774115934	4.73975088173791	5.21423529732087	4.83237506307245
"hp102"	8.78439283394395	10.3865499719378	8.86136218981251	8.78018565886662	8.65929632889946	9.11904257801301
"hp103"	8.66534490456141	9.80802902334759	8.63429350704286	8.55595835771425	8.40072187119522	8.39810543568932
"hp104"	9.09050934802194	10.2121063039674	9.09768448005232	9.30234289151572	8.90283181468208	8.73125202417365
"hp105"	4.5	6.13683908581418	5.25941151968633	5.36991582001726	4.99076071128945	5.96333529400631
"hp106"	9.36849473163307	10.8216692345585	9.63595434760921	9.59903330365941	9.47953290540184	9.89306733800052
"hp107"	11.1138462337481	12.3898155810562	10.6876261208824	10.8429809645418	10.7566700627003	11.0336610029578
"hp108"	11.3380832230908	13.6095223673403	12.0475634985238	11.9425277498403	11.6446742360916	11.6364276485782
"hp109"	8.39357963476829	7.34513861870245	7.65966634318533	7.47088777092657	7.86370544504163	7.21623246145793
"hp110"	9.05096463879064	11.3057118020866	9.44607380952494	9.48556521878895	9.21446125653395	9.16943640869888
"hp111"	11.7368913085842	10.6033825618682	10.4746530244779	10.3969154261116	10.9508841612163	10.2007844274158
"hp112"	13.034263913212	13.9653202362265	13.3416702415125	12.910569169877	13.3921345238937	12.4614109353055
"hp113"	13.5029312634609	13.4013273755061	13.2490299023599	12.9334743111828	13.1613561552175	12.6260740896441
"hp114"	8.50641228962314	10.045663459416	8.17960416723351	8.30016088895418	8.27034313320982	8.69341880870754
"hp115"	13.9161461614125	14.3016611086913	14.3726008240333	13.7367924740045	14.3291354573835	13.6081070916888
"hp116"	6.40941897576977	7.85866572290646	7.08081004548657	7.58160346680647	6.72847984047811	6.925096362962
"hp117"	11.7088076233111	11.042098766583	11.505964221847	11.0641063449485	11.5552923806798	10.7263939087174
"hp118"	7.96934017375655	8.14035205296697	7.89570853329228	7.59900760681632	7.8452733373566	7.43392539030497
"hp119"	5.10402996790222	5.17102679363922	5.07115218585439	4.87030774858659	5.04942263520604	4.54268961948785
"hp120"	5.26018424084587	4.5	4.68965327797156	4.5	4.60809774702614	4.5
"hp121"	7.60451395460158	7.78410541149827	7.66633340997549	7.40590051050826	7.66524346641213	7.08054328486534
"hp122"	9.67881733823169	9.72806360728675	9.47526567533049	9.27119272761123	9.89525368026135	9.11071279001615
"hp123"	9.59390063232202	11.1997506486145	9.64328858143961	9.57954139443055	9.4835427862552	9.51263593676152
"hp124"	8.43006808239378	9.87163181695984	8.62217881296563	8.65039284146391	8.64419635652608	8.64690396015117
"hp125"	10.8567640661446	11.1339055666905	10.495185866878	10.327685636101	10.5185658659037	10.1481132790117
"hp126"	13.5380512664486	14.1406550885684	14.7696416953353	13.4426125807886	13.988979438632	13.3142588136133
"hp127"	10.6950321852418	11.3753845526918	10.387008985491	10.3695162210843	10.3989515176945	9.77676301926892
"hp128"	10.3130762816954	10.9248353610578	10.0873331070464	9.94184592002136	10.2107001725898	9.73605287358749
"hp129"	7.44486056729475	7.66367413934774	6.9536917310381	6.71339753403686	6.99452864339952	6.75410565188631
"hp130"	15.2110633457181	15.2067189727661	14.7628865595534	14.6365506501195	14.8362740305007	14.3531483350235
"hp131"	5.43820193774308	6.58806503178823	5.58920397513953	5.81239829764533	5.66132290371982	5.65770639031707
"hp132"	5.78349036845114	7.57279642319212	5.96244145477596	5.92857995581489	5.8817022690985	5.91446432545666
"hp134"	8.6136558069544	10.1781303777382	8.52079984628893	8.81845792233172	8.63512728907329	8.33320488474857
"hp135"	8.07522961013105	8.3639051080009	7.73386577923107	7.68437958291314	7.50325419270302	7.18589664589939
"hp136"	6.91724910034939	8.11111500642529	7.27146665540524	7.57558212335712	7.16912171031748	7.58865500499577
"hp137"	13.3737897044927	13.9741948181381	13.2464291727407	13.0459924990426	13.4620077312141	12.8335627997318
"hp138"	4.5	4.72647240054768	4.5	4.5	4.5	4.5
"hp139"	8.8621196508811	8.07430560091056	7.99375776957925	7.90457821407801	7.94205713890142	7.5969441146937
"hp140"	8.76852109414802	9.70143682780929	9.16291348682223	8.53984354682185	8.85555308133265	8.31912756168618
"hp141"	4.56184165595324	4.5	4.5	4.5	4.6163082279137	4.5
"hp142"	14.0820741803334	14.8592709930954	15.33975313452	14.0196511695567	14.779703319965	13.9126971120513
"hp143"	7.43102846698355	7.41809411150336	8.05175377669679	6.88310394651278	6.9525019286972	6.94896372458194
"hp145"	7.76078718669939	9.11812413334433	7.90908871052832	7.84789406980194	7.6783242923868	7.54125705574112
"hp146"	6.19113577787527	7.77238918444528	6.89654681484982	7.01888704189928	6.7155732274282	7.24367953409794
"hp147"	11.3114066616034	12.848493523572	11.8268747129086	11.954309024061	11.6306603010654	12.0202912728314
"hp148"	6.85707557779268	6.22522100164927	6.70210072944143	6.42201203619379	6.73109558980436	6.01334666718509
"hp149"	12.4201125196601	12.3985662405724	11.6841635026485	11.6158287023148	11.9246377306539	11.3827867951277
"hp150"	9.14901199633317	7.82692414223215	8.20415005844945	7.94933933046514	8.84313655762548	8.16937819789936
"hp151"	13.2060035376257	14.5262223141374	12.5237012364185	12.6851597697877	12.4212554891236	13.2155959373303
"hp152"	15.0361036742284	15.0402909809893	14.2141731996914	14.0488652008208	14.3893135409254	13.9186462541994
"hp153"	11.1064113715028	11.8575300127219	11.9303311661269	11.0531982503235	11.1621109137894	10.558377365857
"hp154"	6.79438513169819	8.38602120077886	6.7515074606997	6.66478733942382	6.52292946768426	6.90093492000805
"hp155"	16.1165039822247	15.6422576241073	15.4272455769251	15.2513902713365	15.6082479166058	15.1706219327893
"hp156"	12.9863129321934	12.5792608475753	12.0251455650508	12.0608759755829	12.3349743602451	11.6739246818596
"hp157"	7.04671869504645	8.19701440500177	7.1112995009846	7.23943922909779	7.19271360967228	7.29540149098724
"hp158"	8.79273026229895	7.18618578562968	8.55049371251245	8.23473768809231	8.36334189878904	7.29412303591102
"hp159"	9.95517900586229	10.0351093112667	10.5176305994565	9.85621727751148	10.5077940372416	9.68820316042451
"hp160"	7.71271004377161	7.75902826891311	7.85040866180277	7.48456077152302	7.48351438009794	7.09097638729558
"hp161"	4.60529798279764	5.65674318123084	4.601356718914	4.86156100571168	4.83437575691299	4.95814347088337
"hp162"	13.8668687092058	13.8915678498255	14.7352052897705	13.9563677626488	13.7262398460281	12.9622432011448
"hp163"	7.60698567699761	7.51020050580785	7.72077236555146	7.22368841855021	7.57667434388093	7.15105216109528
"hp164"	9.26501630356428	11.4848243688661	9.21331204609013	9.07991665937584	8.87555609187759	9.70854837941356
"hp165"	11.8108341481341	12.7565036474483	12.7451779047392	11.8363931203017	12.6133284133272	11.354178718652
"hp166"	4.5	6.54328198183546	4.5	4.5	4.5	4.5
"hp167"	6.70921748190654	8.16807094927639	6.673237658117	6.65939907978565	6.64704472895827	6.64880000805916
"hp168"	12.4844940175988	12.1185378811583	12.1737587014728	11.9700806228109	11.9621873973174	11.3746584512926
"hp169"	6.59092419182405	7.88852084005649	6.90427374341326	7.09173080221922	6.92162719117553	7.03998396819181
"hp170"	12.3292104899951	12.1162930953989	11.2565804775922	11.1169934310709	11.5583749163756	10.8559643753894
"hp171"	6.63448941072827	6.7347115321125	6.42574959145491	5.99757691644415	6.44572828613586	6.18110410415983
"hp172"	10.0641004793548	10.6651842748881	10.4440976815559	9.8938308002513	10.7261458857912	9.77630443892358
"hp173"	10.348672685995	11.6938741569189	10.0404115715451	10.6985284458008	10.4715847143007	10.2302985829365
"hp174"	11.6675482268891	14.4182409223449	11.5273516845616	12.1545524548254	11.4253604275591	11.3343747540018
"hp175"	11.1172594428746	11.4848566512807	11.7569690196095	11.0928233219733	11.3693136772635	10.763813838028
"hp176"	7.65294785482313	7.70626484512709	7.36209250748608	7.22079092990026	7.42917342242228	7.04332535673085
"hp177"	10.0110220187546	10.1135522356079	10.3125021348765	9.63493989507288	10.1816132064504	9.72663962948915
"hp178"	9.62615482688932	9.81080169889623	10.3164351173822	9.57170087995109	9.80199757359457	9.29685686740336
"hp179"	6.19535637785638	5.74798710379403	6.16680438723844	5.90105837436665	5.91929972041568	5.33115711268572
"hp180"	4.58714022046441	5.12667313290135	4.5	4.5	4.5	4.5
"hp181"	10.8845270073793	7.12147157466351	7.40926705212371	8.07322766077616	9.25388309394342	7.37378142952785
"hp182"	12.9498393197779	14.3443771094097	12.9325164456314	12.9547028836404	12.9907394925587	13.0101997333962
"hp185"	6.13974121195723	7.68180984406711	5.53822381686838	5.82233769263626	6.0136863799829	6.51802354997058
"hp186"	13.9301293781045	13.4437215204846	13.5308281748402	13.3499951047128	13.8250302301786	13.0861923591749
"hp187"	8.3959005610834	7.41847370578786	7.66672654584549	7.54857466103698	7.63502260069238	7.25075141272704
"hp188"	14.4262661597299	13.9419467221016	13.8997310385297	13.8323335849315	14.0073830185468	13.3615385557325
"hp189"	13.5046158954293	14.1139207882155	13.2041052881852	12.9429795199131	13.2157091338733	12.9327709021817
"hp190"	10.7021676453622	12.3300859598337	10.9100374571933	10.7145833138861	10.7896249762327	11.0083658013608
"hp191"	4.93516272253087	4.5	4.75446601671378	4.58851333399105	4.82619739292495	4.5
"hp193"	9.12658223571496	9.84018825868268	9.51529293955812	8.97611622107048	9.22424731099024	8.86922239717276
"hp194"	7.80591104506614	7.22730509299704	7.77924473533271	7.20400431877068	7.45612325658337	7.15202544027982
"hp195"	16.5898611459809	17.2917445167197	17.9204035955925	16.647080649514	17.0232155415104	16.4601983268636
"hp196"	7.10571817888176	6.53590178738947	6.69373674279009	6.51637497218814	6.80716939255437	6.3219121537972
"hp197"	10.1374941038938	11.4361949318218	10.7044148705266	9.95057763581137	10.6352792945844	9.40981496026981
"hp198"	6.79795229724712	4.85315130557698	4.77027300255953	5.19112091811736	6.3349080753246	4.94245462095154
"hp199"	11.8624355284105	12.7551434002512	12.7897845214628	12.075606800109	12.7710100484703	11.3842269199565
"hp200"	10.0336675196034	10.3923255900991	10.6150070922332	10.0276588592932	10.8250922878211	9.82954352279578
"hp201"	6.80022054468415	4.85394296790066	6.14945456876131	5.79014796834312	6.49959383030852	5.72936666850085
"hp202"	10.8004997800641	10.5724489805801	10.4580178064308	10.2188440378274	10.8329167014856	10.197943082178
"hp203"	5.74257385996418	4.89008317184628	4.97135812615582	5.02123430951611	5.12628796135756	4.66614733128757
"hp204"	11.2280583861994	12.408916755747	11.4468550908209	11.4154771586002	11.0902825179905	11.0370741063528
"hp205"	9.95318154076597	8.32980446477022	8.99640321419823	8.89683619579131	8.85741708496229	8.454824061078
"hp206"	8.97823778655964	10.4704718673569	9.7091935176696	9.92737991156259	9.38824022214138	9.71637857012543
"hp207"	11.3004681955657	12.5076533030746	11.4530240254559	11.4929156034198	11.2189360401925	11.5708482974052
"hp208"	9.24160979959177	7.8444871254837	8.91964181400411	8.61250694432773	9.11475479805114	8.27870704197721
"hp209"	5.02686145833469	4.5	5.08649907009617	4.80594511690335	5.29140102397506	4.5
"hp210"	7.66450189373838	8.1070971662379	7.75649907188989	7.54810365015297	7.92752006567866	7.28849257977388
"hp211"	10.9996207017803	12.4690090100096	10.9624229042662	11.1836686387072	11.1785004065082	10.9902281716553
"hp212"	12.4886298376021	12.0091747570695	11.8226032030959	11.8137751553382	11.8675254093587	11.3370198191049
"hp213"	8.23528289592776	9.13116906033171	8.0908190157476	8.26441743868996	8.04526139618197	8.36509435591805
"hp214"	6.96660006829905	7.8679503660986	7.37482055550688	6.68106949747686	7.40679115735019	6.63384373167046
"hp216"	10.6657127237982	11.4493856108484	10.9088298320176	10.5006440675411	10.7930491730661	10.3613757135697
"hp217"	6.57530894842378	7.21994022440845	7.26749382790986	6.27888094228658	6.60449552092727	6.31602119083148
"hp218"	16.8439340533378	15.4782630924082	16.0501993759611	15.9192171137328	16.4287682803	15.7740762168122
"hp219"	5.84895255080365	4.86329006904178	5.96373179486849	5.92238314903843	6.41375141055175	4.97321123867977
"hp220"	8.4314409958152	9.42245300794198	7.73429657097018	7.98433545612066	7.6545545725259	8.0071778916376
"hp221"	9.78621108004872	8.60019772754267	9.4887343317365	9.25040903125401	9.4249740633889	8.7235359306999
"hp222"	8.00189677517695	7.91595085768708	8.42672712605618	7.93312126838128	8.60312823901839	7.80269144957225
"hp223"	13.4312218106169	15.8386699007708	13.2793915522587	13.6449704105957	13.1666625220781	13.0608027592916
"hp224"	7.74014732886766	9.93765212466523	8.26927587735034	8.08750835890073	7.9013262036996	7.88741856920877
"hp225"	12.5817633989746	10.903963951897	11.4624863272892	11.6235078667621	11.9275143381748	11.0286393660517
"hp226"	4.83033721418568	7.83176776760994	5.38197193115719	5.0548153968946	5.04803461552062	5.63460008503987
"hp227"	9.6427439201308	11.0948589329304	9.36829707167003	9.40744809497168	9.30460738003191	9.32599696154939
"hp228"	12.6677343562212	14.3589429090983	12.388202262439	12.4282574739946	12.5034086501406	12.5042232725449
"hp229"	6.55014219860021	6.36586022442857	7.33105729667045	6.71165966085354	6.63306576542773	5.97951203717835
"hp231"	9.58916331233895	10.0102984867094	9.48125312991376	9.30384020032716	9.48920461052268	9.13107181947894
"hp232"	13.6313974105845	13.4634818946688	13.1566860624523	12.9570176909745	13.1461706001317	12.8283515618118
"hp233"	8.74143596501542	9.60334231394359	8.9522536592026	8.72638109789205	9.05216602104604	8.15957180857577
"hp234"	17.5425472893495	18.1315051997252	18.1762662092885	17.5188214439356	17.8023721668482	17.4800186486154
"hp235"	14.9682431574435	14.6267868115948	14.5005580520084	14.3276440734543	14.6225821273164	14.1881312904025
"hp236"	7.17332957586104	6.61026531378775	6.81729335537967	6.75308210169489	6.81040487530009	6.27485964565842
"hp237"	6.55883235506608	7.69979986061967	5.67669412183822	5.90476939523608	5.79122758620112	6.9031347252716
"hp238"	7.71003069519364	8.86147009445637	7.97046280993108	7.98461481595719	7.78765040202393	7.7688366041573
"hp239"	9.32769772135786	7.88536954739229	8.82407218546053	8.69434930870291	9.0464761863177	8.26761295777176
"hp240"	5.5239642700291	6.02603134146106	5.34969923899339	5.24730129599061	5.34843097230515	5.08797773523109
"hp241"	11.2735075722452	12.1877440107786	12.0353254241323	11.3375121496802	11.8376718397511	10.9698575421806
"hp242"	9.88242161987787	10.0792861711762	10.861564818279	10.1187830810775	10.8907886767759	9.76809380558908
"hp243"	6.96764638218079	6.03779071074537	6.16356538811041	6.25471824798973	6.4041861392244	5.90423590978588
"hp244"	8.7879560380151	7.16729807571501	8.48761937882243	8.28197118636537	8.76905626502698	7.82200724495885
"hp245"	6.80399707446682	7.36923249705174	7.58553441535221	6.81325392589616	6.95182721174413	6.46726519039191
"hp246"	15.8105612216821	17.6260063999209	15.4207289927122	15.4575758773507	15.3619624544633	15.6172885563924
"hp247"	10.4968420751896	9.97851801013615	9.94601807551717	9.80364389255841	10.2082426744333	9.74313064833617
"hp248"	10.2967557377733	12.0940251171086	10.4825091970281	10.2754306628184	10.4829809775172	10.6636355174975
"hp249"	7.07232392078941	9.38406355119811	6.99159291248141	7.0357996910413	6.79406039232542	7.04594592597859
"hp250"	9.79231688548355	11.3356767611101	9.77745694837448	9.66935135433673	9.80956356458482	9.88398375647538
"hp251"	9.88565819603697	10.9165522700006	10.0617966711549	9.43709348620061	10.1281476008709	9.54281741700067
"hp253"	11.0650030035469	12.4567790832324	10.8645971732816	10.8791196586455	10.9372056006375	10.8031609540399
"hp254"	9.69047072607426	10.6479977237596	9.65355308109149	9.68440379052514	9.4339827087476	9.64733370726511
"hp255"	11.74012140857	10.7436840048921	11.2610768622361	11.0733258266595	11.6305743315316	10.9012230133536
"hp256"	8.31561964756895	9.45157590259253	8.01238610668214	8.15485876438564	8.1028495879659	7.93089224081171
"hp257"	4.87271149210935	7.23618606797717	5.48343788923044	5.35390524345115	5.18839041231968	5.10012494817417
"hp258"	12.6232911522716	12.9048711586784	12.4375575169561	12.4317790666523	12.3341490669456	11.6756690367126
"hp259"	8.92369508656037	8.55975728164761	8.52021112132578	8.14972168231904	9.21657953652434	8.58926703350804
"hp260"	14.9520368119932	14.6494295533717	14.5359527208086	14.292809383912	14.2517031923219	14.0716659257571
"hp261"	7.59269368121098	7.27192506820608	7.51208667212333	7.16003758945543	7.29775428907868	7.00065188589012
"hp262"	13.1068303212532	11.3977644799505	12.4653907020459	12.4214660718664	12.8548755499656	11.8600186578136
"hp263"	6.58367710672923	5.48987084868653	5.47547393580594	5.80254582251892	6.07503630644512	5.34290788725131
"hp264"	4.7377518982977	4.5	4.5	4.5	4.86932375286319	4.5
"hp265"	11.9777948547655	13.1771483426316	11.7773064242347	11.8112320109971	11.7671138660632	12.0893095121259
"hp266"	8.91932781886022	7.96327068047599	8.48746863970626	8.54926769723984	8.95317058144281	8.04366177957532
"hp268"	4.98319739162669	7.36694944501468	4.8155557299275	4.85986064047833	4.84836622392682	5.20241239757125
"hp269"	7.20512791011441	6.96708326396705	6.89025315760566	6.86645849729521	7.07683614981358	6.54217967503511
"hp270"	6.0601683116273	6.14582164395374	5.88040188680119	5.97090741033485	5.85597709757399	5.16426669384067
"hp271"	9.87621709615958	10.5403735672805	11.4096529244644	10.0982209673374	10.4647657710434	9.58798491214467
"hp272"	9.71206096847072	8.6961955064623	9.20340483637257	9.26595346859442	9.44832049648041	8.66054511183919
"hp273"	10.484185659926	11.5814073864916	10.6864958544156	10.1574275762605	10.8078811247495	10.0568931901087
"hp274"	6.00166119585822	6.05245524196576	6.67970133225118	5.79644786824241	5.94678958683868	5.81033866727483
"hp275"	12.1968664798973	11.5128027787826	11.6606987744418	11.5051176181119	11.7697943829074	11.295670440897
"hp276"	8.1465160971217	7.79297427584749	7.79007927037693	7.59926441350569	7.83190938503238	7.5062469673867
"hp277"	12.3268331069953	12.6635187183673	12.7800297452318	12.3433246490675	12.7110189022274	12.0226744230868
"hp278"	6.41590389515281	4.5	4.90231153085372	4.70779879982873	5.20659926478651	5.11976094805834
"hp279"	13.3465291557932	17.3693041734918	13.2928173065217	13.2270518381248	13.0663683332868	13.9033017355402
"hp280"	10.391771915216	12.3174838125835	9.92355961098313	9.88353879768704	10.0196314101186	10.6326092429906
