"GFP1"	"GFP2"	"GFP3"	"GFP4"	"GFP5"	"R17_1"	"R17_2"	"R17_3"	"R17_4"	"R17_5"	"Fing1"	"Fing2"	"Fing3"	"Fing4"	"Fing5"
"f1548"	12.739897279131	12.7057030327365	12.7349775962304	12.7624770900421	12.6919407845781	12.7110066672605	12.7370132647551	12.7441416963747	12.7670589121238	12.7684559450367	12.8390467748736	12.7487332878041	12.7294827093018	12.7199344491396	12.7459672927453
"f1549"	9.17936444466505	9.15297357224355	9.25543227309985	9.22991474878032	9.22261542290201	9.28718392072048	9.23870192274885	9.28969524013834	9.24769351239078	9.27112366822446	9.3028068010209	9.34260192607282	9.34982140615163	9.24621280395934	9.32402932273673
"f1550"	13.6795735592105	13.6631672171492	13.6780926121032	13.6860263354058	13.7090273817043	13.8078061103601	13.8203450029811	13.7899928064825	13.8196781389081	13.7383165728762	13.8680678223064	13.8986434220179	13.872485752217	13.8672455138569	13.8640406780857
"f1551"	10.456080586667	10.556674804061	10.5713057394453	10.5142374958693	10.5358309770801	10.5537614387721	10.5627636950675	10.6006297903449	10.5386896491811	10.4672182946517	10.4055528134773	10.5241808940522	10.5414525641851	10.5212565736141	10.4938647049954
"f1552"	11.1245663971134	11.0513432724634	11.1045149282457	11.0598483744257	11.046616862193	11.0856512198056	11.0921020057586	11.0958349778983	11.0903872295486	11.153456991386	11.2474147521449	11.1449854413824	11.1194496274097	11.1518093147999	11.1385593182887
"f1553"	11.1570006133648	11.2222568202549	11.2284258843193	11.2069653412173	11.2531724875029	11.143669038829	11.1642710671493	11.1959924986475	11.1572381576151	11.2075797085998	11.0730610391123	11.0816168797326	11.1548385940936	11.1093830623834	11.1064761407531
"f1554"	12.7093371819105	12.7058945604203	12.7438170554561	12.7662317974567	12.7322392866456	12.5783828929921	12.6233971819098	12.6327619329116	12.5981830473793	12.6505914113704	12.6481116292854	12.6322263305006	12.5950610595682	12.6121690952362	12.5970088010181
"f1555"	14.4569021374276	14.4842127822978	14.5074517644864	14.4795524935116	14.4725448513027	14.5172614224184	14.5142787512847	14.518746400915	14.5039429888708	14.492972669654	14.6128988072064	14.6214261039998	14.5823977385742	14.5990561824362	14.5962969308728
"f1556"	9.74420399335899	9.78927387649397	9.75293395706277	9.66115354512826	9.79630163378926	9.82038025932873	9.86585359765441	9.84592765150989	9.76272193133728	9.66016963095101	9.61120052226175	9.72636448279597	9.84712446527944	9.7764790741677	9.70669750851408
"f1557"	11.9979621693055	12.0049795744659	12.0263318519041	11.9985799202817	12.0533280674245	12.108839903071	12.1127294449881	12.1141210226053	12.1377119213833	12.137921718699	12.2254296401761	12.200375714572	12.2072027306487	12.2215714157808	12.2230588720575
"f1558"	14.9390923077916	14.9344008531808	14.9186189115209	14.9139597925021	14.9296253905633	14.8328710367828	14.8086343663363	14.8008028219797	14.8329260373341	14.8516685089665	14.8440357242858	14.7825138173922	14.7931981060188	14.8043758149489	14.8089621339167
"f1559"	13.5484919651409	13.5751498232742	13.5352971989711	13.5803906691966	13.5843639804652	13.5455971722343	13.5214029577122	13.560631867898	13.5510132925613	13.5058370444333	13.4957122162305	13.5179553518426	13.5081331060271	13.531781649477	13.4673875028744
"f1560"	10.5509582414616	10.5111786430191	10.5828509036391	10.5451606585484	10.5480459513782	10.7714508499906	10.7863413583704	10.7327327583438	10.7260601863736	10.7326513756411	10.9567245704582	10.8807746907635	10.8372020482296	10.8636366265925	10.8760929139563
"f1561"	12.7771690913701	12.7846294191553	12.7898556669382	12.7745654642647	12.7801129762412	12.8266958900953	12.8445181738216	12.8284060433814	12.8094440768988	12.814686808154	12.8556858329774	12.8704569441507	12.8765696710647	12.8803888673745	12.8736074774636
"f1562"	12.3910043402076	12.3497003847266	12.386023236914	12.3760245074678	12.3761506515823	12.5300487464334	12.5045449945032	12.5248669713983	12.4739209420839	12.4827528977544	12.496894928867	12.5133672960329	12.5405404763719	12.5244712788672	12.529898923714
"f1563"	12.6693383582597	12.6417355187491	12.686235357553	12.6177056419817	12.6436434484593	12.811121191143	12.7847838342585	12.7893758404087	12.7915246350607	12.773282407623	12.9483300004462	12.952361110486	12.9382792628872	12.9504278405081	12.9295483284369
"f1564"	12.7977992932926	12.760592005593	12.8235178969465	12.8135482133938	12.8193736994582	12.9397897539267	12.9600539073902	12.9634277973078	12.9286432158098	12.9923993969682	13.0231728870477	13.015541150151	13.0027232410056	13.0373197623143	13.0457457705889
"f1565"	11.8122466548212	11.8502931208969	11.8417669925899	11.8048704877947	11.8285793297736	11.8544586066226	11.8672056568628	11.8258827235825	11.8044106885814	11.7618184920159	11.7332266994261	11.8504526740398	11.8591353859395	11.7906252985187	11.8091024657053
"f1566"	11.5364971192649	11.6325804151832	11.6211114247536	11.6329410733928	11.6329874210163	11.3924006538826	11.4164447297702	11.409736535198	11.3705867985631	11.3983269622101	11.3044051894168	11.3207217082987	11.2894125912885	11.3129650399115	11.2869546491361
"f1567"	13.6272101756588	13.6192895367998	13.6363656537373	13.6240008319514	13.6357496333554	13.683040401893	13.6600943647969	13.6823361439276	13.6682240602438	13.6664807180731	13.6401273376443	13.6657735331765	13.6748192179271	13.7064997492489	13.6911361647222
"f1568"	13.4718311310364	13.4514855165614	13.4972686746541	13.4790001152595	13.4510898892863	13.6500522886925	13.6677396977144	13.661009645678	13.7134837045805	13.637304923819	13.825018543685	13.8482905006924	13.8200426594945	13.8070916822547	13.805629556627
"f1569"	13.0007503669334	13.0100158932688	13.0103004986641	13.0242016813356	13.0319495781882	13.054433560792	13.0267492476827	13.0083735447114	13.0133111838226	12.9780968464621	13.0356410885256	13.0971966131166	13.0477183717473	13.0688372301409	13.0245900936679
"f1570"	11.7500366780354	11.7401726009627	11.7653967822627	11.7994445028556	11.7534116766475	11.6754626612145	11.7390546958634	11.6725155902017	11.7467974709908	11.7400691729093	11.7150440746977	11.7044246145743	11.6972432120241	11.6370777984094	11.6444495535108
"f1571"	12.9245852268499	12.9308156506335	12.9294369511519	12.9450840232734	12.9289136696418	12.83595615669	12.850900594693	12.8219773200066	12.8672481426661	12.9131111468554	12.9065472098152	12.8299487134478	12.8497256680246	12.831570203368	12.861310947087
"f1572"	13.2709921707781	13.2277612965873	13.2958165710916	13.2999313825062	13.3492707425638	13.4106141118955	13.3934701218816	13.395032035317	13.416681725888	13.433638938024	13.5397571234483	13.5161537069342	13.4601300834704	13.4923799133165	13.5098139401697
"f1573"	8.97754774616401	9.32843499768575	9.08364246375916	9.0816419666646	9.0485787791434	9.1674118203474	9.01944605456189	9.09538660715582	8.96104927086845	8.77725092005579	8.48779055503007	8.69258494660402	8.85156936695169	8.82263660304027	8.6586988048729
"f1574"	13.8991332532466	13.8583112909798	13.9305974760089	13.9101314093814	13.9172811215567	13.9669709240612	13.9655049829322	13.9555450099874	13.9743424766482	13.9335456139676	14.0669514623057	14.0807945632557	14.0512302700147	14.051395059696	14.0445115919292
"f1575"	11.8538133716744	11.9079608597655	11.8763906539712	11.9270303504217	11.8756069543132	11.9197353121768	11.9125633406635	11.9254751780314	11.9350078213312	11.9416796584284	11.9680249687412	11.9449257920757	11.9408546690863	11.9478481204386	11.94395415774
"f1576"	13.0918756465738	13.0963958177215	13.1275325194185	13.1318542876554	13.1321792718951	13.2798760397194	13.3189692373471	13.2769127726692	13.3139058031826	13.2869407507105	13.3465008487179	13.3638938085189	13.3821788824092	13.3309850314749	13.3319333630724
"f1577"	12.0577455706834	12.0973584431488	12.0714996985784	12.0679176314001	12.0713481163372	12.0924247780024	12.1091583904328	12.1134374456555	12.0705976573341	12.0997321778135	12.0918011155205	12.0934606337393	12.1088938003486	12.1246752778185	12.1310340510688
"f1578"	12.9929551307085	12.969056044953	12.9659612727017	12.9798772581198	12.9866367041393	12.8574527018707	12.8849792896178	12.8563469133971	12.8936859107637	12.9646274780405	12.9206637536114	12.8519852420908	12.7952368017675	12.8319195208677	12.8930165783834
"f1579"	11.6984721854448	11.6782840439257	11.7186232456758	11.6797979447291	11.6759553732508	11.6078724643759	11.638047085802	11.6232461455851	11.6246379531265	11.6813178079729	11.7079426379632	11.6772868448306	11.6498698521824	11.6310604457165	11.679183258855
"f1580"	12.2628766026003	12.2657078020597	12.2733691638693	12.2455009797244	12.2183287013675	12.2776410492936	12.2418155341657	12.214089928645	12.2235177375598	12.2960775902934	12.0599475705336	12.0837135930692	12.1078650836878	12.0970581300039	12.0854860849418
"f1581"	12.9351354352744	12.9245895430333	12.9414496273188	12.9581135923561	12.9305592636424	13.0882949920737	13.0703132624115	13.0573084464432	13.0595650576196	13.0433125739128	13.0514161466506	13.0638471326331	13.106143868829	13.0806471184682	13.066710171907
"f1582"	9.57961514925846	9.39726058260388	9.41487409740413	9.48729490742238	9.41939065271979	9.33412450534338	9.58915889193952	9.5231754348769	9.68987889050811	9.85206910921	9.77572584733203	9.34061196329584	9.46137435327165	9.40969107545871	9.55741364034008
"f1583"	11.4728658052918	11.4022983532937	11.4662776118535	11.4495938970142	11.4457338318695	11.4293851541557	11.4571107543752	11.4882510003047	11.5159766881843	11.4742327420991	11.5977843414315	11.5799963312604	11.5317962673817	11.5390525973029	11.5628533149812
"f1584"	13.2079226993421	13.1890489524093	13.1966913358863	13.186061287463	13.2241525521396	13.2059442690432	13.1962217411681	13.2441664157962	13.1982030187027	13.1909078816395	13.2178121496699	13.2135628720129	13.1977767325656	13.2088979520453	13.1948722565588
"f1585"	12.8227849191939	12.8077312001823	12.842057407924	12.8480768317513	12.7780195436697	12.8051617791614	12.8175025391632	12.7836074399589	12.8599329939298	12.8159730330262	12.8639693517141	12.8412523294041	12.8255043899924	12.8022994617664	12.8098234573505
"f1586"	15.0955468977412	15.0849150542558	15.0695003677541	15.0854323838922	15.0778224345485	15.1687883570291	15.1621111224358	15.1943745861354	15.1382286666512	15.1930513227939	15.1295216872099	15.1340265361687	15.1354274729921	15.1661521928485	15.1767949285203
"f1587"	11.9010796720889	11.8932472104472	11.852319171888	11.8541556147598	11.872067478561	11.9704598650326	11.958523927429	11.9619771303725	11.9398949916655	11.9709893689214	12.0470389511566	11.9985079536704	12.0239398567234	12.0305760057148	12.0271853898658
"f1588"	10.9465318943868	10.9905364280699	10.9031740187317	10.9134397568641	10.960177394102	11.0399652663222	10.999754268918	11.0851013614736	10.9885100531365	10.9763122489104	10.9877329587169	10.9906525325996	10.9740700766464	11.0773885877151	11.0575888618264
"f1589"	12.3250221009014	12.3254537085685	12.3157180957162	12.3481739817073	12.2918487029434	12.3895125603849	12.3943550613743	12.3890060407513	12.3857042449945	12.3643310749973	12.3536571155077	12.3351073822202	12.3622554902833	12.3458083531404	12.3601161439966
"f1590"	10.6487652937586	10.6941743302092	10.6774966153144	10.6093759035502	10.5982358936822	10.7642897506773	10.8231669589193	10.792200526518	10.8126913270171	10.7187817504452	10.9465202722038	10.8503643442054	10.8391063069326	10.8457664640059	10.8231547046249
"f1591"	13.3576695512728	13.3629057918497	13.3821752054604	13.3747260213387	13.3788290013209	13.3889311319678	13.3853905280846	13.4055879369234	13.4041087648898	13.4008123686766	13.3459624498479	13.3981566814532	13.4132070658078	13.4025867729574	13.3964249743624
"f1592"	10.8570896787144	10.8514057443992	10.7964269224569	10.8672476402936	10.8631020588974	10.7017586502583	10.7116223809144	10.7515523766876	10.7304056047003	10.7430107713448	10.706151583049	10.7342854093544	10.7401544261391	10.7432923222771	10.760286138929
"f1593"	12.6063269715604	12.5980308106247	12.5776877304549	12.58599173403	12.5584346885968	12.5814413065276	12.5644105607268	12.5748182747941	12.565243656334	12.5837623238706	12.5702575057594	12.5489885841424	12.547699258006	12.534650878557	12.5461627216049
"f1594"	13.1077510857136	13.0810010931395	13.0645553007485	13.079520174362	13.1132758092417	12.9000145620735	12.9181230270825	12.9419581587144	12.9280045777211	12.9307178420211	12.7577155865003	12.7905372182015	12.8134223127905	12.8239160263543	12.8261189436139
"f1595"	15.4149761978793	15.361718095202	15.3748502903829	15.369869435225	15.3903175580171	15.2506011136033	15.2660545943595	15.2978065319648	15.2558640020207	15.3281600564607	15.2907524637752	15.2730766020031	15.2624306426689	15.2747590301403	15.3058733274432
"f1596"	12.6584273394571	12.6611265173911	12.6887587130405	12.6648512301172	12.6858643049794	12.8072250539789	12.8267151475273	12.823894047852	12.8300464591184	12.7858226855159	12.7577123742208	12.7525677914486	12.7575248347941	12.7508157373881	12.7393164948936
"f1597"	12.7159591961508	12.6642662420052	12.6686817843384	12.6865911662426	12.6858129275106	12.6193790766835	12.6361978340277	12.6438769053798	12.6708752857343	12.6962240701731	12.6632682574209	12.6331363639725	12.6473745849423	12.6332089512845	12.6974741733248
"f1598"	10.6515300156596	10.6785013026317	10.6313556686289	10.6505394248295	10.7136565242212	10.5724572023718	10.6014698868436	10.5756503609483	10.6527676899974	10.5909837673332	10.4926395822308	10.5368907630343	10.575208191754	10.5700082245601	10.5699035576575
"f1599"	12.0031561592473	12.0439166617321	12.0622777351099	12.0478439506211	12.0399247891411	12.1276789091979	12.0995818445026	12.1024183978339	12.0645376461725	12.1146184375784	12.0592069102879	12.0608433066443	12.0914856267747	12.0683131368553	12.094823141321
"f1600"	11.3643286974818	11.3799725256472	11.4298384639565	11.4266024768138	11.3968702910477	11.5548873958846	11.5204751916401	11.5610530563208	11.5612962988662	11.4333470400908	11.4533412378917	11.5461478730511	11.5514506346008	11.5707611884066	11.5185546429727
"f1601"	11.310702192256	11.2739517426786	11.3011441931479	11.2714715354476	11.3114248128277	11.2212131961179	11.1894745281864	11.2081591860606	11.2540687305797	11.2760709374639	11.2769471672856	11.2147498348452	11.2263615320629	11.264246887947	11.2915185544842
"f1602"	13.0744313197989	13.0683860039004	13.1252711857029	13.0978124712983	13.080989924761	13.1729880728079	13.1365705859782	13.135320330377	13.1232729774224	13.1001795756666	13.1689711306462	13.195917946762	13.1358011503345	13.1885350112798	13.1597445250296
"f1603"	15.5481247824336	15.5607994953923	15.543870695034	15.5632971377797	15.5448577868201	15.4208529356468	15.429706958769	15.4356938563756	15.4165599549411	15.4704723467208	15.4336859184967	15.4268061635719	15.4028661224437	15.4144984926671	15.4240839847465
"f1604"	12.7751014079663	12.7828965282806	12.7652324418888	12.7723379548462	12.7768815183909	12.8405827790391	12.7888946457392	12.8151537855722	12.8233075468473	12.8287546025294	12.8203215853689	12.8456727613051	12.8175653425786	12.8606737583925	12.8422071348797
"f1605"	14.781814584562	14.7710693489435	14.7800191275147	14.7641727700885	14.7559577750194	14.9474369731407	14.9165215258966	14.9154529014399	14.8904827403849	14.8797907262308	15.0152651530405	15.0393383906947	14.9822988688606	15.0044782702194	15.0215166093452
"f1606"	14.9015217084513	14.8962932796853	14.8843688138784	14.8846298481149	14.8686500606738	14.7561268101862	14.730195433323	14.7714117549063	14.7462474251288	14.792289791701	14.7668703542495	14.7185799209255	14.7328420846685	14.742180449263	14.7709760913962
"f1607"	12.3189860365719	12.3662898029032	12.300821077233	12.3126879712996	12.3238999427516	12.3045786434309	12.3015442718346	12.2864342443513	12.3173887443167	12.3345357161681	12.2877174632215	12.271395770876	12.2996434704764	12.2993136316995	12.2807629363108
"f1608"	12.3326208779071	12.3122225139269	12.3477361143765	12.3232968493157	12.3227724706949	12.2268936340047	12.1763461369735	12.1886446963973	12.1362658678938	12.2397117230997	12.1705933140353	12.135734169334	12.1371346958295	12.1731275421806	12.1941313411452
"f1609"	13.2849108814624	13.2514291499072	13.2795390453322	13.3064267890343	13.2964791565615	13.3568596569069	13.3842812142969	13.3990877353981	13.4035007405613	13.3312319434648	13.4154492889378	13.4329903088948	13.4190088455284	13.3833533042466	13.3900041458258
"f1610"	13.0392595784201	13.0123898783792	13.0789937269119	13.0742571564029	13.0545236867316	13.3797434853015	13.3637325747586	13.3305438401318	13.3899966577604	13.2599389344757	13.2670430475226	13.249720342214	13.2467152413041	13.2530946908872	13.2357752984534
"f1611"	13.0412278357576	13.071648448159	13.0971483957784	13.06127924347	13.0658550405926	13.0220235759292	13.0367977621264	13.0306061941173	13.0140432364412	13.0211397849426	12.979965453774	13.0114616387337	12.9995839907411	13.0144608560926	13.0028327461555
"f1612"	14.8970918135573	14.881816492678	14.9020416186874	14.9162380610937	14.9089141484801	14.7626723970077	14.7666579541918	14.7518197016073	14.7429573246252	14.7624712059625	14.6935896028073	14.718677824077	14.702523813198	14.7220041338501	14.7342362615295
"f1613"	11.6652189118561	11.7016380895077	11.6773683784796	11.674489303684	11.6789520296559	11.7891715849428	11.7606126773784	11.7762969408856	11.7645995531833	11.7606941089297	11.7834926491184	11.759381798398	11.8102563688984	11.8304049096895	11.7953029222358
"f1614"	12.3019939358676	12.2529741019115	12.2848205255496	12.3097061404652	12.2729301191685	12.2686677474605	12.2950359830638	12.2740816488431	12.3027761895008	12.339217252846	12.4417461547369	12.3465356121844	12.299051702876	12.3029008136508	12.3331717416452
"f1615"	12.1875906950483	12.1716047513454	12.1982341521397	12.1907428242206	12.2604607265035	12.3050830881117	12.3012426488847	12.3588395121603	12.3332115154019	12.2811800599664	12.3069342630198	12.3172853067281	12.3764901724087	12.336273040103	12.309182375858
"f1616"	12.4272092417132	12.4282286833534	12.4740706062706	12.4826388920801	12.4138249553067	12.4975415112269	12.4742347279262	12.4751980026726	12.4829945297137	12.489361446976	12.5205257622594	12.4365570290336	12.4336316954353	12.3952422157805	12.441321233054
"f1618"	12.8225173376219	12.7909240121224	12.8629929517436	12.8775117190142	12.8594249559908	12.8408644517566	12.8346085462382	12.8043156949929	12.8368989933897	12.8791379862894	12.7998449708458	12.8255384591376	12.7730934314061	12.7919655514219	12.8547441988218
"f1619"	11.3439269092236	11.3946349437974	11.349738547758	11.3794715158479	11.3856317619132	11.4271345330737	11.3770835846751	11.4465855092413	11.3860343593769	11.4498393522238	11.4345941382544	11.3543664416275	11.3829447830148	11.4171793618334	11.40684592014
"f1620"	12.517537100445	12.5007706881798	12.5097892206657	12.509999174485	12.4858548277376	12.4452617046497	12.4725541190957	12.4793826175592	12.4728321561135	12.4948714011378	12.5156874684408	12.4718611944457	12.4805284491785	12.4722923857585	12.5004629743287
"f1621"	11.5709221626006	11.6107842143004	11.6071906769403	11.6262138028742	11.6070432556937	11.6631043401796	11.6553607566598	11.6417359828423	11.6341956364911	11.5756272413963	11.6771952969865	11.6456182513308	11.6611457424875	11.65973738958	11.6577610974299
"f1622"	13.2126534829638	13.1480482939079	13.1764197927833	13.1958696391968	13.2238185874363	12.9441998470218	12.961995328405	12.9379304801844	12.9654765815422	12.98065322081	12.8061563988903	12.8365418552097	12.8326052477517	12.8618572336384	12.8750655397817
"f1623"	12.9244582782646	12.9220592649225	12.9371320773186	12.9193513340453	12.9407929423043	12.9528491783514	12.9204827157091	12.9265366867334	12.96272482628	12.9013202971199	12.9121441520622	12.9394025826635	12.9422167649162	12.9508239613073	12.9320045941044
"f1624"	12.5963735258458	12.6000296086072	12.6302620556479	12.6133807121521	12.5942194483674	12.6780971443889	12.6557104173571	12.6738457421192	12.6502541423963	12.6117479986998	12.6780959050953	12.7147744102161	12.7023758590459	12.6919313048081	12.6823712996376
"f1625"	12.925170922775	12.9245527648727	12.9245038600913	12.9475810141344	12.9017669942174	12.9129903298652	12.922342841348	12.9460913986031	12.9426212082493	12.9636589369536	13.1196738791614	13.0485271080581	13.0874310867222	13.0874970093067	13.0628039755507
"f1626"	13.2142168840796	13.2349917786711	13.2352061377141	13.2366270454439	13.2306532541987	13.153193890409	13.1406599479204	13.1404440986958	13.160790238312	13.1886089418532	13.0692308321478	13.0485775942126	13.0473193738572	13.0564663256054	13.0564687249686
"f1627"	11.954834601699	11.9487571942834	11.9429300925707	11.9341431009024	11.9705479303827	11.9683059438961	11.9705700778482	11.9922596516035	11.9834970272566	11.9634494961427	11.9020061442298	11.9745806297257	12.0123187133675	11.986438135055	11.9779790241273
"f1628"	10.2958098123279	10.2939085873245	10.2297786944434	10.2404901876946	10.1911013716792	10.2257139081984	10.2575499234824	10.2242939608365	10.2699358451174	10.1855729315733	10.2307143417289	10.1694263432915	10.2036346302503	10.1863025159594	10.1679629232429
"f1629"	11.1607781806436	11.1795361949758	11.1893154460787	11.1900586068656	11.1518952242221	11.1832932912951	11.1890274601107	11.2191464061389	11.2441493073925	11.2232736277619	11.1915958978833	11.1003680326808	11.1028573567982	11.1241168425986	11.1414507628932
"f1630"	12.3946317847158	12.372885442708	12.3695214449887	12.4137525430451	12.3889734436643	12.3011187168556	12.2860493585573	12.2989877606658	12.3047628103453	12.3474057938917	12.2476104192207	12.2558389695737	12.2457634962511	12.2348046768035	12.257171562992
"f1631"	12.1026570265173	12.1113962561659	12.150619846387	12.1563114304544	12.1306541830202	12.2725646500009	12.2721064002871	12.3009376502312	12.2809813149827	12.2588032203446	12.3761381885732	12.3873911919948	12.4160100756666	12.3890422362988	12.3542359414794
"f1632"	11.4905865436867	11.4870952463042	11.4574313708958	11.4607922172421	11.4919422383996	11.3047927202932	11.3019018904185	11.3401760712589	11.322981407244	11.3052713202984	11.251444809729	11.2522973670003	11.2524440185259	11.2754018554931	11.2830910463609
"f1633"	14.9953805528855	14.9975411485402	14.998118384662	15.0084654271146	15.0081622758836	14.8963257940609	14.871102093763	14.9302647282417	14.8695779335013	14.9233754904603	14.845036004321	14.8560026111644	14.8690180108229	14.8926657980004	14.8821810162173
"f1634"	14.5107602223505	14.5294339913721	14.5224222511575	14.5309503507924	14.5467205251541	14.4191979382705	14.4073261261566	14.4484452630388	14.3774097610693	14.4081471292215	14.3376953164443	14.3627825490594	14.3811139705151	14.3897503800829	14.37572465552
"f1635"	11.9609542402901	11.9775782952404	11.9571947669911	11.9428340898053	11.9516499168608	11.8572362815873	11.8789292795674	11.9004959117185	11.9155709548149	11.9007978761942	11.8637446928459	11.8441375927002	11.8937133814688	11.8862674200733	11.866424876559
"f1636"	10.4612536420475	10.5419685741974	10.4844501009949	10.4765130154726	10.4966463156704	10.5867739888522	10.5331436900869	10.5650931000594	10.5285669359494	10.5226885026399	10.4858294542344	10.4855436258378	10.5053264473681	10.4743358896863	10.46633284699
"f1637"	11.0934737302504	11.1773642675409	11.1525054883161	11.1324016511977	11.1223572727598	11.2840120206045	11.2909975738426	11.2411364232814	11.2674473871495	11.1945997458045	11.1420683371121	11.2308345609041	11.2724543920946	11.2284923696872	11.1792553597047
"f1638"	13.9861564558807	14.0087429138912	13.9829191409084	13.983631571912	13.9677589128414	13.9437708566658	13.9683673862235	13.9430642273781	13.9384667117032	13.9446655160694	13.9218216068351	13.9285013408019	13.9343213204027	13.9245428360232	13.9351373526982
"f1639"	13.0591995021422	13.0652783799494	13.0709437062803	13.0696619890085	13.096008625639	13.3278527795148	13.2985811816403	13.2696089276705	13.3067395228765	13.2626256935584	13.439065057176	13.4480774205646	13.4175537937018	13.4192187367043	13.3866919774059
"f1640"	12.9245223467962	12.9099042529008	12.8841313436443	12.8354624393347	12.8714230003865	13.1223620782235	13.0996934300938	13.0402517933185	13.0858078598693	13.0620620208998	13.1226212299236	13.1200595357875	13.1412008817518	13.1279086884765	13.1144650479844
"f1641"	13.447698808319	13.4066743499507	13.390356263113	13.3961598040595	13.382843395416	13.4497366342374	13.4481183357586	13.4384389087504	13.4338990012124	13.3784189074426	13.3514871046528	13.3902919705484	13.3554965607742	13.3780529532853	13.3564908627643
"f1642"	14.4114438620856	14.4062715214392	14.3851101056935	14.3889171300685	14.3981155505662	14.1962841750191	14.1814187941084	14.1839222607805	14.187047728771	14.2106668494975	14.2009260731582	14.2188434268858	14.1856475801685	14.2073922564381	14.2182962302586
"f1643"	12.840801559428	12.8191380884642	12.8050327862892	12.7908825547226	12.8234695508598	12.9642200336876	12.9601208274521	12.9598671688484	12.9824355504211	12.9893489593396	13.0938763217599	13.0222771287062	13.0608627969988	13.045071221429	13.0708728086015
"f1644"	12.0756705023697	12.0617196435589	12.0784726430252	12.0684357747708	12.0168031292189	11.8915034318521	11.9192050319242	11.9093859358214	11.9175600176663	11.9600208355814	11.973065491141	11.9573158250134	11.9113900932662	11.9236452962258	11.9320449471356
"f1645"	9.67322338959811	9.62803951138936	9.66536672186231	9.6747480067216	9.69571365144069	9.63135949579125	9.63925634399835	9.68215212121709	9.67567044167546	9.73754858473165	9.74890864099744	9.67860626617107	9.68384114016728	9.70895737753228	9.74277725100928
"f1646"	15.2216732335919	15.2836289047602	15.2640248005854	15.2676301821518	15.267979316956	15.1490735356705	15.1246795057409	15.1918455675197	15.1355355662656	15.1668776057357	15.1028132545724	15.0846008352162	15.1245555035506	15.1239303185422	15.1161028739438
"f1647"	7.72083913918058	7.75612965521314	7.77340652029189	7.74919273549675	7.592340669216	7.84743395095555	7.86818819388749	7.79054083221016	7.81911477666127	7.64709552245324	7.78289147117006	7.83506301561431	7.89813187790629	7.75036162942831	7.63713687883271
"f1648"	12.9183754030994	12.9335030723543	12.9042046097971	12.9421950256608	12.9307365366971	12.7132594876869	12.7943952604591	12.7703024647198	12.7329535834948	12.758165010383	12.6847406198059	12.673330540994	12.675065259633	12.6737647618379	12.6739320101072
"f1649"	12.2180996122024	12.212193078572	12.2480083974184	12.2053103020118	12.2453296029826	12.2045650030446	12.2035716048251	12.1267870147005	12.1808144554616	12.1012365585639	12.0579999483022	12.1407258947319	12.1573218301739	12.1140403210976	12.0842572811737
"f1650"	12.4607252245836	12.4639012907249	12.4058431518651	12.4333470875798	12.4247515880692	12.2615432445479	12.240924740223	12.2756531368992	12.2076526065272	12.2913517055427	12.1365189479575	12.1253883072782	12.1654051599898	12.1536364339225	12.1368809200169
"f1651"	10.667739409921	10.6934593042625	10.6391121311785	10.6851691023938	10.7071540234263	10.5938991135007	10.6295460800213	10.6403700359721	10.6302093189336	10.7431436699414	10.6950198485672	10.6480798106829	10.6157037120406	10.6203975036055	10.6501183743717
"f1652"	11.502575469246	11.4559058847438	11.499472594428	11.4904650372148	11.5003791982651	11.5156775505648	11.4578285552307	11.4941183487761	11.4963311785842	11.538219889628	11.5177498446795	11.5027019493645	11.4890390066483	11.4860680349414	11.4785649449925
"f1653"	11.1304207119331	11.1052401814729	11.0865814016532	11.1100194089041	11.0823186126915	11.0709244359278	11.0702488214442	11.0688770643803	11.0238929100502	11.0368652213598	11.0212534450576	10.9991264091251	10.974743079722	10.9428528540468	11.0003927792731
"f1654"	11.2965481813336	11.2883611525422	11.2668799779695	11.2588170125954	11.2541747618875	11.2393910566963	11.2027732637208	11.23223652995	11.2474791564894	11.2570763769526	11.2002572715715	11.2475460019902	11.1999540040512	11.2086802192538	11.1891167251543
"f1655"	11.5042604653086	11.4680183022538	11.5245139307852	11.5418732808407	11.4469962004835	11.2818462396797	11.328700574308	11.2449583984992	11.2807697185074	11.4382232017697	11.4194080956665	11.3140223155892	11.2705824223976	11.2904058946889	11.3792651421235
"f1656"	12.1715102903814	12.225489692617	12.2147066852172	12.1752066133591	12.1727693296568	12.3822983942681	12.3595849315843	12.3799336422769	12.3828497283439	12.3026657148623	12.3679320535801	12.3648566857431	12.4271686688864	12.347828577339	12.3166889313443
"f1657"	12.1253119095575	12.1734234288727	12.176444788845	12.1657054546907	12.1372540002567	12.0688302048579	12.0455342683015	12.0650501415041	12.1056223694241	12.0692584390113	12.0020755140062	12.0003003393055	12.0240388695982	11.9912072616373	12.0003962677603
"f1658"	10.543163970942	10.6046262751235	10.5973942728444	10.6140948352964	10.6317966733238	10.6512524227214	10.6621333274039	10.6267509889707	10.6711045744236	10.6349506301994	10.6580716659568	10.6492132190259	10.7040911234406	10.6623417633633	10.6649926008659
"f1659"	13.1745675167728	13.1502089783701	13.1778341039074	13.1713134304739	13.1831004655551	13.2785840774218	13.2832970067837	13.2538714370827	13.272970426035	13.2234947083243	13.3137232890324	13.3219013475085	13.2867301220642	13.2877147483865	13.3050023983895
