"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"f2211",0.230173576186517,6.413349928863,3.12842885230356,0.00672235209701798,0.015363129821723,-3.78206095793513
"f8889",0.27674097282614,9.01197241820219,3.1282743186473,0.00672449899790743,0.0153644422847417,-3.78237498602543
"f3980",-0.142095611489143,7.52781349640672,-3.12729203515826,0.00673816145420348,0.0153920592489053,-3.78437100561535
"f2759",0.0885415374401504,9.15219838538736,3.12661257841519,0.00674762794198243,0.0154100806435644,-3.78575159400103
"f8450",0.120055851866729,7.44936066499945,3.12592040217017,0.00675728512674099,0.0154285290227295,-3.78715795875378
"f8219",-0.292785966284155,8.86954176822356,-3.12574283451638,0.00675976473123921,0.0154305844449082,-3.78751872984951
"f1223",0.170303243989972,8.29580568983769,3.12532653078047,0.00676558163096164,0.0154402552054415,-3.78836453247423
"f6875",-0.0856299487572354,9.93607530067665,-3.12519683925803,0.00676739478358334,0.0154407863231222,-3.78862802110749
"f5237",-0.379627748666355,9.22295560842837,-3.12491298571737,0.00677136487054088,0.0154427245403236,-3.7892047055412
"f3356",0.0922476038222868,11.4668949902083,3.12491008020579,0.00677140552003543,0.0154427245403236,-3.78921060839594
"f8930",-0.151832732677491,8.66648806024051,-3.1237854231885,0.00678715809186509,0.0154719342547622,-3.79149537667386
"f6934",0.108301609089798,8.33316018189626,3.1237695428263,0.00678738077952002,0.0154719342547622,-3.79152763670868
"f6118",0.163307537652981,8.17317315122135,3.12307568568861,0.00679711765776327,0.0154905153991946,-3.79293713159124
"f7155",-0.0874870658998628,7.81000242122067,-3.1218952429772,0.00681371442851728,0.0155247178093782,-3.79533491150376
"f11021",-0.224070748068222,7.51510093431245,-3.121277369292,0.0068224175207113,0.0155409231003379,-3.79658988975408
"f2876",-0.112177028752175,9.84668005730143,-3.11876757973868,0.00685788208743199,0.0156180671315176,-3.80168701331232
"f8422",-0.289232926285166,11.1450042946891,-3.1172201733184,0.00687983819261897,0.0156644183504748,-3.80482917825006
"f192",-0.128749072846652,9.16702000459133,-3.11703346297776,0.00688249209990642,0.0156668098359939,-3.80520828878031
"f8372",0.0884736187279298,7.85849596811805,3.11434698295457,0.00692078970501663,0.0157503180568396,-3.81066255169053
"f474",-0.0972453840488061,9.04199130575477,-3.11387906027218,0.00692748170386641,0.0157618761636644,-3.81161244980721
"f1245",-0.141335605664954,6.66515841631982,-3.1137644028638,0.00692912244985876,0.0157619386112037,-3.81184520312836
"f2583",-0.131007522255297,8.34822508604538,-3.11321911173312,0.00693693080144286,0.0157760274511398,-3.81295211185865
"f5895",-0.0724393887089168,11.7488064090081,-3.11083392922165,0.00697118769794051,0.015850245242932,-3.81779337619684
"f4320",0.126045164763416,7.6034203808441,3.11039473395314,0.00697751373481462,0.0158609374567564,-3.81868473020419
"f10420",-0.193963802919457,6.85583760758863,-3.10851651244848,0.00700463094842886,0.0159188751724005,-3.82249628947983
"f10188",-0.125310032640014,8.10707011105777,-3.10821082138681,0.00700905424057024,0.0159252232396212,-3.82311659261126
"f10692",0.103886079884491,8.65782043782487,3.10636698124676,0.00703579267649046,0.0159822586489913,-3.82685778749671
"f1709",-0.115083601859995,11.6071936900336,-3.1062145827595,0.00703800717284641,0.0159835727751533,-3.82716698498088
"f9190",-0.141139715823774,8.84436747121212,-3.10508104558878,0.00705450011701205,0.0160173056340246,-3.82946668166882
"f3019",-0.10628991140015,9.14872541765783,-3.10486062505163,0.00705771165027871,0.0160208742619013,-3.82991384403513
"f86",-0.121753033083582,8.67274776321934,-3.10352903782115,0.00707714356475537,0.0160612526428943,-3.83261505192667
"f304",0.197258506109172,9.47373858104484,3.10295887322374,0.00708548010795791,0.0160764376810842,-3.83377158540656
"f5747",0.0910164228065682,9.1608428083341,3.10032022935159,0.0071241866188482,0.0161605069111091,-3.83912323013173
"f2514",0.11160644621113,8.76024283168364,3.10015846623165,0.00712656630005629,0.016162152449292,-3.83945128086221
"f4170",0.199063606493062,5.80414316779235,3.09982643723537,0.00713145319840867,0.0161694819560113,-3.84012461333322
"f5221",0.187143098354844,7.67850475802085,3.09917846686819,0.00714099971961109,0.0161873705941068,-3.84143860589353
"f5085",0.128398290437362,9.84147557722853,3.09540744327145,0.0071968083131295,0.0163100944605138,-3.84908445368459
