"GFP1"	"GFP2"	"GFP3"	"GFP4"	"GFP5"	"R17_1"	"R17_2"	"R17_3"	"R17_4"	"R17_5"	"Fing1"	"Fing2"	"Fing3"	"Fing4"	"Fing5"
"f2126"	9.83059534676506	9.88469883507907	9.92506148398292	9.97188919757591	9.88426556056047	9.93051765540919	10.0589163050771	10.0373334033847	9.99746112972871	10.0998567005867	10.1471443537568	9.9567386969366	9.9725381046711	9.9996498032683	9.99402069717152
"f2127"	7.04277177943417	6.92722553720342	6.92478925689342	6.81986405613775	6.84063477171846	6.89383357957282	6.76460301850131	6.75446872391105	6.96399948617582	7.00475514814782	7.15714122823334	7.00272929982932	6.92442717048852	6.94219991703661	6.93847962364461
"f2128"	5.58906285465755	5.45359796971328	5.70031554569545	5.65306298715791	5.7479403302454	5.48506023799466	5.45289378665219	5.5110872464146	5.50318915953524	5.35709680682137	5.50796015114149	5.51007138863755	5.31518933329312	5.54220585981683	5.60231998575838
"f2129"	9.61932643986747	9.58690344621382	9.61896602136611	9.4740029664841	9.63138083243132	9.93046317014068	9.92550431139044	9.82366785112644	9.9137818655562	9.76178132166727	9.88173060283405	9.9610620470206	9.99826592219876	9.96778260651085	9.96243632565228
"f2130"	8.32248750099416	8.3400839885922	8.2418887240828	8.29715875846921	8.32821657334275	8.24936154252286	8.15512168376228	8.3151880553374	8.31316643125354	8.27649090634994	8.36022087014959	8.30574745591285	8.29977457559189	8.32415186339914	8.28287983187906
"f2131"	9.6231183283151	9.70101531591946	9.65438395916059	9.63507819145113	9.61198401463539	9.87247228537199	9.81372933545077	9.75392376695072	9.87624265119526	9.78095947775899	9.80101787992846	9.79762440641795	9.734540194358	9.79491792675349	9.85197657760693
"f2132"	8.26674973030637	8.37423785747509	8.19903873456336	8.0955504678757	8.21581556014575	8.68183884125718	8.54147218818809	8.56387308020903	8.56753522016558	8.2953829763045	8.54585356427605	8.49741228738785	8.70403564555886	8.59088488154182	8.48749663845315
"f2133"	9.66768340215012	9.93535732193756	9.80453897242859	9.80512943391711	9.85286923085488	9.4066725621477	9.42277487885649	9.49400036155886	9.45759634120506	9.45144486798015	9.4311288902161	9.51873113112136	9.53124129424078	9.45102933087565	9.41085141465393
"f2134"	6.83094753675389	6.73907044879494	6.95000706728593	6.90578229581354	6.92700530997416	6.79865150236425	6.9572467910173	6.88554708472	6.82465502670122	7.02590175977433	7.03169470335228	6.8946960605521	6.99311193441066	6.86278986904596	6.96455629133048
"f2135"	5.66500533331701	5.46740372589975	5.72504522052205	5.61267925242004	5.95942419619895	5.7329311572443	5.76910439804053	5.86357192361672	5.80909249304817	6.14819105828121	6.15560618343901	6.05888008821711	6.06580380212748	6.03491955729302	6.00718317897793
"f2136"	7.88126893256908	8.29360309810457	7.82515197192328	8.36394877286159	7.97753388470828	8.5971330260185	8.10383248415945	8.16168169597787	8.3680909996863	7.90271450880705	7.73646333626755	7.87417043480862	8.07477891275348	8.20706886977906	8.01309248381578
"f2137"	12.0996895826166	11.9867609851009	12.0668101938699	12.060950759832	12.0718223185703	12.1235412333306	12.1636100361935	12.1565192344078	12.1682893711454	12.2670207261645	12.3743844596052	12.2986289904567	12.2489223076237	12.2245649494762	12.3264420363377
"f2138"	8.93033830381739	9.09693172737684	8.93972447028185	9.02470355998917	8.96470840455034	9.1948222262063	9.22547766711806	9.10980236611847	9.15227317732081	8.91344289992022	9.02935882358677	9.07568940672494	9.19485484505715	9.18061288024058	9.00022521325024
"f2139"	10.1218395543939	10.0760388602494	10.085555473714	10.1978640594292	10.1084167366274	10.1042739264137	10.1900676038884	10.233426688242	10.149378413271	10.2688276385315	10.2662165476375	10.159945547163	10.1249209167293	10.0355670394966	10.1471006074385
"f2140"	6.95979433525079	6.77182124616776	7.07061460457363	6.8811235571525	7.05003346099221	7.04845857448231	7.01180015051403	7.32686701462146	7.02071777557062	6.96274589025634	6.87917819353417	6.91818991152541	7.08587501176466	7.07155872654523	6.99212040866292
"f2141"	6.24523251617076	6.30294740162718	6.35240646795967	6.19873899529563	6.29579000575392	6.44005581166221	6.52374832621436	6.36900330517386	6.38637813377838	6.38252554003579	6.51686310413665	6.44003678447723	6.29941598223671	6.45785435851839	6.41827240125925
"f2143"	9.94656466117353	9.93794450340012	9.95754029329712	10.0210067564188	9.95246296480533	9.43686248770628	9.46009280649757	9.67665145861794	9.41047668831519	9.6807521510274	9.60499112608098	9.51532493067493	9.65362933067698	9.5220568825282	9.56006630076149
"f2144"	9.88543781166326	10.04328126021	9.99662088362133	10.098090479853	9.88913727780559	9.91015688544492	9.89053095932473	9.79891774656153	9.89515595307432	9.74337795341024	9.74549672786251	9.83414131550335	9.83373489268275	9.85865444506414	9.77204476171486
"f2145"	8.0946665043369	8.08587359494419	8.03925215551366	7.92185212707373	8.05669517811723	7.97904355376565	8.07491274340051	8.10857574281732	8.06005111510085	8.04327234301185	7.93929474845659	7.89793818232527	8.04928281945694	8.04979703835976	7.9684029259377
"f2146"	9.39047384873703	9.49458854894251	9.3968645158338	9.52070411478941	9.36442961828725	9.49932354424355	9.43563590121787	9.38884958992746	9.38551570154616	9.43626461821473	9.37399536681806	9.35796043722434	9.30303706900908	9.3421425432608	9.38304334967514
"f2147"	8.79180155337761	8.94624927932954	8.90322704483874	8.82453122848469	8.85149769568851	9.13222161182043	9.25344647305858	9.13880792887488	9.21414714491088	9.19555743350272	9.20106496963893	9.31651382848601	9.2542609061648	9.28873276418661	9.24672486706969
"f2149"	8.26799170600357	8.21538219575578	8.27197426093679	8.24434983634515	8.11898580663974	8.19418424314402	8.26490633848993	8.20308584403451	8.27419010625549	8.26738794836179	8.36738239678824	8.15976224868698	8.2094017255393	8.11851916009763	8.2536558707715
"f2150"	8.74241705496817	8.68145255822313	8.72737338526483	8.71440647066774	8.59733803793322	8.83896334781409	8.75940776657978	8.73293438107081	8.86254377465727	8.79808311787266	9.09551174094232	9.08596487733744	9.01212834081094	9.0696578560105	9.06445727934208
"f2151"	9.30488871840556	9.28777370726625	9.35712180699674	9.35849987816045	9.32716053322191	9.44201296730973	9.41867228296755	9.40106240066708	9.44392202666825	9.42367472865078	9.52508070470622	9.44509420072255	9.48222122354087	9.46239290226281	9.41997341366869
"f2152"	9.83576108044199	9.99197028601884	9.92061964124882	9.89440923697987	9.89756931153534	9.79690231007543	9.83072428407712	9.86881215865939	9.7959389615464	9.87420611858515	9.913084260635	9.82522495358263	9.82606046300815	9.85194178629619	9.90451147075294
"f2153"	8.97776867493475	9.10034752062506	9.01871971955318	8.95854768851225	8.9961491027459	9.08630358862647	9.09198303005476	8.97068220552445	9.0359517533108	9.05885493836585	9.01098861975153	9.04600826923815	9.06903335042087	9.08535527388549	9.11531393306747
"f2155"	4.5	4.5	4.5	4.5	4.58144821796817	4.78197679674431	4.6586815827033	4.5	4.5	4.54586716517766	4.67554223753699	4.5	4.69438723062407	4.5	4.63859645552971
"f2156"	6.37261190497309	6.26759580219152	6.25465334507313	6.28393746067414	6.60692487686216	6.47904591845739	6.56529208846588	6.67247740738509	6.42708460387127	6.49206359930103	6.59154947310788	6.39592303381154	6.46106968898113	6.37780264487165	6.47101204195012
"f2158"	8.89362929761956	8.84299039044709	8.87531773055235	8.82829203745066	8.86368407814976	8.90885921578122	8.89607106854249	8.86159630182227	8.79268060499133	8.94743710369488	8.95271811562988	8.93768293596565	8.9056409218845	8.90064906316607	8.92638926751852
"f2159"	8.42637877265931	8.4048861094973	8.21784582383822	8.32895001998616	8.41026799577853	8.06217621952614	8.26807103777128	8.30626035081129	8.23209464729465	8.4003300854919	8.4976992810097	8.17541747941015	8.23094965762991	8.26167832162077	8.26514036497114
"f2160"	6.16973725029514	6.15750739193353	6.33608845338289	6.27448016871252	6.25502629525287	6.33687609057025	6.30893632965989	6.3557294035177	6.22279757747074	6.30590344475762	6.21055115435547	6.32748045337574	6.13741175138694	6.19830836495609	6.16819786278575
"f2161"	9.86874034447269	9.89310349348639	9.86872746845201	9.8953663729839	9.80062062580219	9.97887848041139	9.94186640526791	9.6441603944822	9.7543221629972	9.8579405858898	9.68874080563117	9.76788370833063	9.8227699412184	9.73774887658364	9.86781067647665
"f2164"	6.07024889932727	6.12856370971762	5.99142389812874	5.96673928635846	6.11396070306343	5.98673933820223	6.21910819029723	6.14271179765707	6.20291273900652	5.99293550514113	6.0383407974395	6.23584889873985	6.14747894402666	6.13511355544385	6.0290340384916
"f2165"	10.3853779185133	10.3512432295705	10.3929737950004	10.3138988185903	10.3524689594817	10.3555210782379	10.3281426011324	10.3758889065328	10.3865976221324	10.418526685922	10.3607836314955	10.3792411760974	10.3853968454425	10.3888116825079	10.3288971712067
"f2166"	9.62628822431269	9.67677912883706	9.69295494397183	9.71545251813782	9.71893615879774	10.0382121607428	9.97212503100603	9.81380016290096	10.0058923852799	9.77737172316952	10.0411251175784	10.1285737350418	9.98899491786738	10.0203930413028	9.92877140822457
"f2167"	8.58504132953381	8.68552349888067	8.67092266946125	8.67110676471872	8.66026322038406	8.49285004020996	8.63356641300779	8.53709413640487	8.72857500470328	8.55036750061397	8.63250530905125	8.56438558052721	8.53825807135294	8.53280690312051	8.49299165155156
"f2169"	8.17326606473081	8.09673346981914	8.22860214011511	8.19197058020919	8.1474153765583	8.13294503018629	8.28495832199374	8.17108959931185	8.24284068034656	8.24932285252061	8.22038441039441	8.19680734725793	8.29786544262944	8.20439866549384	8.23843716040307
"f2170"	9.26891411417572	9.31181025419009	9.27663681572496	9.21231839475801	9.3203739823807	9.16406601709656	9.16410134441833	9.35416016885783	9.23710099772701	9.17072254995078	9.23702284089378	9.22769474516907	9.22018257586608	9.22597817882397	9.20847776821951
"f2171"	6.59048153433934	6.39016114806843	6.49805696215362	6.4173554261943	6.49006273848023	6.1837705339545	6.43120279862333	6.43069065579201	6.42667186626663	6.59245943404792	6.72186398788118	6.77492034228064	6.5194925193449	6.61043251395181	6.6538638860035
"f2172"	10.4520358536471	10.4146590523027	10.4941710741778	10.4333066321957	10.4827696614565	10.6910794375724	10.6177065745137	10.6689901302223	10.644485491258	10.6761424221518	10.8273058152263	10.6958821263784	10.8105200981281	10.7564969081975	10.712386561404
"f2174"	7.08685827686749	7.15193882509113	6.89567846443579	7.00558502453116	6.97786405737149	7.02383317230069	7.1931407586246	6.86172642249123	7.03248883679082	6.76850042761525	6.75637155085496	6.94283162609906	6.99819619674551	7.18752023086714	7.06474100347303
"f2175"	8.99149976689167	8.96575038576121	9.03061501482899	9.03570414729743	9.0320865568165	8.95603598022985	8.98886494852829	9.03329193806674	8.93608544347305	8.95687504461749	8.98426489100016	9.04429942187133	9.00426449468567	8.95656040780734	8.93191979783808
"f2176"	10.328394107193	10.3600040452546	10.2056118440954	10.309794803944	10.1711273739724	10.4970208042774	10.5308377991748	10.2904571289675	10.4623345432245	10.3287334376046	10.2036872759312	10.2614905232583	10.3083604397394	10.2717136283003	10.3865236250993
"f2177"	11.3770771325697	11.1820901243136	11.3810252476041	11.3620227267093	11.2984077122893	11.3525175126974	11.2899484456139	11.3690748785296	11.2771440467885	11.4117801892913	11.4320921190999	11.3020652150985	11.3172639462999	11.3032656030536	11.3080897010528
"f2178"	8.46533129627147	8.4279526364607	8.44653843359289	8.46513999653032	8.47031189899872	8.5233256058167	8.40424140719067	8.42985974628593	8.51493515583217	8.51824654104019	8.64328633617207	8.58821040286597	8.61548318304617	8.59056867274171	8.68665884884098
"f2179"	7.07671188041186	7.16635155792788	6.96328011258886	7.10593836977269	7.02420907185934	6.95601381846977	6.96266492656678	6.86309331687171	6.89992250765262	6.85285154643221	6.94546490668266	7.04610619159927	6.94391609835034	6.87153759681712	7.01623288674285
"f2180"	10.9811651352632	11.0580191431205	11.0165856793349	10.9736778722436	11.063429957003	11.0436276598373	11.0987693413239	10.9675728738685	11.1010009250207	10.9280903540691	10.9438517333257	11.0461862657994	11.0318478470995	11.0134238032037	10.9541201558363
"f2181"	8.90017247292114	9.09637162904943	8.86246336995246	8.79241536961174	8.91338864409494	8.93658835517988	8.74092560146978	8.71687947145423	8.95310017252443	8.7086469724377	8.67259391621447	8.92175126095395	8.95321693333631	8.82914342280321	8.86738253322227
"f2182"	10.6544222193098	10.3951242331988	10.5929909332863	10.5989683075632	10.4889025853061	10.6661567767957	10.6808509086668	10.6660024757011	10.6710073487886	10.6235974643618	10.8601460488027	10.9009397760817	10.837944547489	10.8992488080108	10.8679271706915
"f2183"	10.2507255691223	10.3274987164691	10.2710245942586	10.2093252688618	10.2394429799426	10.2062829625923	10.2484492444933	10.0381294388594	10.2219263716034	10.1691661959623	10.0670067879457	10.2034233087439	10.0949774965956	10.1146342548737	10.0788268476961
"f2184"	9.06463292138364	9.26244108133838	9.02432657955836	9.19888943809362	9.10028301748392	8.99400327961601	8.94490880237657	8.77841071682559	8.9281001808968	8.6655859518105	8.00645309122701	7.84322990239471	8.0074444388893	7.84135313084926	7.96704903401383
"f2185"	8.90566811840007	8.93630127112761	8.82295061733033	8.94441283010585	8.86832348934939	8.95579732670942	8.95761082049372	8.97607564915382	8.99894544489394	8.89164919518357	8.97744342469682	8.87716120175914	8.82985076737815	8.96331295022886	8.97270062597256
"f2186"	6.24066609996087	6.38033021014332	6.01564500942447	6.17457819752582	6.11771465834682	6.18680914893405	6.16613561902604	6.05522582100598	6.11281007261966	6.106626956918	5.98990887785695	5.95080497461783	5.92920031843442	5.96986411311183	6.08536127807825
"f2187"	6.78526284095307	6.59196023465997	6.72960995261903	6.80257527668254	6.65144377555253	6.80601355504744	6.68160775415479	6.9598588627383	6.8786069460385	6.77230864641158	6.72426102523826	6.69414927364323	6.46779324111164	6.51715386782629	6.60993657244188
"f2188"	8.63402227406757	8.64846832697745	8.66834419004288	8.69253822619558	8.68517811505359	8.89502305183681	8.99861450481625	8.87634702586868	9.14628285087792	8.75660701223971	8.93492374183115	8.96018394309463	9.05865304975162	8.9561346546451	8.80478201429093
"f2189"	7.77188119509143	7.76182787952487	7.81762198979342	7.79185468994933	7.79929705617982	7.76363292734652	7.8322495461798	7.88860902734858	7.85816687352422	7.7559490710801	7.89963418783455	7.8967502441108	7.8344300703396	7.84357703667412	7.79145240551647
"f2190"	7.87779270746695	8.03081735843592	7.95533495187012	8.02318930693748	7.99659089517226	8.10738037706194	8.06703216781872	8.17064171114425	8.11425825705034	7.96129291454764	8.19306766957108	8.17645905735825	8.13616172600351	8.23306245552851	8.07346322568969
"f2191"	6.82807382023354	6.74143063804022	6.63867142011842	6.77916207693508	6.932003868569	6.89365992457921	6.9367601740421	7.02786759441077	6.83457591690089	6.85949641614227	6.84663645231108	6.88832835435226	6.99429713400061	6.98607272696686	6.81073397864341
"f2192"	7.17679889511676	7.3209961590088	7.26885970774237	7.21689638801052	7.25346062315208	7.11999226888927	7.08935752129367	7.14832417810566	7.18464418580014	7.19120939665969	7.26444554681557	7.22461576498081	7.24333942239367	7.27280082263019	7.12344208303011
"f2193"	7.20573193453309	7.40847833717307	7.50361037303502	7.21861838332686	7.31102196539205	7.31150099272161	7.42984428795291	7.3091012775684	7.31448549512124	7.3941976852984	7.63622013536114	7.53617003556698	7.45514160633719	7.49763486716985	7.5648406404299
"f2194"	9.2360838386521	9.12135621957566	9.18879382491724	9.14138395702265	9.15804066384297	9.22234806889923	9.31650515259883	9.30290603077852	9.23770111444486	9.50608861475464	9.62534249411689	9.41967152000645	9.29749542856987	9.32316581436052	9.46357110000561
"f2196"	10.9187494404279	11.1443242052603	10.9385569724006	10.9013795165016	10.9678930530789	11.4558480339295	11.4300824341754	11.2594496442695	11.3918231233393	11.2074891332514	11.2898455089677	11.5131186753493	11.5890976130819	11.576703914609	11.5632590274712
"f2197"	7.04562538292376	6.9364459751763	7.0716370174767	6.98585319707674	6.97267083778819	7.02657085349462	7.01310532816027	6.98026463630027	7.01859867352562	7.03674900170387	7.08564918653152	6.8476479482282	6.9732052353319	6.88536993816738	6.97248689591032
"f2198"	7.07232884307728	7.04732157119301	7.1472660554778	7.05178868035428	7.05501377516994	7.17071660130994	7.24518147845899	7.21209714622982	7.20747108872841	7.27073805970041	7.292906495777	7.28467957229397	7.33641811336413	7.187033716648	7.2645425144622
"f2199"	7.49139192777804	7.47345383276293	7.50600984922169	7.56537766144689	7.64940239134418	7.46632466898142	7.4747178687142	7.58632292563943	7.59448844424712	7.56985212711284	7.62978334601752	7.54563610037074	7.6405452566691	7.5859419441171	7.45161868749341
"f2200"	8.18589896071518	8.26570957295269	8.68362480182895	8.59499523791546	8.80984412469231	8.12595467300562	8.49177543377459	9.04631009986425	8.66347286974542	8.63155054812999	8.80226247066029	8.62726545815176	8.48998116025106	9.01190975898658	8.94239844051422
"f2201"	9.34344688642458	9.37055588025636	9.3424233067328	9.26451475665637	9.38502568874663	9.29593782963832	9.29105202965334	9.31011697038477	9.39438268788764	9.3953814720757	9.30838652310751	9.38128218066443	9.36326007597692	9.30571403071969	9.324205087604
"f2203"	10.7035240123228	10.7130210481763	10.7525398381108	10.6995373459717	10.7353417602637	10.6397734985592	10.5754477111416	10.6220597644279	10.5737789065951	10.6570484439226	10.4641868231385	10.5290410824825	10.5564691445232	10.5638737407296	10.5584595973985
"f2204"	7.72800427903243	7.81912449900064	7.80305581424534	7.85936970534778	7.98279107292416	7.7519989514161	7.85877194711161	7.97897780552203	7.8327216961998	7.90871774240017	7.77973718142801	7.89200922975648	7.84748715981113	7.79259984221058	7.74731910444788
"f2205"	7.14497849316778	7.19834938819405	7.32449654068761	7.08254054176584	7.35198098875472	7.91498689879689	7.71974287038044	7.79336016827617	7.94376051580593	7.65111159978786	7.8167106179622	7.99679750490179	7.94872592560472	8.04618777803975	7.97603786337321
"f2207"	4.72911868128583	4.74463263003978	4.64922272178109	4.81587168067803	4.82844792565737	5.01661533276937	4.86904208054268	4.62432387048453	4.73304947647092	4.86974940920514	4.82889652968983	4.72010445042519	4.86264251095199	4.71935338143769	4.85504276758232
"f2208"	7.55591377639006	7.60906642108859	7.69934627346683	7.63290726326506	7.63711317816132	7.76472822355062	7.68651602132662	7.64180880774972	7.74697987514381	7.67887683044686	7.66549250823389	7.65603593949454	7.6121858753702	7.62358792626809	7.59101368079692
"f2209"	5.97045023913003	5.76892707829657	5.84414658336627	5.89743926415073	6.044551086405	6.0250049396713	5.88189352733788	5.92082894147417	5.91442758212149	6.05320943212116	6.12794957072349	5.96991359132064	5.97170089458545	6.12744561157428	6.10691438981371
"f2210"	6.74768506313797	6.55499638927358	6.62514271679643	6.82659457010843	6.6165749007273	6.63806953744831	6.876327978184	6.7130606127625	6.7429913048466	6.7253074233101	6.94671137133597	6.86524885413736	6.77011158085041	6.87314407920045	6.87760711686529
"f2211"	6.39307238616012	6.51443789696375	6.58726076054344	6.76258486810151	6.57592662605105	6.22946841698363	6.37744957379132	6.45747733732954	6.38614464563817	6.2340117644951	6.0994256761779	6.31350807399694	6.45365997332682	6.39113653974052	6.42468439364512
"f2212"	6.77028810704851	6.80148299903637	6.83433688633706	6.97571411970795	6.86263876276732	6.73765541844673	6.72532969619874	6.79004646467618	6.84185720579887	6.90263958189683	7.11528756810276	6.9277766621163	6.97179029514016	6.887193942118	6.99620681406391
"f2213"	8.83540784838769	8.84342485634851	8.89240211762302	8.86208243272796	8.90649688491371	8.90246246046715	8.88891652252266	8.90458757084799	8.88265845271956	9.01855475953817	9.06578770891035	9.05074241544743	8.94386906696633	8.9563060598786	9.01695443888194
"f2214"	6.28492315106921	6.39539581168438	6.3841383599388	6.47428623338871	6.54544903473883	6.28540849776297	6.45819050437586	6.38460050878278	6.15913906585875	6.26784892107944	6.30594988536594	6.38780882738583	6.38303456258252	6.10206562163682	6.38430173964368
"f2215"	6.40873115720849	6.52059117316345	6.54887410884089	6.58603268794452	6.65047093575096	6.57274626538983	6.71396026772539	6.5631178343353	6.62629421822304	6.42705568381272	6.30150615680469	6.52664522957735	6.59677081591486	6.45832840549359	6.48924172516828
"f2216"	12.2401665236255	12.2645761170929	12.2969629049605	12.3124016894069	12.2628905499821	12.2809402945343	12.3101198831469	12.3116398214759	12.2855962546389	12.208196212652	12.359973529011	12.4264921989547	12.3676170108519	12.3832256910613	12.3179788527734
"f2217"	7.14820776787188	7.29569218327502	7.14208760708365	7.1114920394521	7.1950807580181	7.10694205051995	7.03253849046827	7.14678537629026	7.0929186767588	6.88707514482307	6.74720725480204	6.93479436901147	6.95289829291521	6.79493921447644	6.74081799121301
"f2218"	9.55948912576668	9.60712991871058	9.67122291318561	9.58343681440029	9.61720272172751	9.68067897041904	9.68326939170356	9.60211185276787	9.73439754610232	9.43158767349384	9.4700150825504	9.59678333228074	9.65628504004225	9.54881792122761	9.51974679454676
"f2219"	6.93823456294496	6.72164955860979	6.99046059175305	6.65322063071006	6.92234250363063	6.7887745000892	6.8561502327649	6.87514786888895	6.81496800554643	6.98179959671039	6.94136891708054	6.77368383188331	6.76604667220846	6.82568727787695	6.90464216877078
"f2220"	7.14568089124236	7.27324252995387	7.23287644049584	7.32899023061718	7.25783814293077	7.15559568338914	7.2217621538435	7.26693195961871	7.41678468885064	7.24681620266803	7.36790130073923	7.26082674680667	7.36624323199293	7.38628126140055	7.34030199747322
"f2221"	7.92876490831967	7.89738249044033	7.99396876905894	7.94263823003425	7.93728223551139	7.82721494680891	7.94055716146743	7.83819544765243	7.82042490796041	8.01872240450069	8.02601301092964	7.94064384374506	7.91830075475428	7.86696957306089	8.00625578213238
"f2222"	7.09431768760948	7.00549076053219	7.13649364545157	7.10458173339565	7.05415558785106	7.03771776646948	7.13198018789335	7.23636877787895	7.24293982298901	7.11859237598479	7.15801458866081	7.06417814779593	7.25080361338633	7.14163411331707	7.00417226748271
"f2223"	9.05623043760015	9.10031956054433	8.94442753337984	9.11643753143951	9.018539700075	9.4571083307999	9.32793428863617	9.36318258926726	9.41821638553399	9.0943897536902	9.23341645999184	9.21322740879084	9.2780444512955	9.32330310344864	9.23732557989551
"f2224"	10.0109658900295	9.9684268637021	9.9237879860181	10.0110974758848	9.95871158965907	9.89136743209698	9.94846940551044	9.96625313281397	9.91426235596059	10.0185850204924	10.1536133491562	10.118497441861	9.99496322057742	10.1055405843586	10.0934638910368
"f2225"	9.73199120006756	9.55821463681502	9.58340532030664	9.35609052543174	9.61011696101423	9.5464518533706	9.67806751502313	9.59610663831574	9.57844255001011	9.77224941924083	9.75631055256559	9.8053094180534	9.65210878212566	9.54554063597521	9.67835843516065
"f2228"	9.95236323571049	9.87149440570064	10.0091874539104	9.93581432699163	9.87525294845652	10.1074833551783	10.1089584614389	10.1542800912615	10.2339447194181	10.07889143346	10.493505057973	10.4081194866815	10.3868573905553	10.3879832410342	10.364160534718
"f2229"	8.6937091219755	8.76143558317932	8.75802908422582	8.71485487066275	8.70906311724025	8.89279978195866	8.75474697022628	8.73014322130242	8.92540073665593	8.85514059499202	8.95637992984266	8.7832308805046	8.8108676897156	8.78584999833705	8.81218247878921
"f2230"	8.49049441539242	8.23747871184582	8.78937365015694	8.2132565434164	8.33409105493789	8.12456169390117	8.57035126508512	8.2762294661605	8.31237376253769	8.641627666224	8.60082203458396	8.60923850998514	8.67896430671905	8.40493611920819	8.67970161172646
"f2231"	7.37260243615883	7.34664657592559	7.41240165701488	7.38696872148266	7.4385170045336	7.3962081540798	7.41088343002971	7.27426780610368	7.3145635328869	7.09623360569069	7.07108625116798	7.25802453564737	7.2178465318729	7.19395602108606	7.14263364875525
"f2232"	7.34095590662949	7.27641589631585	7.37971579200294	7.40065079777674	7.47519215862076	7.4531583735027	7.43218944587346	7.5090778711607	7.63288862861035	7.63830101556228	7.661662280661	7.4931375513101	7.54312379083287	7.65523570397946	7.73068254374508
"f2233"	9.97779540762127	10.104551822769	9.96709200545376	10.2502823439385	10.0504666066832	10.0544392645304	9.99722527285527	10.0203500596292	10.0190997715649	9.83626767277584	9.86221623552805	10.0285701190511	10.0268453162928	10.0195662206272	9.96793030109371
"f2234"	7.71409256050835	7.73350672052141	7.6771978657386	7.58993798898667	7.82870201925185	7.78668115974548	7.72185129440304	7.73830392035578	7.65947594265116	7.82893323776592	7.88385859800982	7.81525043140663	7.74974560066769	7.73600747862435	7.77715907906141
"f2235"	8.33960113227282	8.33235903336742	8.35726141542488	8.48236055092942	8.28205851612331	8.41398747158302	8.43740322408168	8.4874317549182	8.40482673619491	8.35676174855315	8.50890254335711	8.5198596678905	8.52177688464964	8.56238656987365	8.45981024824177
"f2236"	7.46848490792766	7.43124457904755	7.52692634312796	7.37369437759114	7.42143760063873	7.2655370244313	7.4328516383351	7.47698512540656	7.34050817949492	7.47143608144613	7.47686952036207	7.4178164848967	7.38864868859991	7.41433267873599	7.49380365379351
"f2237"	7.67829415263966	7.61213704654076	7.55423943698005	7.60567641908425	7.53764339654061	7.5858324666058	7.7139951171422	7.61823175739807	7.55728517925412	7.61989848957823	7.68844021677205	7.78979383547163	7.65680673601723	7.69471699065188	7.63548611912777
"f2238"	7.81864661348468	7.48522784607413	7.75284309484535	7.72349672609997	7.68352169764249	7.55269529272797	7.52392754265778	7.54246064453768	7.4490432871718	7.97968605193489	8.20391686581839	7.70650381391457	7.51945397189547	7.60178770318074	7.75494141507588
"f2239"	11.7724794576519	11.6085865296514	11.7833722934494	11.690108257853	11.570899603432	11.7930096785857	11.7605423184549	11.5279837094205	11.5665934104939	11.5560867930896	11.3618579838976	11.5784441685745	11.6177712340578	11.5052041885646	11.6627402878105
"f2240"	10.1811957485542	10.1781717047079	10.1609772534764	10.1259171808221	10.0853609317355	10.063765616195	10.1195072357604	10.0727636383269	10.1438928247662	10.1324892640123	10.260913097248	10.2993402911418	10.3487064272484	10.3067308333011	10.2538147428544
"f2241"	9.26146924548932	9.54842277226494	9.20215454293829	9.65534531553065	9.30452469794096	9.17706759101786	8.95874149512598	9.25567915685507	9.17221542556329	8.70120861236541	8.78723644749131	8.87240306137323	9.1969238878342	9.15741695518187	8.96060504442319
"f2242"	10.1287744557791	10.1048102097181	10.1269922119314	10.1483061011537	10.1229708571413	10.280813499668	10.269483170616	10.2517615033151	10.3035964032502	10.2893254382817	10.3482470643952	10.2342774153158	10.2482290098456	10.2550615612107	10.2209805203244
"f2243"	7.71481788036711	7.75439446928252	7.62823214828141	7.67897722360324	7.70514770382262	7.71931125920593	7.74178362632643	7.77432750578957	7.79429523747289	7.72746151385391	7.8264586466017	7.88377747051646	7.79809143347196	7.86641795315166	7.85606635253612
"f2244"	8.42862277416242	8.48624653855288	8.15183267406281	8.36331947889737	8.41269807219408	7.80489967096357	7.509729278492	7.68189484660794	7.53800562983076	7.81319419367496	7.67260709792316	7.85833801099422	7.73827683527991	7.90492263035154	7.82288451262728
"f2245"	6.6061622047025	6.62456861832526	6.61572643776502	6.57852877347973	6.62973947530514	6.79172233660723	6.80579894092337	6.88668366781429	6.90998375233535	6.75614948420439	6.92107315853617	6.84680174673442	6.81721007177552	6.92342135681425	6.80988110261819
"f2246"	8.19004767285433	8.29700251788645	8.24006057265078	8.29079812625036	8.16021614237897	8.15135098159897	8.34751680704711	8.33313949593061	8.18034438922326	8.194884570971	8.15271951956801	8.07348016916477	8.15208904560643	8.13947973187568	8.13420511203294
"f2247"	13.5209207789497	13.0280680526413	13.2263521579713	13.2559418818324	12.8728924968548	13.3135493340104	13.4338717590129	13.087154537314	13.324640998283	13.4341939728357	13.1378932348291	13.3255004446968	13.2234739998861	13.1303215189468	13.5685808901146
"f2248"	7.85656432027681	7.85898214619151	7.80714750161094	7.96801226501586	7.79344380175217	7.96081427791122	7.96245048914855	7.75255111008415	7.94612375342694	7.65849574168031	7.62331307830664	7.73222788689787	7.87876648926063	7.84140756779971	7.63266532113467
