"GFP_REP1"	"GFP_REP2"	"GFP_REP3"	"GFP_REP4"	"GFP_REP5"	"R17_REP1"	"R17_REP2"	"R17_REP3"	"R17_REP4"	"R17_REP5"
"MP2759"	10.4775223519701	10.3915531997817	10.4093707103766	10.4923449400116	10.4488591005778	10.2137659363997	10.19252639619	10.2640113707861	10.2950029666146	10.263652727499
"MP2760"	6.92123022376987	6.91134373976722	6.90618164791202	6.97356935245916	6.8758367500366	7.0541923132921	7.1725825081451	6.96024737737165	7.00991758096233	7.02684732351455
"MP2761"	4.7928395747932	5.03738905834082	4.9932786620077	4.77588643064376	4.70011978789302	5.29374696957524	5.06743571471616	5.1846865516643	5.27529124061536	5.47318405735186
"MP2762"	5.83761151900445	5.63503404273246	6.02090021199621	5.82344777964174	5.98004044945707	5.6315140449342	5.76823403459501	5.59116195484059	5.64088342793212	5.71636668065167
"MP2763"	6.99077371767826	6.93414040872216	6.79421680817542	6.95118179952966	6.89991200917407	7.33553488052687	7.204405717627	7.32388891694786	7.27723256876305	7.21134475329643
"MP2764"	9.99198235907763	10.0133600156356	10.0306716245104	9.93269315643182	9.9891473809275	9.78000094165351	9.79752643957877	9.88248443098873	9.85408202864132	9.83663621657282
"MP2765"	4.88654638171043	4.95004498577177	4.8832979600439	5.00953780176222	4.86852802966293	5.04181133186125	5.03985985168341	4.97637698850661	5.03902655367425	5.16915861940351
"MP2766"	11.5784022943569	11.5239643287163	11.4915763657114	11.5054064505512	11.5290964792197	11.3604297317974	11.2617993058385	11.2657712257906	11.2915500956997	11.2301505011917
"MP2767"	8.53843647909991	8.60982824049534	8.49305864537773	8.51773050775415	8.47733782095853	7.95604768053076	7.92480563303926	7.97673494240453	8.04498612983083	8.0551037275818
"MP2768"	9.64515347238986	9.61019474753637	9.5948947405809	9.64571229840674	9.64041610996485	9.56980440577839	9.63506558784004	9.58660971980349	9.5838777671636	9.53428613229244
"MP2769"	10.2778628136731	10.296778509104	10.2487651457457	10.2533468159135	10.2720485485206	10.4387837541596	10.4167725082936	10.3730233472069	10.4144724036411	10.4085750738091
"MP2770"	7.47302199139589	7.52268867361406	7.51298448062944	7.58778880280775	7.57602510093076	7.63245947069917	7.62299566358655	7.55879516393436	7.74037598675125	7.64090984817997
"MP2771"	10.5536314625696	10.5912266098775	10.494007285504	10.546262840732	10.5825499179649	10.462650541095	10.473433693271	10.4888312402702	10.3838263874464	10.4690016179787
"MP2772"	10.5151662864974	10.6378514400424	10.2729667304926	10.5736464306995	10.5098728176024	10.642272928101	10.5388090059451	10.6998520244506	10.6539382921151	10.6501906921996
"MP2773"	7.74198540087712	7.59694318659888	7.54131911745183	7.71443002307382	7.69674089759341	7.70523879131438	7.70909261870002	7.61104653778686	7.67091596929409	7.71494440961026
"MP2774"	10.0308014966656	10.0689588495724	9.99234047606451	10.1002750948144	10.0295808325119	9.89976990278216	9.92704633261849	9.90310410004159	9.89632255097557	9.91230165857728
"MP2775"	9.48742241451959	9.46664384483874	9.46457500686256	9.50954207420406	9.50357991936722	9.58891967488444	9.55538491308671	9.57135864392001	9.5656394515102	9.58316289569405
"MP2776"	12.4518987726149	12.4795953259482	12.4816795461426	12.4433680268581	12.4555564177622	12.4213192066655	12.421281264665	12.4576279952871	12.4012900442264	12.4445961209904
"MP2777"	7.62372818815865	7.58235237784375	7.6606589953534	7.61584598804125	7.62629563028834	7.6877337719684	7.67002312245222	7.76957767199952	7.82006991928811	7.67737362216293
"MP2778"	5.51946246806742	5.56716702361439	5.47110570133813	5.40436582471186	5.53668087723249	5.62064527952245	5.37076359865142	5.41346188973336	5.63948307477858	5.49634573757917
"MP2780"	10.3469354680139	10.2952385970343	10.2899380825016	10.3253383001581	10.2482869503479	10.3687833909705	10.2642871966459	10.2427506435138	10.3058213936855	10.2882217895886
"MP2781"	9.29192902065711	9.42860052175568	9.41216950595409	9.36602202906822	9.39855803026475	9.21478835975066	9.15599577206407	9.19547387872904	9.14945040759325	9.13914326854733
"MP2782"	12.6656904477153	12.6417881335722	12.6445772479019	12.6292405330674	12.63666914483	12.6110932138592	12.609748656761	12.6322933958713	12.5972154860309	12.6183936046069
"MP2783"	7.07903929953074	7.24775834486841	7.19260937267568	7.17535339343957	7.27509370067545	7.39452233597535	7.33266688224119	7.43520249310874	7.34051864509126	7.40616732790839
"MP2784"	9.11925679455558	9.19441922252788	9.19323500358642	9.08846992569131	9.15627601290253	9.1029671695457	9.11617591060018	9.10369727341052	9.07342039675376	9.14736025494882
"MP2785"	8.12961517342825	8.10036797408761	8.15685239279422	8.24086896811672	8.11317492389196	8.02752095300059	8.06311690733827	8.15114610316283	8.05945503224659	8.09282870055803
"MP2786"	7.39992460547816	7.48236435318185	7.51546186365698	7.59921726174737	7.49496146514023	7.29031016652612	7.49415991377091	7.32677697499451	7.37304182132531	7.39954551496047
"MP2787"	9.78783265097174	9.86667461061998	9.72742930387325	9.67650190645918	9.75577744279916	10.0225241511841	9.96594739467013	9.98230801278004	9.95869651659762	10.0034723248157
"MP2790"	9.45341114108596	9.51789709433587	9.46103210850662	9.46446186720117	9.46994708059766	9.47922458591183	9.5592570959212	9.53919605313963	9.50143235824953	9.57881243313
"MP2791"	7.45674119730995	7.33902552234354	7.4183713568185	7.29165860728352	7.35734158170769	7.44147664140117	7.33222440319954	7.31123121835023	7.40230758361741	7.34458746766458
"MP2792"	5.94243681323951	5.86113602139509	5.76199786335679	6.00647118976649	5.96458978834028	5.75237744490112	5.82688654591929	5.91261207190398	5.9461674425686	5.77662495991784
"MP2793"	7.47618991972265	7.40654691213036	7.54533885573215	7.36399116053367	7.38199725913194	7.45251974655856	7.47753637036753	7.47067217180972	7.49408072259559	7.47217605770617
"MP2795"	5.00861446124438	4.90622026156402	4.9270733763178	5.22195046926599	5.18118501903297	5.39427648702196	5.65211588903783	5.5345625608095	5.21121587079209	5.44662365754152
"MP2796"	8.47870560243419	8.40825363854464	8.44122585529709	8.48444952547204	8.46842250539128	8.39310987593349	8.48174161444389	8.40856406976951	8.45760710567171	8.50885277206953
"MP2797"	8.61330716204684	8.6004729144457	8.55297209145049	8.58308399328463	8.57032625279977	8.77132247161321	8.7286973153503	8.81641305550746	8.77108365247834	8.80506139327905
"MP2798"	9.96162785039502	9.98403051018889	9.99532772198321	9.99449823789183	9.99093241553064	10.0080590483953	10.02836051351	10.039238675015	10.0389201343911	10.0224201358329
"MP2799"	6.74140405162341	6.54260602806808	6.78663956429781	6.75197675684236	6.64582629809985	6.91910893843554	6.67174197569148	6.69410312245735	6.82243124830825	6.69303366438564
"MP2800"	7.6405774725046	7.67561653473771	7.82667056149178	7.6447933942329	7.59694679583176	7.6961736971875	7.50629368249966	7.48299430876095	7.57037285598556	7.52640783081692
"MP2801"	8.44773242440535	8.12563959556861	7.84768148398851	8.69263138651614	8.2497290347965	8.2196945130645	8.37131204885138	8.18287018018938	8.26530828026121	7.97882977425054
"MP2802"	9.22731129803965	9.18480285506447	9.23288490397219	9.19370809783669	9.16150572337192	9.27961592094541	9.3247487666241	9.23614061574046	9.21759138037864	9.2610197847533
"MP2803"	5.04468966267761	5.08187899556042	5.05931405082086	5.01547534780446	5.40255810390933	5.06873181984611	5.13169178511477	4.8354439485521	5.24543900509068	5.25993694160499
"MP2804"	12.651208087411	12.6667071309209	12.6469918680031	12.6669369240437	12.6883435082927	12.814010666213	12.8209179228313	12.8340765241563	12.8315552736026	12.8551328970044
"MP2805"	12.9790726415976	12.9620971988612	12.964741965787	12.9970566176862	13.0033725520425	13.1824067900844	13.1688685414428	13.1796242170608	13.2264715202109	13.2153413652735
"MP2807"	12.6055726663397	12.6206141484512	12.6010410967117	12.6099417149176	12.6123896505286	12.7803845787689	12.7903218136242	12.7906327797412	12.8040833117143	12.795803458024
"MP2808"	13.0743274130081	13.0860804820986	13.0942349687796	13.0661549825778	13.0913744149371	13.2154435881305	13.1970897334194	13.197966124774	13.2395312626798	13.2631947962221
"MP2809"	13.0469931214062	13.0393085216149	13.0362732728621	13.0712174551092	13.0496128432626	13.2844348089233	13.2573739265753	13.2837836310922	13.3001185669927	13.2957900256365
"MP2810"	12.9328670253007	12.9054936215303	12.9285349448615	12.9645621235554	12.9468832279142	13.1066472536275	13.1098680677891	13.1209839609914	13.1753799756872	13.1324367479299
"MP2812"	10.1927216218621	10.2033970076052	10.221742790571	10.2545864685415	10.1870615482302	10.0613891952379	10.1079251330922	10.0854767763576	10.061822433775	10.1064874557666
"MP2813"	8.7761849561103	8.58404208664282	8.36303955658281	8.37009456092072	8.43176974196349	9.03693914687194	8.63850478352238	8.86368792773114	8.82953473561157	8.76628304351261
"MP2814"	9.3134396059191	9.25879061269157	9.39750897445955	9.33103178240648	9.27398612503392	8.93868575870071	9.01956289415186	9.14187035415545	9.08429578830073	9.11580474288931
"MP2815"	4.5	4.63493510586192	4.5	4.5	4.5	4.68408307694931	4.66338929787523	4.53277576808388	4.99418523833369	4.59506344410104
"MP2816"	8.76830642934216	8.92036417101469	8.78069055344333	8.78622127927235	8.77381250469789	8.81853625238979	8.73258862846908	8.7330239548165	8.73907371256859	8.80787365208887
"MP2817"	9.83264091290993	9.91504456264564	9.83155748736092	9.85619173650777	9.81773403509516	9.86991377828376	9.86768636269585	9.85705818203958	9.79738069939484	9.84029337796992
"MP2818"	13.0947534344435	13.1018757379372	13.1271088007753	13.0594252996254	13.0531093469666	13.1260092827907	13.1389345718767	13.1399555855246	13.1462499089799	13.1279391684284
"MP2819"	13.5793184124438	13.6275533601959	13.5998485230708	13.6630783491891	13.6423426323815	13.7560416673639	13.8433760640036	13.7540108138763	13.7887976706438	13.7993384968207
"MP2820"	7.163337386789	7.14914367941594	7.21236161299256	7.13611443819678	7.20343231618429	7.50989503435304	7.44232749585344	7.57347261862517	7.50853387458887	7.43208110814299
"MP2821"	12.0153120892932	12.0160384878049	12.098257538662	12.0605506676537	12.0356694821363	11.9592692553119	11.9698978163794	11.9616199333392	11.9279313687403	11.8950260428156
"MP2822"	11.4301977889388	11.4015522354893	11.4238612055838	11.4458488865571	11.4363964731712	11.188173379633	11.1587597942695	11.14119150722	11.2730429362981	11.2245714011096
"MP2823"	6.74640201332185	6.8289608507289	6.67522858595221	6.64892319761764	6.71181104229917	6.81126686373643	6.84672157982538	6.75259487956795	6.82928880221932	6.89518542328461
"MP2824"	8.91665951591913	8.81846014402051	8.85643755102117	8.86689875485267	8.82861578744048	8.90577773476097	8.93774579512786	8.99181747252964	8.97369256856185	8.9855013777346
"MP2825"	6.7062153099131	6.87533798091196	6.82346848275746	6.73863490917321	6.92347198115858	6.79217283775244	6.81292262851145	6.91697218549877	6.98973994063877	6.88277369388571
"MP2826"	9.29712169843716	9.34684784027544	9.277697738323	9.33503660120241	9.31772403336336	9.34191420432562	9.39191105122368	9.40006447901153	9.35336222759289	9.43700670405672
"MP2827"	10.0657101393795	10.1238834660791	10.1225352499748	10.0308837602954	10.1018425722685	10.0012987522716	10.0197983170854	9.96195624554075	10.0324421057775	9.97333094599933
"MP2828"	6.37662710839227	6.44757776598607	6.28827379494529	6.29111349061814	6.44371680651738	6.42729020361482	6.54964274696677	6.44187819845151	6.42724847519465	6.52570678256783
"MP2829"	6.78159038387852	6.637003710887	6.80480159901445	6.48050063078908	6.57139145102511	6.58605723032219	6.57656683152007	6.60563137296625	6.602569826346	6.56755231570038
"MP2830"	4.91480319196141	5.31292010177255	5.26873456916774	5.36283740695828	5.0953747915584	5.24292560322723	5.28580229652427	5.29477339429467	5.21467585870779	5.35453769687622
"MP2831"	7.96380995219999	7.97282142222458	7.96327721139615	7.99812637205352	7.95822527257871	7.99254675620806	8.07476853369321	7.99991640761955	8.02597769420134	8.05574839461297
"MP2832"	7.91147591847194	7.90409889472362	7.93010249197231	7.90777613513737	7.85947298676223	7.89188231771399	7.80495093452884	8.10176043567523	7.91363610947602	7.96830124623981
"MP2833"	8.03327248209106	8.01638969834675	8.06062737614629	7.97032387055815	8.12424026958844	8.16582221401867	8.18137400417072	8.18390899623681	8.20316007400004	8.21939941429263
"MP2834"	4.5	4.5	4.77952174199882	4.61013456305537	4.71405572875493	4.89832370419768	4.93303633868674	4.94955993602309	4.97312928633175	4.97593775358612
"MP2835"	8.15392260795671	8.17925628302849	8.2133278016239	8.1334051750228	8.11813962074098	8.27463175146559	8.33582510623022	8.32642152489553	8.25507442411969	8.32332540715884
"MP2836"	8.77545176766978	8.893379974403	8.7677262467515	8.78319452440454	8.75115754387827	8.74687696780553	8.8478983254314	8.76413438016409	8.81770973777658	8.80055762896215
"MP2837"	7.07056541603469	7.194878016209	7.30376211920261	7.14245639817112	7.17830804448004	7.1604717765236	7.16746777484534	7.18313320659048	7.24881071424441	7.21774236110797
"MP2838"	5.7516514842045	5.53088656021115	5.79246861351881	5.63753201550673	5.46812799308153	5.6157533802335	5.50261805459216	5.64192319493937	5.53144456075442	5.77540114528546
"MP2839"	5.98686496152698	5.66752668683769	5.71775981591579	5.68831904914958	5.80144354765336	5.94179595889299	5.63146244415547	5.6560375864428	5.84293953479296	5.75400714464877
"MP2840"	7.71931446560439	7.64509261275211	7.70253785057629	7.56857450924549	7.75418585717447	7.77452793050752	7.76887969928122	7.70366168202835	7.67400058087307	7.70004745525565
"MP2841"	6.06987664542788	5.81152852159372	5.72598741299494	5.959229504969	5.95872242769795	6.04107721581855	6.11375519607534	6.01568015064957	6.06337174576573	6.0616106836885
"MP2842"	7.02984250903446	6.79179192183261	6.71942171227969	6.94981066419377	7.00204739835254	7.1113459065997	6.77446225812475	6.83274624498216	6.82854763172915	6.65302324684768
"MP2843"	7.04686279425095	7.06404731694653	6.89446922294734	7.01630228940159	6.99146250777564	7.21258309641422	6.98385319337555	7.16199384204787	6.87286732407919	7.3061704588704
"MP2844"	7.25842625694918	7.35465224817418	7.33548958554093	7.25753630477522	7.3819290250621	7.10772573954099	6.98966729425146	7.03158294973456	7.00370009727898	7.03835278486847
"MP2845"	7.67226874265318	7.73333698903951	7.65839724951132	7.94750365682994	7.72475211848609	7.69124606387227	7.52575613833017	7.68877463803492	7.79246628532773	7.58099041331492
"MP2846"	7.90248601199056	7.84988876246402	7.94016666411504	7.83938992409322	7.92038261042544	7.99958932387217	7.89799779408708	7.90226497190873	8.06340753765991	8.00993180782163
"MP2847"	8.99840431557101	9.16689259413525	8.99414491990346	9.11257392436213	9.02865914102781	9.21686260209372	9.15269512692643	9.14175706771309	9.2691736175726	9.22344698021388
"MP2848"	11.0760974900498	11.0974807046265	11.0328189017504	11.1167363194943	11.1116016435019	11.4048006683951	11.4698966926053	11.4169643684487	11.3959985152399	11.4191376288989
"MP2849"	9.1040652894597	9.05531713676206	9.0422765261946	9.05296327969866	9.03572993153965	9.03137778327071	9.04628189127663	9.07820714907216	9.03217031019896	9.06693387671575
"MP2850"	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.57652858528972	4.5	4.64718010681262
"MP2851"	12.1621351846485	12.1609001725095	12.1187436231406	12.1599480130996	12.1542017726951	11.8924903890959	11.8804053958039	11.8638171104998	11.8936004902127	11.87655901961
"MP2852"	6.81402490727443	6.79369645349249	6.79901907017968	6.91339666457299	6.8130398659131	6.65750492577357	6.91922091540339	6.53758918277192	6.81591335994133	6.61731177430144
"MP2853"	7.4953858150448	7.53027455821768	7.4361681219077	7.52205593113743	7.45671526975461	7.57568440164805	7.486501996186	7.5760501394679	7.54358742402438	7.56563162088511
"MP2854"	6.4801461253038	6.43261360579457	6.5630645487437	6.53567497385879	6.40479647754614	6.52330709262228	6.26294829618253	6.47685857770404	6.22015725315358	6.43451289649019
"MP2855"	5.98702172720011	5.99639185480732	5.79224571674289	6.04082799103415	6.09984518356967	6.19582962337613	6.07638817859989	6.24810236692878	6.20969897550235	6.37385604538229
"MP2856"	5.61743667661333	5.53680353344586	5.7609800511485	5.57722392500394	5.62604518657563	5.09168517490252	5.00997994830133	4.97851472343682	5.03366712768192	5.08489699094929
"MP2857"	9.81749441500089	9.86579287293884	9.89826307346194	9.85122449222095	9.86312131431565	9.79209480796465	9.73143552054561	9.79609246784551	9.80471277862196	9.82014187351542
"MP2858"	6.41839956314619	6.47238873525285	6.49974383526258	6.47168275855382	6.25010577072875	6.22877551500008	6.25067972109159	6.28407015422984	6.29554502519492	6.18350906500087
"MP2859"	5.05675784127316	5.30423010784709	5.08748929674706	5.18588100412738	5.38206650290223	5.07794748745945	5.03707809302126	5.27753306940769	5.48068738317973	5.12203410203858
"MP2860"	9.59094327155379	9.56281826855586	9.57283098519217	9.54222035217851	9.58549024902727	9.4574587787082	9.46252804531982	9.37091277296977	9.37649913119433	9.38634671418703
"MP2861"	8.11714244463959	8.17638599925905	8.18039840052728	7.88697400388585	8.18995749585712	8.13356682328111	8.23213234047138	8.03142347337172	8.13840918806273	8.19771751753215
"MP2862"	8.30187613649428	8.42019563200141	8.39000255936216	8.6467632698364	8.45066997754147	8.23079719391205	8.07713820541133	8.25830941399702	8.1875102229996	8.2483367523079
"MP2863"	8.15814295478582	8.26277648956318	8.16614889369757	8.09940092851449	8.12716129364506	8.13652436023586	8.15710565166492	8.18230933587855	8.09241123243961	8.15555067944667
"MP2864"	6.34987921634876	6.18364413666934	6.36610479733507	6.11407039466208	6.27672034942664	6.23002923723944	6.26719650655242	6.22584506443545	6.26303667668116	6.11824073335077
"MP2865"	7.85984130743174	7.87668979650595	7.77368108377468	7.78685277050467	7.78493520577231	7.57037770761211	7.55570271230532	7.45911133941306	7.49129224338327	7.5307312799257
"MP2866"	5.14099356860645	4.76067804506672	5.03036673452192	4.73767370453274	4.85841714149487	4.83114647458535	5.28458573351381	5.09780326354819	4.96008924290187	5.35559023079607
"MP2869"	7.44543707936727	7.34601141395091	7.45994828766205	7.21251327147276	7.30973081320122	7.37475151135214	7.31999709216522	7.28642865266838	7.37292408735753	7.3908754828855
"MP2870"	6.06855032646878	6.13938978094144	6.23409636965789	6.2644666494616	6.23955607031324	7.14961592358949	7.36901373469937	7.15997093679615	7.11972667032188	7.09790955591588
"MP2871"	11.0055783130835	10.9703154214092	10.8836917685413	10.9183600687266	10.9563906487813	11.2061722716949	11.2371798640925	11.2332264959373	11.1994638080639	11.2210110248712
"MP2872"	12.6389628608869	12.6802091065476	12.6240878203136	12.6660519005905	12.6674806483293	12.6527321581062	12.6450279098774	12.7029278398014	12.6414094653463	12.6531872978023
"MP2873"	6.48276457653677	6.74965486977164	6.51521967560213	6.64001110892295	6.55237338575041	6.34645763085332	6.4526722201994	6.44383163680347	6.33230089886704	6.40383613024278
"MP2875"	6.4877263950103	6.21788851203434	6.15019083352476	6.43692646720618	6.36082321970208	6.93032049766496	6.80352941710161	6.87518277789225	6.839618239848	6.93930813924902
"MP2878"	9.16545984382667	9.08152669534026	9.09221506285882	9.20527917491005	9.00534767922143	9.1041306326907	9.08075050919348	9.11162357017513	9.15725206719695	9.04167331023396
"MP2879"	6.17683223345654	6.19525620190437	6.1605055824755	6.15814293613633	6.14987752425705	6.29056308280153	6.36480785948698	6.37333085921078	6.32710169744979	6.43147761866465
"MP2881"	6.2194164122057	6.25665267621864	5.97443643841156	6.31798416172295	6.2153157125046	5.99558697409228	6.04159103673495	6.05113805567312	6.15951423749666	6.16617833433899
"MP2882"	8.42120632154	8.4118570776487	8.43819898133173	8.58946800373954	8.56954594668607	8.23030887460282	8.38259964165755	8.29225341283337	8.35062055239162	8.26805506284515
"MP2883"	6.40886751009996	6.42367709739819	6.29397395073214	6.48985059163175	6.5228803426304	6.27252820482448	6.31883546754824	6.2564423912706	6.22164313507086	6.23431961520092
"MP2884"	11.8256760555831	11.7827224005184	11.7801255314503	11.8114043094407	11.7118311322211	11.7653404673319	11.7958950889653	11.6219359981212	11.4591813255849	11.512045307654
"MP2886"	6.56033714853126	6.55934332842299	6.30205855974604	6.41758732149011	6.4092878440417	6.59295963453483	6.66690839461184	6.67338068725725	6.54537452886492	6.45617533172589
"MP2887"	9.15992535577648	9.16516579400214	9.02223970140143	8.93563065720891	9.05526197566027	9.03938178707802	9.12115277824854	8.98262474074042	8.96268392692609	9.06622487244798
"MP2888"	8.99296699113011	8.95692058054702	8.99114055979165	9.04304550595533	9.11080236863329	8.80084302751215	8.97010345707599	8.91166493462169	8.86508243949996	8.85518087054741
"MP2889"	8.71848615907052	8.73539730332867	8.74795222987937	8.57133945209103	8.5824324047369	8.35363611515543	8.40610204684393	8.47610984611704	8.35670082192165	8.42599192769659
"MP2891"	10.0285574014281	10.0697860879166	10.0877211985032	10.0853366517495	10.0834679172825	9.86487601841303	9.89836691461574	9.92825909122543	9.88310045591214	9.97092088689159
"MP2892"	5.16374643137458	4.77261164465097	4.91919523040684	4.93104269934413	4.87907413766	4.80058872797834	5.03212217600809	5.2899877416018	5.17433722626345	5.1336916489592
"MP2893"	7.11027492520043	7.11775305139005	6.8842624114595	6.82442316811583	6.95188662355412	7.01769883527039	7.04268204340701	6.89760773129164	6.74334471526311	7.17825265331924
"MP2894"	12.7631484485933	12.7841660666564	12.771465248006	12.7567459241267	12.7678682646301	12.6329398706843	12.6314239680327	12.6787475027261	12.6126793314049	12.6835961780212
"MP2895"	6.19038045711522	6.14769606605965	6.20826702966881	6.2170918890036	6.09586152454221	6.09614954530362	6.07076099246959	6.15961254943164	6.23157803042343	5.94204230025124
"MP2896"	11.1158972605987	11.1374246165188	11.107917146535	11.1724943551951	11.1199268716114	11.0541706110223	11.0104045627365	11.0165376725348	11.0726659771855	10.9690529801742
"MP2897"	6.80708597980044	6.90443717075929	6.74118136547571	6.82810765871617	6.9434194592829	6.78689172720138	6.80012684582305	6.82433941549767	6.91654547259861	6.83632205105759
"MP2898"	8.67966030982348	8.70606412161883	8.61974369177145	8.76056946659225	8.69880659775494	8.68050314907612	8.6434039586514	8.58797191220098	8.6673996512724	8.60758529628645
"MP2899"	8.49055330038511	8.58295642648491	8.50441875506239	8.45842605875437	8.55871452933669	8.90844987722437	8.88360291892018	8.8821305415002	8.93318325484221	8.95509383356477
"MP2900"	6.23232422491976	6.21936921647892	6.371716861371	6.35726360912212	6.3790792504295	6.10331878902177	6.16624359632389	6.18243079158401	6.30021769276862	6.1432664789613
"MP2901"	7.89024675616782	7.84075477010514	7.85900424991555	7.94342432178291	7.64039558842746	7.99013998789115	8.02160324561172	7.90005178535288	7.74015739372795	7.67992257806243
"MP2902"	6.59732139846729	6.87179901788437	6.82767778581719	6.81885701473286	6.74211184834501	6.79571052491002	6.81597598320282	6.74014871179366	6.78545733581406	6.77329468171492
"MP2903"	9.14952877202263	9.20713256842074	9.24993217472492	9.17480845233312	9.19960226855645	8.92512042141029	8.85517635515382	8.87795425849741	8.93911933853686	8.87949978501026
"MP2904"	7.76958871813699	7.6935451434122	7.78971237040871	7.7297564237851	7.7510438048221	7.54104797894146	7.54453449653397	7.5025780751019	7.52111435089993	7.65747848831329
"MP2905"	8.55371088021553	8.54864084259401	8.54584245371025	8.62333575993885	8.5362539926452	8.73262374920995	8.62204102096467	8.5383367697241	8.60040291694166	8.65050892725488
"MP2906"	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.51006716857507
"MP2907"	8.72247794723561	8.76113873524203	8.65265867412682	8.77474290722518	8.78999732229827	8.58267100885117	8.68587416386505	8.5859016647458	8.58006151128973	8.56867513579912
"MP2908"	9.99369317234599	10.0366196497477	9.99461173517241	10.003887013101	10.0100846787824	9.9408423141641	9.8991922851785	9.94288645172563	9.94824106028508	9.98363553886675
"MP2909"	4.75021135333583	4.72376549174322	4.5	4.6195522366915	4.78399970587608	4.5	4.51399251966622	4.5	4.56829680528568	4.66591708815032
"MP2910"	10.8772391823706	10.820187764978	10.839054794708	10.8581740494155	10.9060446847363	10.8342617698245	10.7571207503501	10.7872620338419	10.8709634260523	10.88354878211
"MP2911"	8.92488910013724	8.8940334522708	8.81458940111252	8.92075785981868	8.87666199824988	8.6436520553604	8.68261789252465	8.73205552094552	8.61382490456447	8.73118071090235
"MP2912"	5.75111496481141	5.99573737206984	5.58809927380134	5.82147250898058	5.79933849247885	5.35196575955142	5.34289158877165	5.44801506503008	5.40649572515933	5.53967991320864
"MP2913"	8.66998113986483	8.73324446624296	8.70369413888721	8.63699142064605	8.69840844473116	8.59925771053877	8.64370486203833	8.68515922618175	8.58569459920625	8.64327214465973
"MP2914"	10.2625940239896	10.2002167920705	10.1982536252308	10.2153137064406	10.2206087644284	10.3033341968241	10.2950845329634	10.3692877132873	10.4086851995449	10.3987457371496
"MP2916"	7.63557451248747	7.48740762609702	7.59069724334775	7.5220697121758	7.75017875107046	7.96328622474085	7.59310518629339	7.49722282071816	7.73623738203359	7.46159671425523
"MP2917"	8.37089209785799	8.37175203169996	8.41122019899531	8.41194117578354	8.4813950262408	8.14188207760512	8.1504135273392	8.1650534644251	8.23230478857308	8.20208058565042
"MP2918"	9.9405476027066	9.88006797855206	9.90975355169703	9.94302379020416	9.9157170477618	9.9904177815317	9.93907310966477	9.96573316785321	10.0326453461445	9.95207916165753
"MP2919"	10.7832091192045	10.7672891120017	10.7498495777468	10.6908662742478	10.7523348646038	10.5275172467692	10.4964920223803	10.4713503569076	10.5231139855996	10.5310801979883
"MP2920"	10.5956736292294	10.612915769098	10.6379324195937	10.6345271035448	10.6841084422523	10.5153061372696	10.5151080239575	10.5403721409881	10.488042869134	10.5188067922491
"MP2921"	8.48568197672957	8.44621963156974	8.36427076946015	8.5277783851939	8.52448110419031	8.34732334081681	8.37842757731043	8.4378144493205	8.35083149012847	8.38596838040412
"MP2922"	9.83912561823156	9.7661972163764	9.83134165351501	9.82027345813987	9.81365211994109	9.94904454120774	9.96322551402893	9.9817253350691	10.0120826155855	10.007226094393
"MP2923"	10.9541670911851	10.9532659375963	10.9698264051748	10.9512381702175	10.9580111356629	10.8595130642436	10.8812733577094	10.8658268145355	10.8683167141758	10.8761921019678
"MP2924"	8.51509024864045	8.45289712032448	8.61582118778261	8.54211961252464	8.49533246880365	8.92573751489566	8.92961873372488	8.9622680056466	8.92020317216916	8.91524851488058
"MP2925"	10.1745627418792	10.0960806791175	10.1368166905876	10.0984549127804	10.162129562084	10.3926745227253	10.3045128693381	10.1476825938262	10.2308410853762	10.0868599746157
"MP2926"	10.8779296927304	10.8894470254349	10.8533657104569	10.9171017946732	10.8922383847057	11.1065147944154	11.1422876545075	11.0695030734317	11.0694780355525	11.0715947026097
"MP2927"	8.43198398202909	8.40919957775865	8.35633083215327	8.37205417144483	8.3778487851444	8.07101754724581	8.14892239439881	8.13407564153733	8.16297870839264	8.21865266657125
"MP2928"	6.89677355633815	6.78879343670104	6.80069331808349	6.7279768025557	6.70010240441438	6.62021933417334	6.40656305544659	6.43526220787875	6.27700766159143	6.39064224759062
"MP2930"	9.57813856770555	9.61813251835633	9.5798524830601	9.61502782573872	9.61197045051802	9.62304512982635	9.65314871243944	9.67598656054506	9.67299317261788	9.65301106360968
"MP2931"	8.34752933306921	8.35483533179497	8.30717928619435	8.26657708123489	8.33459103088049	8.52934462993227	8.54374061581853	8.50091204078707	8.57128183834871	8.51575560676486
"MP2932"	7.51895877642914	7.68797447367378	7.62216004883915	7.59541576410833	7.43840272338664	7.53006844225966	7.51672839100446	7.4452789385933	7.36697818697282	7.68472737032363
"MP2933"	8.50764095484054	8.56998487013577	8.43132818824225	8.50469195155808	8.55666082791807	8.77095469334351	8.75590840173504	8.79897738601173	8.70660685039964	8.76773157130405
"MP2934"	8.30957799468089	8.40795007139237	8.35048529909358	8.26610610814371	8.30748141590292	8.52564126343506	8.4089216373153	8.49250281666215	8.40954647499321	8.47355317168676
"MP2935"	6.96564613705809	6.97323056435454	6.82721273547115	6.95115991278841	6.86422741055785	7.11206448812481	6.97839408994463	7.18674003065099	7.06559773339438	7.09916689212553
