index	CD_1	CD_2	CD_3	Ctrl_1	Ctrl_2	Ctrl_3
hp4344	4419.5	9662.1	11851.9	8548.7	7568.8	9717
hp4345	107.3	52.8	131.6	100.1	69.3	134.7
hp4346	82.3	247.9	289.5	162.3	216.1	224.2
hp4347	26334.6	87521.8	92277.4	53088.8	71276.8	75606.5
hp4348	157	419.9	527.8	287.4	359.9	441.8
hp4349	1162.9	2612.5	3077.3	1868.2	2335.1	2672.6
hp4350	6390.1	7320.1	8472.6	7188.9	6829.2	8683.5
hp4351	35.2	66.4	70.6	54.1	60.2	59.3
hp4352	3.6	13.3	21.1	10.1	13.1	11.2
hp4353	372.6	826.2	963.2	655.6	740.6	753.2
hp4354	428.7	1043.1	1297.1	731.7	881	1155.8
hp4355	5002	6005.4	7310.7	5601.2	6049.3	7070.7
hp4356	916.1	2675	8356	2895.9	2488.3	4509.1
hp4357	2265.5	5178.2	6764.5	3973.6	4662.9	5431.2
hp4358	1822.9	3578.3	4707.5	3119.4	3122.9	3859.3
hp4359	2064	4625.1	6323.8	4128.2	3718.4	4998.4
hp4360	201	318.8	399.1	291.5	281.3	361.9
hp4361	564.9	1680.7	1941.7	1231.4	1309.2	1508.2
hp4362	433.8	607.9	1033.8	712.8	594.6	772.3
hp4363	115	214.3	492.3	185.6	182	265
hp4364	1467.7	8008.1	11418.4	4161	6973.8	7297
hp4365	970.4	1731.7	2195.5	1448.7	1612.9	1881.6
hp4366	1121.1	2757.1	4138.6	2586	2285.8	2844.2
hp4367	3885.8	11227.7	12428.1	7238.7	10043	9741.7
hp4368	6314.8	14848.5	16944.1	10790.9	12423.6	14807.8
hp4369	658.5	1839	2931.1	1043	1465	1688.1
hp4370	22.3	58.3	71	43.9	46.8	58.1
hp4371	206.4	417.4	522.4	317	392.5	443.3
hp4372	1079.7	2268.2	4272.7	2518.6	2118.6	2595.1
hp4373	7575.7	15708	20480	15530.4	12049.8	16122.9
hp4374	4042.4	8306.5	11867.7	5758.8	6559.6	8390.9
hp4375	229.1	480.7	573.7	390.1	423.7	466
hp4376	918.3	1373.9	1929.6	1554.7	1268.8	1438.1
hp4377	707.5	1435.8	1758.5	1142.4	1290.4	1474.4
hp4378	5123.5	18509	17849.7	11099.7	14479.9	14177.4
hp4379	70.6	125.1	304.5	121.5	127.9	128.7
hp4380	19.2	50.6	89.2	28.8	45.5	47.7
hp4381	927.9	2546.9	2951.4	1823.9	2014.2	2454.8
hp4382	993.8	1888.8	2705.4	1777.6	1692.1	2074.4
hp4383	3195.1	18448.8	25604.8	10128	15293.3	15336.3
hp4384	4034.1	2682.4	2383.6	3184.9	2905.4	3115.9
hp4385	508.8	780.1	1085.9	619.7	783.8	758.6
hp4386	77.8	133.7	223.8	136.1	125.6	168.9
hp4387	890.5	2217.2	2969.9	1706	1831.1	2427.6
hp4388	31	304.8	100.6	58.4	264.1	103.5
hp4389	154.4	441.2	617	331.9	378.8	447.8
hp4390	1258.2	5122.1	6495.7	2955.4	4234.9	4802.6
hp4391	2867.4	5513.5	6782.4	4738.2	4658	5833
hp4392	265.2	685.7	897.1	524.3	604.8	665.4
hp4393	637.8	2197.3	3349.3	1601.2	1838.1	2255.2
hp4394	267.5	780.3	1110.4	580.8	678.4	792.7
hp4395	167.1	464.1	655.8	340.5	402.5	494.8
hp4396	21.7	41	43.2	25.1	46.3	39.9
hp4397	341.8	1172.2	1351.6	649.1	1061.4	1073.9
hp4398	35.6	54.7	60.9	41.1	46.6	54.9
hp4399	71.5	103.4	122.3	75.2	141.1	99.5
hp4400	151.2	380.3	694	327.7	337.1	492.7
hp4401	613.2	2222.1	2761.6	1601.6	1790	1810
hp4402	513.9	1450.3	1602.2	961.6	1201.9	1330.6
hp4403	31.5	63.8	94.3	48.7	67.4	72.6
hp4404	71.8	152.1	240.1	156	123.6	173.7
hp4405	163.4	466.8	729.6	391.8	382.2	504
hp4406	819.6	3926.5	4403.1	2056.5	3113.4	3223.7
hp4407	2622.8	5811.1	6726.1	4396.9	5283.4	5398.9
hp4408	89.1	75.7	116.4	106.3	69.2	95.1
hp4409	1248.2	3621.4	8972.5	4466	3231.7	4150.4
hp4410	46.6	149.1	311.8	118.5	142.2	188.1
hp4411	606.8	1224.3	1437.9	914.4	1066.7	1320.8
hp4412	94.9	161.2	197.1	121.6	151.4	140.7
hp4413	14.2	42.8	50.8	30.4	34.2	38.9
hp4414	3442	14387.3	16125.4	8726.2	11368.5	11278.4
hp4415	208.4	603.9	919.6	447.8	525.5	665.9
hp4416	3483.3	7656.9	11445.2	5245	6161.9	7428.3
hp4417	2080.6	5950.7	8279.1	4424.6	5243.4	5860.5
hp4418	75.8	149.9	173.2	120	140.2	139
hp4419	8.5	18.7	20.6	13.3	16.8	17.8
hp4420	3734.3	12496.1	23914	10525.5	10826.3	14136.6
hp4421	56	127	186.3	81.9	145.6	143.6
hp4422	63.5	102.1	116.8	86.1	107.5	92.9
hp4423	197.2	414.1	497.3	319	372.9	413.8
hp4424	1035	2651.3	4713.4	1736.8	2210.1	2496.8
hp4425	2.6	8.8	20.2	8.3	8.7	9.4
hp4426	1605.3	2460.8	3258.2	2373.9	2381.3	2614.4
hp4427	109.8	152.7	192.7	132.3	161.7	169.4
hp4428	2819.4	4452.2	6109.3	3879.7	3564.7	4745
hp4429	1262.6	3355.2	3588.8	1864.8	3283.3	3173.3
hp4430	195.4	376.2	516.5	338.6	323.2	421.6
hp4431	307.7	670.6	819.1	484.7	663	646
hp4432	93.1	283.1	556.5	291	218.2	328.6
hp4433	586.5	1289.5	1741.4	1002.8	1177.1	1391.8
hp4434	42	145.3	234	114.4	118.2	148.9
hp4435	2114.6	5546.5	8395.8	5012.6	4748.9	5433
hp4436	1936.9	2776.8	2822.5	2178.6	2739.4	2790.3
hp4437	40.2	89.7	156.6	77.9	85	111.4
hp4438	48.3	90	117.6	77.9	80.7	97.2
hp4439	626.2	1257.4	1659	1075.2	1125.8	1310.8
hp4440	2702.2	9631	9232.7	4830.1	8374.8	7942.8
hp4441	440.7	636.6	818.5	476.1	607.2	695.3
hp4442	943.2	1882.7	2677.9	1673.1	1663.1	2100.6
hp4443	103.6	298.4	156.7	99.2	257.6	146.6
hp4444	55.3	103.7	102	74	90.4	101
hp4445	538.8	1035.2	1438.5	773.3	1039.4	1222.2
hp4446	110.3	392.9	409.3	223	327.3	325
hp4447	953.7	2295.1	2973.2	1864.3	1896.8	2314.5
hp4448	374.1	785.2	1139.3	705.2	736.6	799.1
hp4449	365.9	626.2	938.3	579.9	660.7	672
hp4450	1346.5	3567.9	4272.1	2657.8	2764.9	3548.6
hp4451	1485	3195.6	3634.5	2544.9	2805.1	2904.2
hp4452	692.2	3669	4955.1	1487.4	3039.7	1839.4
hp4453	308.6	1220.5	2279.2	996	907.7	1404.5
hp4454	1298.5	3570.1	4281.7	2481.1	2972.4	3445
hp4455	445.4	451.7	734.3	505.5	474.3	698.7
hp4456	2427.3	4946.8	5781.5	3962.1	4016	5221.7
hp4457	2030.5	4847.7	5526.9	3780.9	3908.4	4524.5
hp4458	181.4	296.6	746	595.2	254	358
hp4459	7.9	76.5	50.9	29.3	33.2	50
hp4460	1154.7	1976.5	2571.6	1588.9	2053.3	2109.2
hp4461	31.9	118.5	177.9	95.9	87.8	111.9
hp4462	507.8	1252.2	2010.4	1140.7	1145.3	1271.2
hp4463	697.8	1522.6	1759.6	1041.7	1386.8	1573.9
hp4464	4501.6	6540.7	8095.5	6481.8	5706.1	7237.1
hp4465	4874	7910	4937.1	3441.6	10746.8	6461.4
hp4466	28.7	64.1	97.7	53.6	64	66.4
hp4467	156.2	318	393.7	272.3	249.8	346.6
hp4468	700.7	845.8	1137.7	802.4	825.3	927.3
hp4469	5027	12458.4	14186.3	7506.1	10432.6	9149.5
hp4470	156.6	359.8	490.7	294	305.9	384.3
hp4471	368.8	834.4	1009	620.7	850.7	720.7
hp4472	993	3423.2	5648.4	2044.6	2498.8	2690.6
hp4473	1152.4	3981.5	4522.6	2390	3278.2	3519.6
hp4474	8820	33487.4	56022.2	24945.7	27454.4	34438.5
hp4475	6616.3	12502	16429.3	12263.3	9917.1	13339.6
hp4476	346.8	1189.6	2175.2	607.3	1012.1	1024.3
hp4477	220.7	162.3	161.8	244.3	151.8	173.5
hp4478	513.5	1379.8	1516.5	1013.8	1062.6	1245.1
hp4479	7952.6	23934.5	19577	13979.6	17483.4	18982.6
hp4480	52.7	134	145.5	80.4	122.9	129.5
hp4481	10.4	32.2	43.6	25.4	21.7	35.3
hp4482	1535	3462.7	5679.9	3762.3	2808.7	3651.3
hp4483	615.3	2042.8	3235.5	1415.6	1729.8	2285.3
hp4484	1182.3	1380.2	1392.6	1112.6	1351.9	1429.4
hp4485	140.9	473.3	638	342.7	359.9	462.8
hp4486	218	473.8	561.6	376	418.7	443
hp4487	602.1	1748.6	2893.3	1554.1	1489	1761.4
hp4488	8958.1	18503.1	20639.1	10952.6	14917.4	17530.2
hp4489	6086.4	12833.5	14305.4	9435.3	10763.9	13092.5
hp4490	61.8	91	126.3	89.9	86.8	103.7
hp4491	67.9	173.1	239	128.8	154.8	178.9
hp4492	875.4	1787.2	2218.2	1431.2	1533.5	1891.4
hp4493	795.9	1568.8	1804.6	1099.5	1278	1366.4
hp4494	7782.4	15608.5	19324.4	12584.2	14701.1	15076.1
hp4495	2288.1	3743.2	4126.5	3287.6	3136.3	3852.3
hp4496	147.1	375.7	611.6	289.6	354.4	429
hp4497	3909.2	9195.7	12872.6	8831.9	6992.1	9365.1
hp4498	357.7	904.6	1669.7	667.5	753.4	814.1
hp4499	17270	37111.5	52011.5	31355.8	31182.1	41870
hp4500	275	639.5	753.1	428.9	557.2	678.1
hp4501	675	1777.4	2766.9	1427.6	1635.4	1840.7
hp4502	1625.8	5896.4	4607.1	2894.8	4711.2	4167.1
hp4503	9	13.1	17.3	16.5	10.3	13.8
hp4504	38.2	105.7	125.1	60.9	105.3	100.4
hp4505	666.2	1090	1967.2	946.9	979.3	1265.4
hp4506	5118	15009	18067.7	8912.6	13025.7	15399.7
hp4507	142	266.5	308.2	206.1	232.3	283.6
hp4508	5.6	30.3	27.8	8.6	18.2	20.9
hp4509	1980.4	9979.5	10865.8	4872.6	7696.6	8095.1
hp4510	2676.2	4454.5	6936.7	4500.4	4242.9	5132.1
hp4511	1822.5	4733.1	5882.5	3404.7	3974.2	4688
hp4512	48.8	66.9	81.7	51.7	65.2	71.4
hp4513	275.8	614.5	808.8	464.4	560.2	644.3
hp4514	583.5	1072	1592	1051.7	907.5	1252.4
hp4515	1995.7	5659.2	6526.4	3916.3	4589.4	5161.4
hp4516	3180.9	9633.7	11730.3	6518.6	7973.6	8882.4
hp4517	334.7	969.5	1143.9	622.7	841.7	900.2
hp4518	213	609.1	907.8	429.6	539.2	665.3
hp4519	1381.4	2129.6	2566.7	1924.8	1875.7	2348.8
hp4520	1251.4	2377.2	3247.5	1951.2	2358.9	2496.6
hp4521	3136.3	6883.8	8545.5	5484	5845.2	6940.4
hp4522	2642.4	5164.8	6186.7	4568.7	4006.8	5421.7
hp4523	735.4	3193.9	3155.1	1486	2454.9	2762.8
hp4524	16.4	31.9	50.9	34.3	27.7	34.1
hp4525	79.5	220.8	373.7	175.6	207.2	237.7
hp4526	237.1	837	1367.4	699.7	679.7	781.5
hp4527	42.6	103.7	194.2	97	98.8	116.6
hp4528	226.1	2164	3037.3	875	1613	1734.1
hp4529	987.9	1757.6	2075.8	1451.1	1400.7	1548.5
hp4530	2312.4	3813.6	4725.8	3471.6	3420.5	3991
hp4531	20.5	36.2	52.4	25.4	39.4	46.9
hp4532	216.8	852.4	1307.3	628.6	721.9	736.1
hp4533	983.4	2357.8	2755.7	1492.4	2108.5	2489.1
hp4534	4152.2	16780.1	25324.9	12730.4	13560.1	14157.4
hp4535	9482.1	6292.5	6482.1	7576.5	6352.5	7399.5
hp4536	499.1	922.7	878.8	574.6	763.3	812.2
hp4537	89	134	191	133.5	112.6	132.7
hp4538	144.3	267.8	360.9	197.3	223.5	268.2
hp4539	5.1	11.6	11	9.6	11.7	6.9
hp4540	470.2	2497.6	2245.1	1074.5	1983.4	1722
hp4541	98.8	169.2	216.8	160.5	145	179
hp4542	31.7	57.2	72.3	46	58.2	56.9
hp4543	11.2	24.6	22.3	13.2	25.3	22
hp4544	6784	18172.9	19921.2	11072.2	15757.6	17397.1
hp4545	1364.8	2816	4581.8	2551.1	2497.6	3413.7
hp4546	104.7	144.9	191.3	131.5	139.6	176.6
hp4547	1029.2	3826.3	5031.1	2222.9	3429.2	3487.4
hp4548	1363.2	4056.8	7314.2	3256.9	3795.3	4375
hp4549	65.9	122	150	89.1	106.5	109.8
hp4550	270	651.5	1140.4	471.6	551.7	602.1
hp4551	30	66	89.6	55.2	57	68.5
hp4552	127.4	207.6	233.3	157.3	178	197.1
hp4553	12.7	26.6	31.9	18.5	20	24.6
hp4554	11.3	20	18.4	14.2	15.3	17.1
hp4555	764.3	1891	3184.6	1703.9	1709.3	2015.4
hp4556	171.1	306.7	347.8	196.3	273.2	296
hp4557	72.3	129.1	143.4	105.1	103.8	108.4
hp4558	148.5	373.5	495.1	254.1	344.6	390
hp4559	1571.9	3753.6	4237.4	2493.5	3238.4	3738
hp4560	47.2	63.9	79.2	58.7	57.5	78.2
hp4561	5850.6	10833.7	13680.9	10201.7	8575.6	11529.6
hp4562	149.6	58	71.3	95	86.4	89.1
hp4563	23	43.2	41.2	22.4	36.7	42.8
hp4564	19.7	93.9	86.9	46.7	64.3	72.3
hp4565	207.9	508.4	685.7	369.7	459.7	526.5
hp4566	1937.5	1216.8	7265.5	3214.6	1280.5	6081.3
hp4567	35.3	71.8	109.7	66.7	64.8	77.8
hp4568	16	35.5	41.9	20.7	26.7	35.8
hp4569	56.1	102.2	222.1	121.7	101.6	129.6
hp4570	797.1	1165.2	1495	1143.3	1024.8	1321.9
hp4571	1234.2	3262.2	5012.6	2691.8	2842.5	3345.1
hp4572	54.7	176.5	252.1	115	149.1	185.9
hp4573	42.1	90	110.2	72.2	81.2	84.2
hp4574	422.5	723.3	934.1	623.1	669.6	783.6
hp4575	368.7	821.9	1146.7	563.4	789.2	642.7
hp4576	102.3	190.5	216.8	137.9	154.2	173.8
hp4577	234.1	399.2	667.8	342.8	354.9	431
hp4578	23.7	35.7	36.6	33.5	24.7	41.7
hp4579	421.7	918.3	1575.3	777.5	749.6	842.7
hp4580	1768.7	1328.4	2046.3	2404	1209.5	1452.1
hp4581	29.7	165.6	211.9	75	141.4	140.9
hp4582	1350.1	2698.1	3710.3	1865.8	2360.5	2580.5
hp4583	196.6	367.6	594.7	252.4	409.2	510.7
hp4584	205.4	423.2	660.1	307.9	351.5	435.6
hp4586	25.2	31.8	47.8	27.4	30.3	40.9
hp4587	99.3	175.3	192.4	127.1	155.2	150.6
hp4588	215.8	391.4	601	360.1	358.4	466.2
hp4589	73.3	96.8	127.9	78.1	90.4	115.7
hp4590	759.1	1210.2	1837.4	950	1167.2	1313.3
hp4591	780.7	1909	2500.6	1538.5	1682.7	1751.9
hp4592	199.2	578.5	626.9	359.8	501.4	494.3
hp4593	21.3	113.1	184.3	39.6	86.4	88.5
hp4594	15.4	36.1	56.5	28.6	30	29.8
hp4595	941.4	2405.2	3080.9	1770.1	1975.4	2446.8
hp4596	8.7	32	34.4	23.1	21.3	24.9
hp4597	300.1	763.7	884.3	523.4	634.1	740
hp4598	133.7	431.4	483.3	267.1	350.4	375.4
hp4599	872.4	2477.1	3485.5	2018.3	1947.8	2416.3
hp4600	132.8	345.4	384.9	234.9	281.3	323.3
hp4601	8819.6	25693.4	31141.8	16502.7	22637.8	23569.9
hp4602	6	79	156.4	23.5	47.7	37.7
hp4603	191.9	479.8	587.4	341.6	415.3	462.6
hp4604	363.8	678.2	797.1	392.7	641.1	670.2
hp4605	44.4	54.3	76.9	62.3	51.3	52.9
hp4606	3939.6	1570.7	1704	1855.3	2423	2778.6
hp4607	262.1	637.3	873.1	507.4	611.1	574.2
hp4608	15.4	6.2	7.5	14.9	4.6	8.3
hp4609	322.4	625.6	773.4	592	504.3	604.8
hp4610	649	2853	4021.6	1921.3	2236.9	2357.3
hp4611	3928.3	8073.1	10348.9	6850.2	7117.3	7901.3
hp4612	718.9	1691.4	2325.3	1185.6	1563.8	1862.4
hp4613	157.5	296.6	315.3	173.3	348.3	285.3
hp4614	8.2	21	38.8	19.2	19.6	23
hp4615	390.1	791.1	1075.2	645.3	755.3	804
hp4616	262.9	380.4	451.7	345.8	352	406
hp4617	431.9	1196	1905.8	818.7	1106.4	1393.1
hp4619	2109.6	4589.4	6292.4	3862.6	4015.9	4695.9
hp4620	343	983.9	1681.1	764.3	903.4	1062.8
hp4621	130.5	331.7	368.1	204.6	274.6	343.2
hp4622	226.3	590	697.2	407.2	490.5	565.8
hp4623	600.2	2084.7	2071.3	801.4	1640	1542.7
hp4624	150.1	304	457.9	293.6	268.6	316.4
hp4625	3786.1	7033.5	9173.2	6696.2	5664.9	7448.7
hp4626	53.9	118.2	207.4	104.6	123.2	126.9
hp4627	245.7	427.9	656.7	378.7	423.4	503.9
hp4628	2189.6	3822.4	6210.2	3337.4	3251.1	4063
hp4629	243.2	475.7	548.3	324.5	379.5	447.8
hp4630	11.6	9.8	15.8	7.9	11.4	17.4
hp4631	98.3	206.9	217.4	138.5	170.2	217.4
hp4632	37.9	93	126.3	58.5	75.3	82.8
hp4633	1121.9	2862.4	3839.9	2114.7	2464.8	2895.8
hp4634	118.3	302.3	377.1	212.3	276	279.4
hp4635	10483.8	8225.6	9543.9	5986.1	12437	12651
hp4636	122.3	392	613	285.8	354.9	375.4
hp4637	737.5	1439.6	1385.9	761.4	1258.4	1815.3
hp4638	9.7	23.7	34.4	19.1	20.6	24.6
hp4639	273.7	519	643.8	418.7	511.3	491
hp4640	104.5	198.1	270.9	165.6	179.3	220.2
hp4641	727.9	1228.9	1381.3	999.6	1101.3	1250.3
hp4642	384.7	869.8	1293.2	759.4	741.4	930.8
hp4643	72.4	147	183.4	120.9	132.5	141.5
hp4644	12216	42809.2	62178	27793.9	34553.4	44192.4
hp4645	5168.7	12864.8	19019.2	9804.2	10740.8	14820.9
hp4646	512.6	1174.8	1585	724.2	970.3	1127.4
hp4647	632.1	2292.6	3684.7	1891.4	1846	2020.7
hp4648	50.8	83.2	93.2	59.5	72.2	82.5
hp4649	595.8	1093.4	1466.2	926.3	997.9	1192.5
hp4650	14.6	45.8	55	28	35.8	46
hp4651	423.2	1002.2	1679.2	672.1	884.9	964.3
hp4652	46.2	89.3	103.3	74.3	69.9	93.8
hp4653	10.9	17.2	23.5	16.2	15.8	19.4
hp4654	2280.1	5879.6	7007	4070.1	5047.1	5511.4
hp4655	8.5	17	15.3	14.3	13.9	9.8
hp4656	1044.4	2157.9	2514.1	1668.7	1886.3	2079.5
hp4657	138.9	390.8	676.7	329.8	340.5	418.1
hp4658	24.1	49.1	56.8	37.6	41.7	49.4
hp4659	93.8	95.3	132.2	100.6	90.5	121
hp4660	6181.8	21187.3	34577	15168.1	17944.9	21825
hp4661	171.2	809.4	495.9	282.7	698.8	453.1
hp4662	8488	13164.2	15456.3	12242.4	10595	14743.2
hp4663	287.7	910.2	1230.4	596.4	797.8	857
hp4664	1022	2922.3	7340.1	2099.9	2641.7	2927.4
hp4665	1272.8	2523.6	3619.1	1829.7	2213.7	2437.5
hp4666	204.7	321	383.3	264.3	289.3	366
hp4667	1302.3	3899.4	6171.8	3444.8	3052.5	3794.2
hp4668	919.2	2207.6	2570.3	1665.2	1947.9	1901.7
hp4669	18.2	174.5	419.8	71.5	118.8	96
hp4670	8430.2	14493.9	15738.5	10972.2	13370	14594.6
hp4671	6809	3476.2	4695.9	4215.9	4213.8	5613.6
hp4672	658.7	1595.3	2387.5	1280.9	1346.9	1779
hp4673	28.1	49.5	67	54.4	36	55
hp4674	1877.3	4171.1	4811.1	2941.1	3632	4125.8
hp4675	6568	84945	93429.5	24406.6	55286.5	61510.4
hp4676	751.4	1163.1	1374.5	957.8	1095.1	1263.9
hp4677	3732	12785.1	28306.5	8782.3	10313.8	10984.6
hp4678	394.5	767.4	917.8	564.9	711.2	794.4
hp4679	961.7	2815.7	2291.3	1707.9	2133.4	1427.9
hp4680	155.2	211.5	256.2	168.8	225.9	202.9
hp4681	7.3	13.4	13.4	10.6	9.6	14.4
hp4682	191.8	402.8	551.2	255.7	344.9	407.1
hp4683	30.1	61.7	60	41.5	49.8	47.7
hp4684	245.2	200.8	315.4	258	190.1	290
hp4685	22.8	77.9	115.6	47.8	52.4	63.6
hp4686	41.5	111.6	127.4	78	85.9	106.1
hp4687	955	3843.1	5652.8	2632.5	3259.2	3192
hp4688	120.7	296.5	332.6	191.1	245.8	300.8
hp4689	27542	14485.2	15626.9	15978.9	19960.2	21821.8
hp4690	8.8	26.2	39.5	12.8	21	26.7
hp4691	130.6	243.4	307.9	187.7	192	237.7
hp4692	469	1050.4	1364.2	818.3	897.9	1080.5
hp4693	59.4	123.5	109.9	66.4	152.9	93
hp4694	872.8	1540.1	2860.9	1694.9	1433	1889.3
hp4695	343.2	1170.3	1381.7	588.1	916	819.7
hp4696	103.1	177.5	260.6	160.2	169.9	152.7
hp4697	28.9	133.9	308.7	70.8	101	116.9
hp4698	331.8	1755.2	1238.1	594.2	1011.5	921.6
hp4699	54.7	155	173	102.3	123.4	140.2
hp4701	890.5	859.5	1043.9	1517.2	726	815.4
hp4702	456.7	1661.8	2261.3	1000.2	1380.7	1596.9
hp4703	1013.6	1614.1	2441.2	1791.1	1432.2	1773.1
hp4704	1969.7	4816.6	8081	3193.7	4309.7	4514.6
hp4705	160	425.8	431.7	271	349.9	366.8
hp4706	11293.3	18929.6	27171.3	18476.6	16498.9	21711.4
hp4707	34.8	91.9	111.5	48.5	77.3	78.7
hp4708	4686.8	9802.8	12768	9498	7437.5	9673.6
hp4709	139.3	280.9	285.7	227.8	219.6	251.5
hp4710	20.6	45.9	75.2	35.7	45.5	53.2
hp4711	141.8	375.8	439.5	224.4	337.5	372.1
hp4712	552.5	1986.1	3908.8	1429.9	1911.9	2091
hp4713	3016.8	5212.2	6874.4	4783.6	4504.5	5670.6
hp4714	878.7	2190.7	2945.4	1786.5	1783.9	2133.4
hp4715	901.6	1289.8	2212.6	1466.3	1227.1	1633
hp4716	52	184.1	178.8	82.9	143.7	115.8
hp4717	22363.1	195248	116919.2	47239.5	160157.1	95961.6
hp4718	227.7	1014.6	1561.7	650.6	804.9	921
hp4719	148	444.6	503.2	232.4	376.4	310.5
hp4720	1070.6	1998.9	2461.3	1578.3	1852.6	2043.2
hp4721	40.4	121	154.8	80.4	95.8	120.8
hp4722	1498.6	3473.7	4685.3	2655.6	3039.6	3583
hp4723	1816.6	5234	8989	4117.2	4664.2	5612.9
hp4724	261.7	414	521.6	364.3	378.7	453.6
hp4725	433.2	792.3	981.2	672.1	691.2	818.7
hp4726	6	14.2	25.1	14.7	12.6	14.2
hp4727	90.7	182	333.4	192.3	145.6	163.2
hp4728	730.7	1273.7	2743.2	1546.4	1169.6	1709.2
hp4729	540.2	1055.7	1375.9	878.4	899.1	1141.3
hp4730	61.2	119.1	164.8	99.6	102.9	101.8
hp4731	2840.8	5213.2	4618.1	3226.1	4237.1	4533
hp4732	73.3	127.1	184.1	105.7	118.6	120.1
hp4733	3656.7	6034.4	8616.9	5835.8	5377.9	6852.2
hp4734	2159.5	3764.6	4642	2944.9	3291.7	3480.8
hp4735	1287.6	2531.5	4043.4	2467.1	2309	2718.8
hp4736	73.1	1060.5	540.7	127.6	1533.2	350
hp4737	130.9	246.5	369.2	236.4	234.9	248.1
hp4738	239.5	389.6	510.7	304	351.3	399.6
hp4739	31.5	64.9	97.9	41	64.3	64.3
hp4740	16.9	29.1	33.8	19.4	28.9	33.4
hp4741	30.1	84.6	137.1	58.9	76.2	96.9
hp4742	1464.1	3877.3	5121.9	2874.7	3294.2	3687.7
hp4743	468	1201	1361.6	770.4	1002.9	841.6
hp4744	981.3	1936.1	3011.3	1770.3	1755.7	2153.8
hp4745	2248.1	5501.9	9055.5	4492.4	4904.9	6189.5
hp4746	3.3	9	12.2	9.6	4.8	9.9
hp4747	2270.1	3984	4933.6	3465.2	3388	4255
hp4748	10.1	25.5	45.4	15.6	19.5	30.6
hp4749	74.4	103.5	119.8	90.8	96.5	98.5
hp4750	872.6	986.5	1235.3	983.9	935.2	1097.9
hp4751	15.9	51	53.6	25.4	42.5	49.4
hp4752	50.1	98.3	128.6	87.9	81.7	100.9
hp4753	1863.8	3198.6	4297.6	2899.2	2894.5	3432.5
hp4754	332.7	668.2	955	500.5	569.8	642
hp4755	110.8	251.9	374.5	183.7	204.2	334.6
hp4756	494.2	918.3	1258.7	783.5	812.4	1024.7
hp4757	982.1	216.8	196	265.6	454.4	445.2
hp4758	1195.9	985.7	1381.8	1359.1	938.4	1197.2
hp4759	29.6	65.5	97.3	47.7	61.2	76.6
hp4760	126.1	244.3	349.6	207.3	227.6	263
hp4761	129.5	347.7	573.3	235.7	329.9	410.5
hp4762	3142.4	5535.4	6881.9	4168.7	4739.8	5415
hp4763	201.2	658.9	984.7	473.5	534.7	645.3
hp4764	60.6	169.9	236.5	134	142.9	154.1
hp4765	1613.1	6220.1	8573.5	3618.1	5441.5	5572
hp4766	783.1	644.7	983.8	892.6	680.9	872.9
hp4767	444.9	639.3	690	422.9	717.1	591.5
hp4768	292.1	874.3	1573.7	744.4	723.8	939.4
hp4769	539.8	1005.1	1045.4	766.9	829.3	988.2
hp4770	6084.9	10637.5	14792.9	9804.6	9226.6	11970.4
hp4771	1887.6	2176.2	2964	1809.3	2110.7	2929.1
hp4772	12.4	16.8	23.6	16	12.8	21.6
hp4773	177	300.7	403.8	253.4	274.3	347.1
hp4774	288.4	563.5	687.2	380.4	557.2	600.9
hp4775	214.4	163.5	206.3	148.8	260.4	202.3
hp4776	187.4	467.5	706	348.8	385.4	554.1
hp4777	2972.1	5295.8	7117.2	4931.3	4624	5532.2
hp4778	224.7	422.9	594.8	330.8	352.9	423.8
hp4779	417.7	762	988.4	613.9	620.7	937.9
hp4780	144.7	198.5	251.5	200.5	177.9	218.6
hp4781	57.8	95.2	132.3	81.5	84.3	119.2
hp4782	1007.8	3104.5	4000.3	1792.7	2911.6	2933.7
hp4783	3677.6	13009.1	26384.4	9453.7	10689.6	16341.1
hp4784	18.4	48.6	66.4	33.2	37.5	57.3
hp4785	570.9	1930.2	3007	1389.3	1610.6	1859.4
hp4786	75.4	276.5	391	168.4	249.7	244.6
hp4787	37.5	153.7	197.1	73.7	137.4	143.4
hp4788	53.6	97.1	153.9	98.5	106.5	87.9
hp4789	922.6	1857.9	2618.5	1606	1670.6	1925.3
hp4790	1621.1	4409.5	6209.1	3125.1	3707.8	4614.1
hp4791	1054	2906.7	3385.8	2120.1	2567.4	2251.2
hp4792	1147.6	2505.9	3233.4	1637.3	2046.1	2400.2
hp4793	35	79.4	98	45.3	85.5	82.6
hp4794	61.2	154	216.8	112.5	130.6	165.5
hp4795	4689.6	8079.6	10518.3	7825.5	6529.4	8710.5
hp4796	1029	3288.6	5986.1	2166.8	2673	2771.1
hp4797	173.9	479.8	630.8	304.6	445.9	464.7
hp4798	978.4	2556.4	3979.1	2025.8	2180	2718.4
hp4799	840.8	2362.2	2932.7	1571	2010.5	2197
hp4800	1801.3	3373.6	4392.6	3104.9	2728.4	3554.9
hp4801	6.8	14.6	16.1	12.6	11.1	13
hp4802	556.4	1289.6	1800.5	1150	1021.8	1286.4
hp4803	1245.3	4788.4	6713.5	2839.7	4279.5	4159.9
hp4804	19.5	4.1	5.5	4.4	12.2	6.4
hp4805	138.5	392.1	668.9	238.5	328.4	375.7
hp4806	1358.3	3845	5341.8	2661.5	3250	3888.4
